"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50"
"4852",2006-01-01,326299,5786716.3447,0.00681592031177856,176,1018.29810928549,NA,0.504733380800715,0.635118929786979,0.720669846319206,0.817539445017463,0.923386757248861
"4853",2006-01-01,327211,15407705,0.018148062426384,15,8260.02221380518,1,0.988311107981364,0.998182013479619,0.99957313564869,1,1
"4854",2006-01-01,327212,2683273.4004,0.00316051048339223,26,2729.90680161816,NA,0.902535681262615,0.96983540644369,0.989459686823207,0.999446059216829,1
"4855",2006-01-01,327213,57030,6.71731448763251e-05,6,4291.02342196854,NA,1,1,1,1,1
"4856",2006-01-01,327215,1456810.6299,0.00171591358056537,69,1206.9552603786,NA,0.571550681539369,0.721422718590551,0.786842376873763,0.870348083441765,0.985705367966769
"4857",2006-01-01,327310,1643105,0.00193534157832744,13,2534.8867359644,NA,0.902328822564596,0.986155480021058,1,1,1
"4858",2006-01-01,327320,2196067.65,0.00258665212014134,72,1301.4357475443,NA,0.530046649470966,0.637731213720527,0.711835971308245,0.807247320639145,0.973900735154105
"4859",2006-01-01,327331,12023189,0.0141615889281508,26,6640.91059658767,NA,0.941008080302156,0.978516016008731,0.99019710993481,0.997986557476556,1
"4860",2006-01-01,327332,560368,0.000660032979976443,11,4826.02415900233,1,0.918940767495646,0.980114853096537,1,1,1
"4861",2006-01-01,327390,12309506,0.0144988292108363,80,2913.37575758493,NA,0.656740531437828,0.753886610226126,0.820526235336427,0.8999619154193,0.987133887131109
"4862",2006-01-01,327410,471035,0.000554811542991755,9,2700.74056727607,NA,0.961605825469445,1,1,1,1
"4863",2006-01-01,327420,353631,0.000416526501766784,10,3756.64006357859,NA,0.929870159221633,1,1,1,1
"4864",2006-01-01,327910,83409740,0.0982446878680801,130,6472.45506250099,NA,0.913834366810976,0.938747914529334,0.953319693142428,0.973338171840316,0.993754331982454
"4865",2006-01-01,327991,-25106,-2.95712603062427e-05,14,2086.62861167242,NA,0.810508629842347,0.9443181506365,0.992675662725878,1,1
"4866",2006-01-01,327992,815563,0.000960616018845701,18,1804.30266318042,1,0.802806159671295,0.945246412600866,0.986093042474953,1,1
"4867",2006-01-01,327993,679487.4902,0.000800338622143698,18,1336.55901790825,1,0.674992323501058,0.93046082425139,0.978611821101044,1,1
"4868",2006-01-01,327999,11706136.79,0.0137881469846879,170,1869.57879255256,NA,0.636264688539114,0.738454124820186,0.795257099283214,0.847806123048369,0.935915780124563
"4869",2006-01-01,331210,37658629,0.0443564534746761,401,1166.83937800792,NA,0.439224088588036,0.531751062950274,0.586704895709294,0.655106350260388,0.799235043846126
"4870",2006-01-01,331221,24781662.4402,0.029189237267609,113,2427.64921677872,NA,0.742748249109592,0.815450719162358,0.857680282806706,0.909005490281393,0.977569844997172
"4871",2006-01-01,331222,2277454,0.00268251354534747,57,787.177663707309,1,0.460768033075531,0.677342330514689,0.805913533270046,0.900852443122891,0.996710361658238
"4872",2006-01-01,331314,2606235,0.0030697703180212,14,7771.45289395302,NA,0.970487312157192,0.99395526497035,0.999923260949224,1,1
"4873",2006-01-01,331315,15251594.1396,0.0179641862657244,96,1482.63069526278,NA,0.655316939889546,0.850193552314137,0.893284196740192,0.934705112758389,0.986648477651836
"4874",2006-01-01,331491,30222883.9291,0.0355982142863369,117,3578.37228592717,NA,0.827711626789041,0.874050489237844,0.902336952503763,0.931495272524119,0.981976224729017
"4875",2006-01-01,331492,930492,0.00109598586572438,22,1796.68712488194,NA,0.76843048348701,0.953927500399627,0.987019525749888,1,1
"4876",2006-01-01,331511,1426850,0.00168062426383981,37,3087.49981724123,NA,0.832933384728598,0.898638259102218,0.938740582401794,0.986695167677051,1
"4877",2006-01-01,331512,428273,0.000504444051825677,15,1013.41648369858,1,0.54867572786517,0.815300053937558,0.954580372799593,1,1
"4878",2006-01-01,331513,864167,0.00101786454652532,15,5472.77021960366,NA,0.927179450392172,0.980641891774626,0.999219011233511,1,1
"4879",2006-01-01,331524,197107,0.000232163722025913,17,1338.69630202598,NA,0.632641340350634,0.872426068314709,0.966585304267318,1,1
"4880",2006-01-01,332111,19709721.0781,0.0232152191732627,101,1080.55729867327,NA,0.543564917763742,0.686850931563808,0.779407627469764,0.875258261721969,0.972282459127357
"4881",2006-01-01,332112,4804079.5573,0.00565851537962309,121,434.316078327675,NA,0.369284597528371,0.487170093564998,0.563798747671571,0.690812522860229,0.903291359102304
"4882",2006-01-01,332114,976314.7793,0.00114995851507656,20,1814.04356394662,1,0.794625663514218,0.927244776473702,0.965245840051374,1,1
"4883",2006-01-01,332117,2793394,0.00329021672555948,21,2360.4436290313,NA,0.781282289016801,0.931783319082849,0.983117595847769,1,1
"4884",2006-01-01,332311,128592906.622,0.151463965396938,267,458.607018869328,NA,0.326716547372595,0.53008130130804,0.669289461207943,0.783803948410936,0.913779973127098
"4885",2006-01-01,332312,133725552.1202,0.157509484240518,353,1806.60624980468,NA,0.643083375173422,0.764503764697121,0.839906475309953,0.894555664531734,0.943391637182605
"4886",2006-01-01,332313,14536607.2993,0.0171220345103651,224,665.145221688961,NA,0.423910627949017,0.539570132418972,0.600530274742008,0.685334156340997,0.83455577025507
"4887",2006-01-01,332321,7371906.3516,0.00868304635053004,165,508.777906613733,NA,0.384266682848619,0.513992150643315,0.586264636834674,0.681741161688688,0.869648913840117
"4888",2006-01-01,332322,20053190.6804,0.0236197770087161,195,889.352406112531,NA,0.526502633504046,0.681699075978174,0.771693760807164,0.856289891281005,0.943718537790555
"4889",2006-01-01,332323,9653907.6414,0.0113709159498233,127,1214.59013340314,NA,0.637572479929027,0.783742160429796,0.829866358557995,0.893079971285283,0.960821283356345
"4890",2006-01-01,332410,888162568.0559,1.04612787756879,105,9753.67373076085,NA,0.994322796358698,0.995997109456344,0.996935505859116,0.997943448459807,0.999532815378866
"4891",2006-01-01,332420,17384243,0.0204761401648999,145,1374.18758217582,NA,0.580430177867057,0.671779407326828,0.732379552710583,0.808264374590177,0.934052667936843
"4892",2006-01-01,332431,11459742.9855,0.0134979304893993,37,1146.72489107155,NA,0.566325948960418,0.78773289237074,0.869344905207246,0.955340085742589,1
"4893",2006-01-01,332439,118612117.1104,0.139708029576443,287,1524.11732641137,NA,0.647671050399173,0.764446928134922,0.830724495721561,0.876175399614044,0.942404561261084
"4894",2006-01-01,332510,324616488.485,0.382351576542992,1594,2030.85253758021,NA,0.620493853754695,0.651554366503369,0.674541003525467,0.711121051898386,0.784214524534813
"4895",2006-01-01,332618,47484663.8396,0.0559301105295642,396,746.277926450047,NA,0.464240265559076,0.574496000239427,0.640219576500395,0.723138888678021,0.838886008138068
"4896",2006-01-01,332710,57548265.8706,0.0677835875978799,494,300.822564100149,NA,0.262641742890172,0.401252610325368,0.508436004627387,0.62378344825169,0.789464986073247
"4897",2006-01-01,332721,21101584.3003,0.0248546340404005,179,2052.27267603926,NA,0.736206949152114,0.792142796584347,0.830049381635813,0.877634576458636,0.953345870324722
"4898",2006-01-01,332722,300567137.3527,0.354024896764075,1198,778.70453545673,NA,0.496710666014922,0.589470980379075,0.64830040353856,0.707836936101156,0.818294725193928
"4899",2006-01-01,332811,-8324322.5,-0.00980485571260306,27,5619.98469790252,NA,0.85106925044406,0.938334285145856,0.972398868130311,0.997875955211853,1
"4900",2006-01-01,332812,3816608.3501,0.00449541619564193,106,1355.56466504802,NA,0.560472890312443,0.644248362841596,0.712806088728969,0.802999944348488,0.958881190479135
"4901",2006-01-01,332813,7748222.0601,0.00912629217915194,90,4003.7338766196,NA,0.828705494781191,0.874621197516525,0.906373850232104,0.942134932787991,0.992998911709326
"4902",2006-01-01,332911,93836890.0661,0.110526372280448,807,107.688565662281,NA,0.137296673109439,0.214097728720062,0.271953271679691,0.355027905705184,0.561092229620905
"4903",2006-01-01,332912,250264111.9516,0.294775161309305,521,2575.69199743507,NA,0.670700845321204,0.818329849123913,0.842338730803828,0.872355722207565,0.929959195341312
"4904",2006-01-01,332913,12860917.1997,0.0151483123671378,84,7252.96727090773,NA,0.90638638230093,0.938478534474414,0.954704020528108,0.971048828201937,0.993650659511823
"4905",2006-01-01,332919,23894278.3711,0.0281440263499411,436,259.39199875247,NA,0.242268473952121,0.33245867314741,0.403362472853889,0.499323900404237,0.682918142318387
"4906",2006-01-01,332991,167681936.7969,0.197505225909187,999,539.919104418862,NA,0.402580876386004,0.526929558166347,0.588941251145303,0.660465227495753,0.795507433613419
"4907",2006-01-01,332992,626636077.7973,0.738087253000353,100,2312.54473467195,NA,0.672307511458937,0.819397388675451,0.916630036104121,0.980202257227885,0.999225860641158
"4908",2006-01-01,332993,1644238725.1184,1.93667694360236,122,1265.81533547992,NA,0.605978083536482,0.771229296109151,0.858380585588727,0.953563524529231,0.997686859062224
"4909",2006-01-01,332994,1325435924.5079,1.56117305595748,449,1586.47644219454,NA,0.612874799970801,0.758568663549729,0.807401575089765,0.876055476414145,0.959695770483893
"4910",2006-01-01,332996,38661826.5498,0.0455380760303887,694,130.558611045764,NA,0.173424380232732,0.25112992541183,0.310431480089957,0.391919452074884,0.571027763638088
"4911",2006-01-01,332999,267000571.5853,0.314488305754181,1500,475.84441939043,NA,0.347554569463349,0.44510062393422,0.500826449776482,0.573541911532147,0.69767910047698
"4912",2006-01-01,333111,5921791,0.00697501884570082,91,1651.93297564972,NA,0.629887512223631,0.731758866645836,0.794593730027987,0.870489235443503,0.969327374657586
"4913",2006-01-01,333112,3566442,0.00420075618374558,94,706.624391331193,NA,0.41290339223237,0.570805301193739,0.641961091754752,0.735718119066565,0.91684345350352
"4914",2006-01-01,333120,335903792.2909,0.395646398458068,395,849.036842901029,NA,0.418579800915921,0.567830276824324,0.675854664405353,0.79020485978885,0.927246676146512
"4915",2006-01-01,333131,4643418,0.00546927915194346,57,1310.28034164313,NA,0.65904894121434,0.772904924675535,0.845862953238885,0.927289416618935,0.996435283187025
"4916",2006-01-01,333132,4009580.4395,0.00472270958716137,43,1528.28090672159,NA,0.642059945883273,0.789478611980345,0.881808471821282,0.953694406983103,1
"4917",2006-01-01,333314,946099067.102,1.11436874805889,553,1634.92786182007,NA,0.676077650741198,0.814021724726235,0.860301531339695,0.911839680340415,0.96676474963928
"4918",2006-01-01,333414,35956212.8796,0.0423512519194346,155,1688.10575546377,NA,0.724844120812767,0.835218207854749,0.877370257705247,0.915821107035835,0.969740818286156
"4919",2006-01-01,333415,86236943.7654,0.101574727638869,571,839.862544171608,NA,0.524055175721416,0.649430022271861,0.694062170054443,0.750282339734437,0.857611813204877
"4920",2006-01-01,333511,882640,0.00103962308598351,27,1607.18074876292,NA,0.659442128160972,0.814675292304904,0.916438185443669,0.985638538928669,1
"4921",2006-01-01,333514,3409149.1602,0.00401548782120141,73,2473.59394725377,NA,0.681886166544057,0.772713977436706,0.826585975865148,0.887209368595421,0.980955717259155
"4922",2006-01-01,333515,13907754.8003,0.0163813366316843,306,685.132367516298,NA,0.460185801818372,0.565521201054318,0.621561953229749,0.703005136338924,0.828113644407952
"4923",2006-01-01,333611,464539828.8605,0.547161164735571,206,5480.88094790244,NA,0.916659075247953,0.949002289112294,0.960465044083309,0.973472323036001,0.991175083451051
"4924",2006-01-01,333612,112351229.9789,0.13233360421543,526,2237.89877761614,NA,0.670983390542018,0.73462031903731,0.775483845568467,0.815687554785043,0.879392619151528
"4925",2006-01-01,333613,131398047.3706,0.154768018104358,932,634.173757348213,NA,0.384598125097174,0.445778580053733,0.487290820833349,0.537489731821643,0.656370099781855
"4926",2006-01-01,333618,182851907.6223,0.215373271639929,455,996.300245710367,NA,0.444626579365522,0.580121547303621,0.671704820239547,0.778026333165545,0.897051654930189
"4927",2006-01-01,333911,143462864.2268,0.168978638665253,761,774.322371029621,NA,0.426972868816017,0.522635621534232,0.57618357015337,0.654547188360857,0.783202922736367
"4928",2006-01-01,333912,68806742.4203,0.0810444551475854,361,2780.27017688218,NA,0.671601213285531,0.750379190156193,0.791413922240575,0.83445990814134,0.907739042001735
"4929",2006-01-01,333913,12608418.7586,0.0148509054871614,95,2688.92186920553,NA,0.743059993209154,0.817814371010785,0.860283625210781,0.913209213747383,0.988139219652777
"4930",2006-01-01,333921,2685377.3298,0.00316298860989399,67,831.521658717971,NA,0.476158188503748,0.629646684721097,0.739502984678057,0.858463618694286,0.990525246138539
"4931",2006-01-01,333922,10218430.25,0.0120358424617197,110,1166.78815192075,NA,0.528820270264764,0.683721727803257,0.770600314198483,0.860295448660252,0.966138961204781
"4932",2006-01-01,333923,67984597.2365,0.080076086262073,284,1261.81246694669,NA,0.592693990029481,0.72987129767386,0.802156831315015,0.869882875140496,0.936158418764242
"4933",2006-01-01,333924,230313468.6195,0.271276170340989,335,616.087257463505,NA,0.402989997365183,0.621822669627224,0.750696278329406,0.886514336241721,0.960670045633431
"4934",2006-01-01,333991,9898200.8807,0.0116586582811543,217,697.866467566671,NA,0.446130550938477,0.568956511799373,0.640974056450309,0.718104263450527,0.854588309430629
"4935",2006-01-01,333992,14178500.6588,0.016700236347232,206,431.360533355883,NA,0.335404715534896,0.500894399182364,0.582601605966123,0.66889164545799,0.839439933981826
"4936",2006-01-01,333993,1447025.25,0.00170438780918728,47,1177.53324610039,NA,0.509962075644499,0.683883712464589,0.784429297277293,0.905778942005331,1
"4937",2006-01-01,333994,6261490.1883,0.00737513567526502,75,881.942608416717,NA,0.449636906666367,0.602539951793552,0.716578326614254,0.828598403546203,0.982641474520767
"4938",2006-01-01,333995,23164211.5,0.0272841124852768,243,604.816506804441,NA,0.434248297294438,0.613799176414371,0.710895012592373,0.790843085174636,0.891072601926368
"4939",2006-01-01,333996,7174477.7833,0.0084505038672556,88,1004.32706209107,NA,0.549767050490962,0.693367535204594,0.770120302992803,0.856808453264976,0.978394862643828
"4940",2006-01-01,333997,2116895.59,0.00249339881036514,92,433.477404108882,NA,0.327301924229527,0.496463313998401,0.609781609493551,0.731792823093368,0.926293204663911
"4941",2006-01-01,333999,172888592.1065,0.203637917675501,863,384.179214702042,NA,0.327899176700344,0.43050678636334,0.510523840302599,0.619871427828247,0.790064468199264
"4942",2006-01-01,334111,2013984459.3413,2.37218428662108,1028,1061.17782238214,NA,0.547361289596027,0.677780577110109,0.751407920956932,0.826001354890631,0.922411852429065
"4943",2006-01-01,334112,73578760.6557,0.0866652068971731,332,775.939627689273,NA,0.479279738141749,0.67095740652594,0.770783177552356,0.843831156761678,0.921509420451763
"4944",2006-01-01,334210,306007453.263,0.360432807141343,359,2130.81901201161,NA,0.689656576890659,0.820520280619349,0.874461469942317,0.921851761098286,0.970512591012846
"4945",2006-01-01,334220,4986018865.5499,5.87281374034146,1408,1076.384840097,NA,0.604304129115765,0.777097473874326,0.856840158779068,0.911423624818788,0.958871108974662
"4946",2006-01-01,334290,2289471870.8722,2.69666887028528,1058,928.57208379069,NA,0.538874179694746,0.736704425202284,0.811861762688567,0.866731187842056,0.9328799389705
"4947",2006-01-01,334310,178750227.7125,0.210542082111307,560,1388.14325478359,NA,0.727239598634525,0.77930528664006,0.809779771671572,0.846582024646975,0.904268596908774
"4948",2006-01-01,334412,253706018.5564,0.298829232693051,622,1855.29656028838,NA,0.72191438137467,0.816288327304631,0.845349567647894,0.870570960794639,0.913782795505641
"4949",2006-01-01,334413,56081507.5203,0.0660559570321555,553,310.44103978122,NA,0.303060243865667,0.388506919052389,0.441173774908188,0.520080445114735,0.700728477892462
"4950",2006-01-01,334416,34137409.4097,0.0402089627911661,309,1757.21722224088,NA,0.556034410015383,0.631886141466418,0.673088226940396,0.723859162004779,0.836054297302903
"4951",2006-01-01,334417,335309769.8286,0.394946725357597,711,3727.58102024773,NA,0.823294149254942,0.853603052517623,0.865342338659627,0.884281282505713,0.922044009753589
"4952",2006-01-01,334418,803870604.9889,0.946844057701885,529,3138.36562337148,NA,0.882359140010599,0.9237216751532,0.940052117009442,0.958268380350044,0.975818841318392
"4953",2006-01-01,334419,786127235.6121,0.925944918271025,1248,1249.91190389644,NA,0.632519859079344,0.798544656320915,0.838198253945888,0.882492021615755,0.922623069671662
"4954",2006-01-01,334510,204264642.2148,0.240594396012721,373,1887.44217136207,NA,0.730637586786634,0.791858755376718,0.83380545484182,0.883168373705649,0.940930375492291
"4955",2006-01-01,334511,6015971824.983,7.08595032389046,1071,1214.6438463638,NA,0.610952979453981,0.81181179113525,0.862766503978875,0.908524621187176,0.958040356400796
"4956",2006-01-01,334512,21840061.3782,0.0257244539201413,282,401.553758632977,NA,0.340319744651557,0.467094677887747,0.533100093401494,0.620736692796865,0.792518739365201
"4957",2006-01-01,334513,121852420.0389,0.143524640799647,782,348.604333135506,NA,0.323522192957578,0.452968346079245,0.513551872649606,0.587954624394452,0.734307999686005
"4958",2006-01-01,334514,114842795.0098,0.13526830978775,364,2842.85200225841,NA,0.708652206075952,0.759204756231525,0.79116921060402,0.835612828782495,0.911792282462645
"4959",2006-01-01,334515,219655485.7824,0.2587225980947,911,239.376931360123,NA,0.235355078093976,0.361835877552478,0.452411838043683,0.568244972145851,0.756163777815066
"4960",2006-01-01,334516,225690196.0243,0.265830619581037,759,793.672560780897,NA,0.436401283042308,0.531899667788484,0.591867346759279,0.666519951239515,0.800802551071512
"4961",2006-01-01,334517,44031645,0.0518629505300353,87,1445.79961636733,NA,0.69394705412332,0.839701617949013,0.89779919898144,0.951389904589088,0.993530544664596
"4962",2006-01-01,334519,393012439.1144,0.462912177991048,1333,447.953731021382,NA,0.354161606261348,0.478923154105438,0.561750901984357,0.667210978117784,0.786366470596006
"4963",2006-01-01,334613,24685429.7617,0.0290758890008245,107,1281.7116337277,NA,0.614024523648303,0.767687566949367,0.841913573812745,0.925399341293671,0.985131088659981
"4964",2006-01-01,335110,8902520.57,0.0104858899528857,142,1974.03645204548,NA,0.583048956823674,0.681972609726485,0.7272154051714,0.798597646678369,0.923973964996314
"4965",2006-01-01,335121,4515331,0.00531841107184923,28,3646.44483269172,1,0.803797108118984,0.906764310301947,0.951840961382455,0.992375088337931,1
"4966",2006-01-01,335122,13969284.5488,0.0164538098336867,207,2000.34457845652,NA,0.590604367597625,0.706759233059141,0.747534938101287,0.798170229140177,0.900863264978655
"4967",2006-01-01,335129,25275466.9697,0.0297708680444052,211,458.169998429125,NA,0.349879510636147,0.535213564623325,0.650322938877929,0.74690012234458,0.883583713674883
"4968",2006-01-01,335221,2962233,0.00348908480565371,36,3927.66755742132,NA,0.793349476560419,0.862220831379571,0.91345008984776,0.972591622603624,1
"4969",2006-01-01,335222,3429308.6308,0.00403923278068316,44,3863.76030512371,NA,0.815500236660705,0.882896620271149,0.9258226811039,0.971877736802738,1
"4970",2006-01-01,335224,11400190.54,0.0134277862661955,34,4055.86319590359,NA,0.90252378188568,0.962240587068931,0.982134468701987,0.995949829901122,1
"4971",2006-01-01,335228,3405362.1298,0.00401102724358068,30,3127.70935106167,1,0.768140920200351,0.924033412500775,0.964612063091488,0.990964620199788,1
"4972",2006-01-01,335311,92165607.0166,0.108557841008952,465,359.081408176788,NA,0.301561976486105,0.418162311895863,0.502130526180768,0.593389740761791,0.771532386867877
"4973",2006-01-01,335312,235279127.1757,0.277125002562662,810,912.545860889018,NA,0.465352437134179,0.589897223785242,0.646486648182626,0.708469286616212,0.804309175877779
"4974",2006-01-01,335313,98095962.2957,0.115542947344759,349,894.5571298185,NA,0.509899771803309,0.647483860564833,0.708799942689881,0.783975618264941,0.892245832483659
"4975",2006-01-01,335314,28533869.3661,0.0336087978399293,299,945.143592896522,NA,0.50817527589784,0.604035468517136,0.653985277118797,0.718780963817946,0.836554192036133
"4976",2006-01-01,335911,58553599.25,0.0689677258539458,183,2029.73566974345,NA,0.777698528925188,0.850130750075112,0.880603223549917,0.920891968054381,0.978296739802891
"4977",2006-01-01,335912,86965840.4519,0.102433263194229,134,1054.9158523426,NA,0.591737262310175,0.791091822117637,0.876591149059238,0.944451462463907,0.985187339783286
"4978",2006-01-01,335921,11478101.1424,0.0135195537601885,148,807.309810679898,NA,0.493421029890898,0.603642833625107,0.667433699769881,0.757449302932984,0.909051962569503
"4979",2006-01-01,335929,57660836.1289,0.0679161791859835,410,3173.93503716083,NA,0.621246414756173,0.670160414539597,0.6995999939465,0.749845529141259,0.847552757822199
"4980",2006-01-01,335931,68410407.8972,0.0805776300320377,666,249.688089607245,NA,0.255701576362123,0.3571945939519,0.42183414289111,0.522341134317128,0.708570570357177
"4981",2006-01-01,335932,7645286.8601,0.00900504930518257,103,948.657755263463,NA,0.565294403099504,0.773546307369682,0.828939837435798,0.882874738318488,0.974604556187523
"4982",2006-01-01,335991,40672083,0.0479058692579505,59,3802.95088901012,NA,0.959885875527939,0.977768731441662,0.984158888542787,0.992541690082605,0.999828334339306
"4983",2006-01-01,335999,554223442.8819,0.65279557465477,1292,2673.60252901874,NA,0.686308931450406,0.744549209552513,0.784599967009467,0.828428013930688,0.898504612095714
"4984",2006-01-01,336111,94589676.2695,0.111413046253828,67,2708.61428631022,NA,0.827156610379777,0.923662442619774,0.951821551573811,0.977657352016105,0.999257011940714
"4985",2006-01-01,336112,2091622556.6499,2.46363080877491,150,7874.32642596188,NA,0.947769478971324,0.967937812190627,0.978856966234947,0.990294965579237,0.998258836921335
"4986",2006-01-01,336120,394932742.6399,0.465174019599411,82,2218.1757625652,NA,0.751199614437912,0.894706216653664,0.956579072463394,0.98059204980381,0.998808607266
"4987",2006-01-01,336211,587874820.1464,0.692432061420966,762,2537.95763623683,NA,0.716203019841813,0.782099346086644,0.819031165548016,0.857189348112814,0.92520289850865
"4988",2006-01-01,336212,1621264809.1211,1.90961697187409,173,6359.98845406839,NA,0.95988297973459,0.983170277334871,0.992589562554681,0.996255342626942,0.998838568322189
"4989",2006-01-01,336213,695573,0.00081928504122497,5,5521.74610734125,1,0.988803475695578,1,1,1,1
"4990",2006-01-01,336214,73126840.6809,0.0861329101070671,77,7565.08148878086,NA,0.953048573033776,0.96800577602266,0.977891598974516,0.987631114498069,0.998052890037718
"4991",2006-01-01,336330,24705599.75,0.0290996463486455,280,642.809788486065,NA,0.40185593467992,0.527809355949429,0.598148082617368,0.683194407873603,0.822328004754456
"4992",2006-01-01,336340,4404779,0.00518819670200236,58,972.943292857088,NA,0.533678098002852,0.748476790112026,0.846018957518057,0.925876049930058,0.999697264304148
"4993",2006-01-01,336350,122878722.7502,0.14473347791543,346,1102.62036221342,NA,0.572232634447025,0.674077172108291,0.74414898387298,0.840924239763664,0.943504985517771
"4994",2006-01-01,336360,17357008,0.0204440612485277,48,2533.8076418571,NA,0.6916540569665,0.828527820002157,0.892204174820914,0.953325653822364,1
"4995",2006-01-01,336370,1987460.4492,0.00234094281413428,8,5222.32147469895,1,0.931465076824634,1,1,1,1
"4996",2006-01-01,336411,23935569325.477,28.1926611607503,877,2961.77633814956,NA,0.888490114978113,0.95266308968344,0.96967932104352,0.986266805979431,0.994958063916353
"4997",2006-01-01,336412,4602310112.2123,5.42085996727008,809,1906.74319869612,NA,0.723850407062697,0.881658003934846,0.908948914027341,0.932518328003581,0.969312383869228
"4998",2006-01-01,336413,9248432412.2523,10.8933243960569,3684,734.572121152413,NA,0.446855784976994,0.597855566490038,0.682747059868537,0.766862467687589,0.864662025115842
"4999",2006-01-01,336414,4167103237,4.90824880683157,44,3079.46520578398,NA,0.932736156437427,0.980804838041812,0.995962483495739,0.999543301735721,1
"5000",2006-01-01,336415,64712807.0138,0.0762223875309776,73,1658.52422715291,NA,0.737305916524806,0.894663933808247,0.949312685889035,0.978711389232918,0.997684370712087
"5001",2006-01-01,336419,987851204.0195,1.16354676562956,157,5524.67273867662,NA,0.904493978547277,0.963243495833471,0.976726594995811,0.988169344808073,0.998137861578591
"5002",2006-01-01,336510,31397667.9492,0.0369819410473498,14,9171.60249994039,NA,0.993831349468821,0.999727853184728,1,1,1
"5003",2006-01-01,336611,9393417969.9419,11.0640965488126,785,3663.34796085291,NA,0.870084097052329,0.92966389043572,0.945684012298774,0.962787883223032,0.985655684802901
"5004",2006-01-01,336612,142581466.6944,0.167940479027562,150,631.123988713015,NA,0.388019995043107,0.620947606941522,0.770036057865943,0.914017954503329,0.984752176770213
"5005",2006-01-01,336991,2192590.3594,0.00258255637149588,31,2990.75811779632,NA,0.759817929986283,0.87275437392796,0.927353801725831,0.983564172017587,1
"5006",2006-01-01,336992,4523357385.3745,5.32786500044111,568,3458.76119018245,NA,0.88082692951455,0.91908428770297,0.944717124102062,0.972835774503071,0.99132386086102
"5007",2006-01-01,336999,167572949.7383,0.19737685481543,543,843.802198017739,NA,0.541581545812041,0.681721009239251,0.752594640425136,0.815647895342882,0.901240965029913
"5008",2006-01-01,337110,1242906,0.00146396466431095,22,3689.52929352504,NA,0.804084450778172,0.910141439862137,0.96402715786817,0.997443199400707,1
"5009",2006-01-01,337121,3966170.4612,0.00467157887067138,49,1411.1664829977,NA,0.706134861488027,0.805077706612767,0.872849880301176,0.954429742251879,1
"5010",2006-01-01,337122,102181509.8825,0.120355135315077,107,882.00076519013,NA,0.517291093881465,0.706416072448742,0.813340166306005,0.910382300006844,0.99243234084939
"5011",2006-01-01,337124,38972905.5977,0.045904482447232,74,3724.80869851816,NA,0.912944008924492,0.956770874956282,0.970821302852331,0.983838481621007,0.997878885376078
"5012",2006-01-01,337125,14197018,0.0167220471142521,29,1807.61758091604,NA,0.717978746317014,0.965871891961653,0.989935512052581,0.998678712077308,1
"5013",2006-01-01,337127,36241119.8595,0.0426868314010601,247,524.437733141525,NA,0.357081351203754,0.524576291777388,0.633283881436502,0.755602786975134,0.908918901506025
"5014",2006-01-01,337211,55640516.4213,0.0655365328872791,289,2124.70937407162,NA,0.647926757958798,0.768779994178192,0.820241683642959,0.865811796589866,0.938014111687171
"5015",2006-01-01,337212,1906596,0.00224569611307421,23,4699.31309792057,NA,0.881641417479109,0.956296981636382,0.977740958231319,0.996470673388594,1
"5016",2006-01-01,337214,306711029.7571,0.361261519148528,770,443.28396376506,NA,0.342621589860426,0.51741297953525,0.597724371714194,0.682710263697638,0.812190343254523
"5017",2006-01-01,337215,24186114.832,0.0284877677644287,290,380.26285978099,NA,0.304281000240337,0.44491076778968,0.557463169880744,0.706401875018752,0.845303429073113
"5018",2006-01-01,337910,4922710.03,0.00579824502944641,30,1861.81383956986,NA,0.814304717436302,0.90621709847086,0.942387419069654,0.987197899202688,1
"5019",2006-01-01,337920,765736,0.000901926972909305,51,508.070678099793,1,0.341692175893519,0.530001201458466,0.663301712339501,0.8164315116437,0.999945150809156
"5020",2006-01-01,339112,292200193.0149,0.344169838651237,1101,270.456721623577,NA,0.235891003512463,0.331740269999316,0.404748933044667,0.507064576642742,0.715964603143757
"5021",2006-01-01,339113,161669209.3679,0.19042309701755,578,371.916363193103,NA,0.291968684455178,0.461903752160304,0.582919509134774,0.722223585875863,0.881355117065555
"5022",2006-01-01,339114,35793432.4007,0.042159519906596,150,929.480260420323,NA,0.509260144188315,0.637862363103967,0.725210855519489,0.829744216420713,0.958699184099886
"5023",2006-01-01,339115,36657535.5,0.0431773091872792,134,1955.03640636379,NA,0.763195547187496,0.871984491200409,0.908123341981053,0.938326022374517,0.977100421943415
"5024",2006-01-01,339116,1130676.8438,0.00133177484546525,12,3989.3066322535,NA,0.863862958860394,0.977203919810213,1,1,1
"5025",2006-01-01,339920,50362507.939,0.0593197973368669,396,501.110155850186,NA,0.388871777228143,0.495594385171466,0.562208045236927,0.647485448795967,0.796730044337674
"5026",2006-01-01,339950,17611979.308,0.0207443808103651,304,529.008459367988,NA,0.403247676647602,0.540248798038156,0.606444438317662,0.689114621327971,0.830039490944723
"5027",2006-01-01,339991,179481787.0844,0.211403753927444,1498,471.745719077728,NA,0.346898338583293,0.425600373315477,0.474915151700622,0.542126681654724,0.663023273090406
