Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2007,LOCKHEED MARTIN CORPORATION,3603,9867314977.22,0.010853619228648977,0.12003245176080923
2007,GENERAL DYNAMICS CORPORATION,6495,6548753294.705999,0.019565433497106603,0.07966330412629663
2007,NORTHROP GRUMMAN CORPORATION,6370,5496411444.48,0.019188885508324722,0.0668619318517976
2007,THE BOEING COMPANY,1455,5254593920.85,0.004383018589421111,0.06392030585657534
2007,RAYTHEON COMPANY,3147,5224244573.49,0.00947997216557267,0.06355111661093238
2007,BAE SYSTEMS PLC,4072,2629302175.18,0.012266427282558598,0.03198454566774164
2007,BELL BOEING JOINT PROJECT OFFICE,317,1901454598,9.549256995508536e-4,0.023130533264288964
2007,ELECTRONIC DATA SYSTEMS CORPORATION,22181,1753537254.3,0.06681768751336746,0.021331170270075566
2007,UNITED TECHNOLOGIES CORPORATION,1351,1643262019.32,0.004069730662754584,0.019989710424747106
2007,INTERNATIONAL MILITARY AND GOVERMENT LLC,45,1138744743,1.3555727596147764e-4,0.013852433387155577
2007,FORCE PROTECTION  INC,166,1123211254,5.000557291023397e-4,0.01366347390087445
2007,BECHTEL GROUP  INC,118,1049624435.09,3.554613014100969e-4,0.012768315865336142
2007,L-3 COMMUNICATIONS HOLDINGS  INC.,4409,1037308641.3,0.013281600660314554,0.01261849852116429
2007,TEXTRON INC.,740,954890684.41,0.002229164093588743,0.011615912766330044
2007,GENERAL ELECTRIC COMPANY,1473,944000110.17,0.004437241499805702,0.011483432721847
2007,SAIC  INC,5357,860940379.45,0.016137340607236348,0.010473040011780385
2007,EDO CORPORATION,459,775286705.59,0.001382684214807072,0.009431092886400068
2007,HARRIS CORPORATION,651,611685419.79,0.001961061925576043,0.007440940196318668
2007,THE CHARLES STARK DRAPER LABORATORY INC,56,609195413,1.6869349897428328e-4,0.007410650130521157
2007,COMPUTER SCIENCES CORPORATION,1229,585686715.67,0.003702219825703467,0.00712467501117641
2007,A.P. MOLLER - MARSK A/S,122,503627621.42,3.6751083705111715e-4,0.006126454695433143
2007,GE ROLLS-ROYCE FIGHTER ENGINE TEAM  LLC,8,431018947.6,2.409907128204047e-5,0.005243195454410015
2007,OSHKOSH TRUCK CORPORATION,281,424235497.67,8.464798787816715e-4,0.005160677147416232
2007,BELL HELICOPTER TEXTRON INC,49,407383504.83,1.4760681160249788e-4,0.004955678520909359
2007,HOPKINS JOHNS UNIVERSITY,515,399586940.02,0.001551377713781355,0.004860836024078472
2007,ROCKWELL COLLINS  INC.,589,394710600.53,0.0017742941231402296,0.004801517051698038
2007,ROLLS-ROYCE GROUP PLC,410,365675705.28,0.0012350774032045741,0.004448317658395842
2007,CACI INTERNATIONAL INC,991,362591092.87,0.002985272455062763,0.0044107944222207636
2007,BOOZ ALLEN HAMILTON INC.,644,332577811.33,0.0019399752382042576,0.004045693300289353
2007,CERBERUS PARTNER LP,542,257367934.44,0.0016327120793582417,0.0031307913294313437
2007,URS CORPORATION,1647,246347531.02,0.004961396300190081,0.0029967319581687786
2007,HONEYWELL INTERNATIONAL INC,1118,242985962.77,0.0033678452116651554,0.0029558396506119285
2007,ITT CORPORATION,531,227239042.92,0.001599575856345436,0.002764283852338528
2007,ALLIANT TECHSYSTEMS INC,188,225330336.89,5.663281751279509e-4,0.002741065107928274
2007,QINETIQ NORTH AMERICA OPERATIONS LLC,641,213431564.13,0.0019309380864734925,0.0025963206794160794
2007,AFOGNAK NATIVE CORPORATION,2207,208625406.75,0.006648331289932914,0.0025378554479725157
2007,EARL INDUSTRIES  L.L.C.,1037,193503966.69,0.003123842114934496,0.0023539083936070446
2007,VIASAT  INC.,155,180208010.76,4.6691950608953404e-4,0.002192167718208922
2007,DCK PACIFIC  LLC,6,175983523,1.8074303461530352e-5,0.002140778295206111
2007,THE WHITING-TURNER CONTRACTING COMPANY,109,172322194,3.2834984621780137e-4,0.0020962395024760176
2007,MARITIME HELICOPTER SUPPORT COMPANY  LLC,1,171558947,3.0123839102550586e-6,0.0020869548684169462
2007,INTERNATIONAL SHIPHOLDING CORPORATION,30,162235647,9.037151730765176e-5,0.001973540169475528
2007,VT MILCOM INC,1133,161807076.5,0.0034130309703189815,0.0019683267585338367
2007,INTERPUBLIC GROUP OF COMPANIES  INC.,62,151691517.09,1.8676780243581363e-4,0.0018452744996652834
2007,RESOURCE CONSULTANTS INC,665,143896162.16,0.002003235300319614,0.0017504467206034225
2007,J A JONES INC,151,138248163,4.548699704485138e-4,0.0016817407769619238
2007,SAUER HOLDINGS  INC.,89,136844313,2.681021680127002e-4,0.0016646634304098545
2007,BEARINGPOINT  INC.,217,135395406.64,6.536873085253476e-4,0.0016470379889230733
2007,"ADVANCED MARINE ENTERPRISES, I",116,134495742.92,3.494365335895868e-4,0.0016360938929535864
2007,WPP GROUP PLC,12,134399284,3.6148606923060705e-5,0.001634920503770356
2007,M A MORTENSON COMPANIES  INC,75,132893978,2.2592879326912936e-4,0.0016166089802964023
2007,CHUGACH ALASKA CORP,1232,127194175.17,0.003711256977434232,0.001547272863042866
2007,THE PENNSYLVANIA STATE UNIVERSITY,329,124559706,9.910743064739144e-4,0.0015152254626818356
2007,MANAGEMENT CONSULTING INC,1501,121869315.05,0.0045215882492928424,0.0014824977933341832
2007,BLACK CONSTRUCTION CORPORATION,10,111604160.66,3.0123839102550585e-5,0.0013576257636098337
2007,VSE CORPORATION,273,111065882.98,8.22380807499631e-4,0.0013510778030138984
2007,TETRA TECH  INC.,429,108847328.47,0.00129231269749942,0.0013240898597066172
2007,GENERAL ATOMIC TECHNOLOGIES CORPORATION,62,108517403.95,1.8676780243581363e-4,0.0013200764427717128
2007,MANTECH INTERNATIONAL CORPORATION,647,104669510.09,0.0019490123899350228,0.0012732681534653053
2007,CUBIC CORPORATION,137,104634197.42,4.1269659570494305e-4,0.0012728385871275422
2007,AT&T INC,1150,98935279.24,0.0034642414967933173,0.0012035132313332982
2007,SINGAPORE TECHNOLOGIES ENGINEERING LTD,54,96691483.98,1.6266873115377317e-4,0.001176218243088891
2007,BURCH R A CONSTRUCTION CO INC,38,95703342,1.1447058858969221e-4,0.0011641978398869049
2007,INSIGHT TECHNOLOGY INC,95,95321098,2.8617647147423055e-4,0.001159547974690873
2007,THE YATES COMPANIES INC,6,94732e3,1.8074303461530352e-5,0.0011523818025933334
2007,TODD SHIPYARDS CORPORATION,383,94523050.79,0.0011537430376276875,0.0011498400081915447
2007,ALION SCIENCE AND TECHNOLOGY CORPORATION,242,93672284.25,7.289969062817242e-4,0.0011394907293950313
2007,ELBIT SYSTEMS LTD.,159,93537253.69,4.789690417305543e-4,0.001137848129638476
2007,WYLE LABORATORIES  INC.,490,92211822.09,0.0014760681160249786,0.0011217247156239704
2007,HARPER CONSTRUCTION COMPANY  INC.,22,92209952,6.627244602561128e-5,0.0011217019666301222
2007,ITT INDUSTRIES SYSTEMS DIV,65,92194090,1.958049541665788e-4,0.001121509010921885
2007,INTERNATIONAL BUSINESS MACHINES CORPORATION,186,91596118.38,5.603034073074409e-4,0.0011142348943260646
2007,RQ CONSTRUCTION  INC,30,90819282,9.037151730765176e-5,0.0011047849501899282
2007,M.C. DEAN  INC.,475,89091878,0.001430882357371153,0.0010837716818610959
2007,SANMINA-SCI CORPORATION,28,89008792,8.434674948714164e-5,0.0010827609695943827
2007,DANAHER CORPORATION,952,85829425.83,0.002867789482562816,0.0010440850869138855
2007,PROGENY SYSTEMS CORPORATION,125,85346710.35,3.7654798878188235e-4,0.0010382130211390459
2007,DELL INC,2155,85217961.39,0.006491687326599651,0.0010366468348597863
2007,ALLIED CONTAINER SYSTEMS  INC,23,85040315,6.928482993586635e-5,0.0010344858283663904
2007,SCIENTIFIC RESEARCH CORP,619,84894623.67,0.001864665640447881,0.001032713544053934
2007,THE MANITOWOC COMPANY INC,21,82911712,6.326006211535622e-5,0.0010085921138650014
2007,CONCURRENT TECHNOLOGIES CORPORATION,314,82526004,9.458885478200883e-4,0.0010039001103148318
2007,UNIVERSITY OF TEXAS SYSTEM,247,80977559.48,7.440588258329994e-4,9.850638217621425e-4
2007,THE ALEUT CORPORATION,9,80605916.12,2.711145519229553e-5,9.805429096614937e-4
2007,CNA CORPORATION,419,79726192,0.0012621888583968697,9.698413719847803e-4
2007,BATTELLE MEMORIAL INSTITUTE,264,76822576.08,7.952693523073355e-4,9.345198951033854e-4
2007,ARINC MANAGEMENT CORPORATION,380,75695343.66,0.0011447058858969222,9.208075051179396e-4
2007,PROTECTIVE PRODUCTS INTERNATIONAL CORP.,34,75067011,1.0242105294867199e-4,9.13164057039581e-4
2007,WALTON CONSTRUCTION COMPANY  LLC,39,74988593,1.1748297249994728e-4,9.122101293678781e-4
2007,ULTRA ELECTRONICS HOLDINGS P L C,329,74314729.79,9.910743064739144e-4,9.040128179985295e-4
2007,WEEKS MARINE  INC,73,73897682,2.199040254486193e-4,8.989395768127868e-4
2007,IROBOT CORPORATION,61,72629740,1.8375541852555858e-4,8.835155037694247e-4
2007,CAE INC,60,71305508,1.8074303461530352e-4,8.674066824713228e-4
2007,PEROT SYSTEMS CORPORATION,91,70563613.09,2.741269358332103e-4,8.58381789154169e-4
2007,GYROCAM SYSTEMS LLC,23,6961e4,6.928482993586635e-5,8.467814178790898e-4
2007,FIRSTGROUP PLC,387,69510706.29,0.0011657925732687078,8.455735444623354e-4
2007,SODEXHO ALLIANCE,24,67751645,7.229721384612141e-5,8.24175176220956e-4
2007,SUMITOMO HEAVY INDUSTRIES  LTD.,507,67555847.39,0.0015272786424993146,8.21793366454929e-4
2007,GOVERNMENT OF CANADA,218,66402886.25,6.566996924356027e-4,8.07767995547176e-4
2007,UKPEAGVIK INUPIAT CORPORATION,475,65951961.23,0.001430882357371153,8.022826496515753e-4
2008,NORTHROP GRUMMAN CORPORATION,9143,9966711651.8,0.026232283238652666,0.1048463612275267
2008,LOCKHEED MARTIN CORPORATION,4419,9812500264.07,0.01267860216904803,0.10322411073727421
2008,GENERAL DYNAMICS CORPORATION,6592,6476790461.17,0.018913180696620187,0.06813359671784912
2008,THE BOEING COMPANY,1592,6316361105.24,0.0045676249497905545,0.06644593535159514
2008,RAYTHEON COMPANY,3166,5034407518.2,0.009083605898892523,0.052960226768920815
2008,BAE SYSTEMS PLC,4200,4711457632.58,0.01205026682733689,0.04956290561134647
2008,NAVISTAR DEFENSE LLC,67,3661537716.34,1.922304470075171e-4,0.038518111034772866
2008,BELL BOEING JOINT PROJECT OFFICE,289,2800770390.55,8.291731221667527e-4,0.029463136322393023
2008,UNITED TECHNOLOGIES CORPORATION,1662,1807771026.6,0.004768462730246169,0.019017126279290877
2008,BECHTEL GROUP  INC.,163,1615466035.94,4.6766511734664605e-4,0.016994144254627495
2008,GENERAL ELECTRIC COMPANY,1733,1554573771.42,0.004972169621851151,0.016353578681460437
2008,HEWLETT-PACKARD COMPANY,17893,1498064463.19,0.051337005795604525,0.015759120293338997
2008,FORCE PROTECTION  INC.,213,1260999475.77,6.111206748149424e-4,0.013265278575649946
2008,ITT CORPORATION,1077,1115747635.62,0.0030900327078671025,0.011737279428751834
2008,L-3 COMMUNICATIONS HOLDINGS  INC.,4508,1009759940.01,0.012933953061341597,0.010622325509362356
2008,SAIC  INC.,4717,959565692.88,0.013533597291559073,0.010094299380986776
2008,TEXTRON INC.,1019,713936265.18,0.0029236242612038794,0.007510362712156413
2008,OSHKOSH CORPORATION,424,594994227.4,0.0012165031273311529,0.006259133591269005
2008,HARRIS CORPORATION,833,584028384.24,0.0023899695874218165,0.00614377671196066
2008,COMPUTER SCIENCES CORPORATION,1326,496170954.28,0.0038044413840592184,0.005219546919836126
2008,JOHNS HOPKINS UNIVERSITY,781,438064058,0.0022407758076547885,0.0046082824576919815
2008,ROCKWELL COLLINS  INC.,761,416935670.42,0.0021833935846674703,0.0043860191241312275
2008,CLARK  BALFOUR  BEATTY  A JOINT VENTURE,7,358475382,2.0083778045561488e-5,0.0037710370988368823
2008,BOOZ ALLEN HAMILTON INC.,711,353894471.78,0.0020399380271991737,0.0037228475068775075
2008,CACI INTERNATIONAL INC,1158,337237569.13,0.0033224307109657432,0.003547622649052084
2008,THE CHARLES STARK DRAPER LABORATORY INC,78,323887777.5,2.2379066965054226e-4,0.003407187455936167
2008,ROLLS-ROYCE GROUP PLC,433,303944999.47,0.0012423251276754462,0.0031973963249931807
2008,URS CORPORATION,1157,259773792.67,0.003319561599816377,0.0027327304988104613
2008,A.P. MOLLER - MARSK A/S,177,230720109.18,5.078326734377689e-4,0.002427095791937746
2008,HONEYWELL INTERNATIONAL INC.,1160,225146363.68,0.0033281689332644747,0.0023684619160417014
2008,GOVERNMENT OF SINGAPORE,79,215507071.99,2.266597807999082e-4,0.0022670598996279213
2008,AFOGNAK NATIVE CORPORATION,2943,209173787.18,0.00844379411258392,0.0022004359327525333
2008,THALES,153,205391545.2,4.3897400585298673e-4,0.0021606480545897917
2008,DCK PACIFIC  LLC,19,202992424,5.451311183795261e-5,0.0021354101289076145
2008,HARPER CONSTRUCTION COMPANY  INC.,37,202475256,1.0615711252653927e-4,0.0021299697003251817
2008,MARITIME HELICOPTER SUPPORT COMPANY  LLC,5,197633806,1.4345555746829633e-5,0.0020790393199450756
2008,HENSEL PHELPS CONSTRUCTION CO,21,194751134,6.025133413668445e-5,0.0020487146070034814
2008,CADDELL YATES JOINT VENTURE,2,181882e3,5.738222298731852e-6,0.001913335765998709
2008,FINMECCANICA SPA,808,181362504.52,0.0023182418086876684,0.001907870853131253
2008,ALLIANT TECHSYSTEMS INC,236,176405692.53,6.771102312503587e-4,0.0018557269044953337
2008,THE INTERPUBLIC GROUP OF COMPANIES INC,98,163569718.3,2.811728926378608e-4,0.001720696892808104
2008,REPUBBLICA ITALIANA,95,158136250.07,2.72565559189763e-4,0.0016635386853006172
2008,TETRA TECH  INC.,673,155161037.38,0.0019309118035232683,0.0016322404762902135
2008,THE PENNSYLVANIA STATE UNIVERSITY,375,154131477.06,0.0010759166810122224,0.0016214098576280641
2008,CERBERUS CAPITAL MANAGEMENT II  L.P,533,153273970.66,0.0015292362426120388,0.00161238918672774
2008,R Q CONSTRUCTION  INC.,50,152763521,1.434555574682963e-4,0.0016070194327596733
2008,SOLPAC CONSTRUCTION  INC.,24,149588912,6.885866758478224e-5,0.0015736236434965168
2008,SODEXO,27,146139535.49,7.746600103288002e-5,0.0015373373950113517
2008,WPP PLC,24,146098975,6.885866758478224e-5,0.001536910712677732
2008,QINETIQ GROUP PLC,408,145618796.63,0.001170597348941298,0.0015318594022161141
2008,INTERNATIONAL BUSINESS MACHINES CORPORATION,224,136545240.31,6.426808974579676e-4,0.001436408726328123
2008,"ADVANCED MARINE ENTERPRISES, I",113,135345048.24,3.242095598783497e-4,0.0014237831206409246
2008,VSE CORPORATION,188,132166325.74,5.393928960807942e-4,0.001390344058779746
2008,EARL INDUSTRIES  L.L.C.,976,131743929.78,0.002800252481781144,0.0013859005992967772
2008,VT MILCOM INC.,1286,128330925.8,0.003689676938084581,0.0013499969772537495
2008,THE WHITING-TURNER CONTRACTING COMPANY,59,127886340,1.6927755781258967e-4,0.0013453200883246906
2008,UNIVERSITY OF TEXAS SYSTEM,238,127249452.72,6.828484535490904e-4,0.0013386202543018975
2008,SCIENTIFIC RESEARCH CORP,791,125551623.87,0.002269466919148448,0.0013207596817150034
2008,GENERAL ATOMIC TECHNOLOGIES CORPORATION,78,122811088.23,2.2379066965054226e-4,0.0012919301941461063
2008,THE YATES COMPANIES INC,20,118441752,5.738222298731853e-5,0.0012459662874234347
2008,CHUGACH ALASKA CORPORATION,1261,116875586.1,0.003617949159350433,0.0012294907635565452
2008,VIASAT  INC.,182,114985146.49,5.221782291845986e-4,0.0012096039923572312
2008,ALION SCIENCE AND TECHNOLOGY CORPORATION,320,114823572.35,9.181155677970965e-4,0.0012079042882582962
2008,FLIR SYSTEMS  INC.,187,112111753.39,5.365237849314282e-4,0.0011793768902360541
2008,LITTLEJOHN & CO.  L.L.C.,425,106361308.18,0.0012193722384805188,0.0011188841944733676
2008,DELL INC,2092,104576501.48,0.006002180524473519,0.0011001086449714701
2008,JOHN DEERE SHARED SERVICES  INC.,27,103097166,7.746600103288002e-5,0.0010845465471069488
2008,DYNCORP INTERNATIONAL INC.,102,103026576.47,2.926493372353245e-4,0.0010838039696531379
2008,DANAHER CORPORATION,1048,102482949.2,0.0030068284845354907,0.0010780851986968959
2008,METRO MACHINE CORP.,96,98398408.99,2.7543467033912895e-4,0.0010351172476547208
2008,MANTECH INTERNATIONAL CORPORATION,432,98302417.36,0.0012394560165260803,0.0010341074488900517
2008,KIEWIT-GENERAL  A JOINT VENTURE,5,96927901,1.4345555746829633e-5,0.0010196480119334624
2008,KRATOS DEFENSE & SECURITY SOLUTIONS  INC.,317,95366547.67,9.095082343489987e-4,0.0010032231146393368
2008,BALFOUR BEATTY PLC,21,91552505,6.025133413668445e-5,9.63100704210838e-4
2008,ELBIT SYSTEMS LTD.,168,91443525.71,4.820106730934756e-4,9.61954279752617e-4
2008,FUENTEZ SYSTEMS CONCEPTS INCORPORATED,197,90987557.44,5.652148964250875e-4,9.571576511739146e-4
2008,WORLD WIDE TECHNOLOGY HOLDING CO.  INC,551,90178880.69,0.0015808802433006255,9.486506513118799e-4
2008,JACOBS ENGINEERING GROUP INC.,680,87999065.57,0.0019509955815688298,9.257197497803332e-4
2008,SERCO INC.,475,87851927,0.001362827795948815,9.241719028876286e-4
2008,BEARINGPOINT  INC.,185,87035717.93,5.307855626326964e-4,9.155856656230091e-4
2008,STRAUB CONSTRUCTION  INC.,13,85794677,3.7298444941757044e-5,9.025303440494761e-4
2008,WATTS CONSTRUCTORS  LLC,25,85255403.53,7.172777873414816e-5,8.968573735641878e-4
2008,W.M.JORDAN COMPANY  INCORPORATED,36,83031350,1.0328800137717335e-4,8.734610992520256e-4
2008,MANAGEMENT CONSULTING  INC.,1685,82962557.84,0.004834452286681586,8.727374295092896e-4
2008,COBHAM PLC,397,82218244.58,0.0011390371262982727,8.649075113125186e-4
2008,CNA CORPORATION,533,82126464,0.0015292362426120388,8.639420113381501e-4
2008,FORRESTER CONSTRUCTION COMPANY,39,81615486,1.1189533482527113e-4,8.58566699415923e-4
2008,M. C. DEAN  INC.,416,78872475.05,0.0011935502381362254,8.29711172441505e-4
2008,DZSP 21 LLC,16,77182411,4.590577838985482e-5,8.119322828664309e-4
2008,URS-IAT LLC,28,76958703,8.033511218224595e-5,8.095789520390812e-4
2008,CHEMRING GROUP PLC,127,76346398.73,3.6437711596947267e-4,8.031377227834937e-4
2008,THE WALSH GROUP LTD,27,76168658,7.746600103288002e-5,8.012679517463174e-4
2008,STANLEY  INC.,143,75570517.88,4.102828943593275e-4,7.949757244523864e-4
2008,NEW MOUNTAIN CAPITAL  L.L.C.,145,74621151.3,4.1602111665805933e-4,7.849887162132101e-4
2008,NOVA GROUP/TUTOR-SALIBA A JOINT VENTURE,3,74e6,8.60733344809778e-6,7.784544192603142e-4
2008,ABSHER CONSTRUCTION CO.,9,72209331,2.5822000344293338e-005,7.596172003889298e-4
2008,JOHN C. GRIMBERG CO.  INC.,87,71496049,2.496126699948356e-4,7.521137203202968e-4
2008,PROGENY SYSTEMS CORPORATION,142,70865939.4,4.0741378320996154e-4,7.45485185148157e-4
2008,MOTOROLA  INC,390,69565614.56,0.0011189533482527112,7.318062173350225e-4
2008,STRONGHOLD ENGINEERING INC,34,68879793,9.75497790784415e-5,7.245916116025089e-4
2009,LOCKHEED MARTIN CORPORATION,4610,12420762609.78,0.013415397151046895,0.1319738659078113
2009,NORTHROP GRUMMAN CORPORATION,9844,8668835819.63,0.028646674523840704,0.09210865805742541
2009,GENERAL DYNAMICS CORPORATION,6396,8005594096.52,0.018612772272905847,0.08506154050272197
2009,RAYTHEON COMPANY,2656,5095808653.19,0.007729131200256085,0.05414430570941192
2009,THE BOEING COMPANY,1607,4993553179.45,0.004676473583889883,0.0530578144363981
2009,BELL BOEING JOINT PROJECT OFFICE,478,2617531591.45,0.001391010810889461,0.02781196083624376
2009,BAE SYSTEMS PLC,4533,2227138978.13,0.013191322187786458,0.023663936755892522
2009,UNITED TECHNOLOGIES CORPORATION,1403,2188011626.88,0.004082820434472624,0.02324819836933569
2009,BECHTEL GROUP  INC,177,1887811012.7199998,5.150814090532105e-4,0.02005848797527349
2009,GENERAL ELECTRIC COMPANY,1311,1698058756.66,0.003815094504343271,0.018042320402982155
2009,L-3 COMMUNICATIONS HOLDINGS  INC.,4686,1297715017.84,0.013636562049849404,0.013788562999836818
2009,ELECTRONIC DATA SYSTEMS CORPORATION,14516,1117902880.39,0.04224249567127912,0.01187801179924161
2009,SAIC  INC,4803,1076894859.18,0.01397703959142695,0.011442290800270752
2009,INTERNATIONAL MILITARY AND GOVERMENT LLC,75,840175223.07,2.1825483434458073e-4,0.008927082475692657
2009,EDO CORPORATION,372,634826669.02,0.0010825439783491205,0.006745200139803004
2009,TEXTRON INC.,1145,621963110.91,0.003332023804327266,0.006608521455374257
2009,FORCE PROTECTION  INC,284,516303109.8,8.26458306051479e-4,0.005485856184617802
2009,BOOZ ALLEN HAMILTON INC.,902,492766709.4,0.0026248781410508244,0.005235775746891992
2009,HOPKINS JOHNS UNIVERSITY,777,488086379.9,0.0022611200838098563,0.005186046016339778
2009,COMPUTER SCIENCES CORPORATION,1118,450568331.62,0.003253452063963217,0.004787406896634775
2009,ROLLS-ROYCE GROUP PLC,438,449051963.15,0.0012746082325723516,0.0047712950832611714
2009,CACI INTERNATIONAL INC,1324,437222511.92,0.0038529253422963316,0.004645604056112665
2009,THE CHARLES STARK DRAPER LABORATORY INC,54,419930208,1.5714348072809814e-4,0.004461868783933945
2009,ROCKWELL COLLINS  INC.,687,379456375.27,0.0019992142825963595,0.004031823677904919
2009,HARRIS CORPORATION,730,359250592.12,0.0021243470542872526,0.003817131923479089
2009,HARPER CONSTRUCTION COMPANY  INC.,55,332802315.86,1.6005354518602586e-4,0.003536112039733657
2009,HONEYWELL INTERNATIONAL INC,1026,312897134.85,0.0029857261338338643,0.0033246142620194288
2009,OSHKOSH TRUCK CORPORATION,370,312616063.52,0.001076723849433265,0.0033216278052952057
2009,HENSEL PHELPS CONSTRUCTION CO,71,302546432,2.0661457651286976e-4,0.003214635324904737
2009,THE WHITING-TURNER CONTRACTING COMPANY,50,296399241.52,1.4550322289638714e-4,0.0031493198110667617
2009,URS CORPORATION,1168,296117821.46,0.003398955286859604,0.003146329648994671
2009,AUSTAL USA  LLC,9,287421129.76,2.619058012134969e-5,0.003053925014890026
2009,ITT CORPORATION,561,279735993.94,0.0016325461608974639,0.0029722684277660285
2009,GENERAL ATOMIC TECHNOLOGIES CORPORATION,64,275431288.3,1.8624412530737555e-4,0.002926529799410098
2009,ALLIANT TECHSYSTEMS INC,209,244724384.71,6.082034717068983e-4,0.002600260881458165
2009,AFOGNAK NATIVE CORPORATION,3564,216187755.28,0.010371469728054477,0.002297051696629986
2009,TURNER-PENICK,3,213303344,8.73019337378323e-6,0.0022664040689883494
2009,STANLEY  INC.,345,200260998.51,0.0010039722379850714,0.0021278257216761393
2009,CLARK  BALFOUR  BEATTY  A JOINT VENTURE,39,194511191,1.1349251385918197e-4,0.0020667325062947444
2009,SCIENTIFIC RESEARCH CORP,984,184457733.08,0.002863503426600899,0.001959911874653399
2009,SWIFTSHIP SHIPBUILDERS  LLC,11,183203835.68,3.2010709037205176e-5,0.0019465888853548632
2009,INTERNATIONAL BUSINESS MACHINES CORPORATION,278,177133830.8,8.089979193039126e-4,0.0018820934887950646
2009,CHUGACH ALASKA CORP,1210,174566970.16,0.003521177994092569,0.0018548199201302337
2009,SIERRA NEVADA CORPORATION,94,173945330.99,2.7354605904520785e-4,0.001848214840632134
2009,DRS TECHNOLOGIES  INC.,730,173203425.94,0.0021243470542872526,0.0018403319045628194
2009,INTERNATIONAL SHIPHOLDING CORPORATION,67,173091138.13,1.949743186811588e-4,0.0018391388170813509
2009,A.P. MOLLER - MARSK A/S,132,166299410.56,3.8412850844646204e-4,0.001766974927329541
2009,VT MILCOM INC,1273,154160272.86,0.0037045120549420167,0.0016379934000765512
2009,TETRA TECH  INC.,616,151432565.32,0.0017925997060834898,0.0016090107908415727
2009,ARCHER WESTERN/RQ JOINT VENTURE,2,151048e3,5.820128915855486e-6,0.001604924683283691
2009,SODEXHO ALLIANCE,30,145318946.92,8.730193373783229e-5,0.0015440519891736434
2009,THE PENNSYLVANIA STATE UNIVERSITY,372,143204174.89,0.0010825439783491205,0.001521581980762642
2009,SOLPAC CONSTRUCTION INC,75,141923679.05,2.1825483434458073e-4,0.0015079763760511723
2009,M.C. DEAN  INC.,499,141352922.28,0.0014521221645059437,0.0015019119354208806
2009,QINETIQ LTD,482,137771714.99,0.0014026510687211722,0.0014638606671109628
2009,CAMBER CORPORATION,169,135650893.13,4.918008933897885e-4,0.0014413263776668016
2009,SERCO GROUP PLC,946,132799331.43,0.002752920977199645,0.0014110277854428967
2009,CERBERUS CAPITAL MANAGEMENT II  L.P,599,129354029.88,0.001743128610298718,0.0013744205513255925
2009,WPP GROUP PLC,45,128418934.69,1.3095290060674845e-4,0.0013644849192639243
2009,WYLE LABORATORIES  INC.,276,128223442.75,8.031777903880572e-4,0.0013624077660418427
2009,ATLANTIC CONTINGENCY CONSTRUCTORS  LLC,27,126612834,7.857174036404907e-5,0.0013452946249344615
2009,ALION SCIENCE AND TECHNOLOGY CORPORATION,260,125478943.76,7.566167590612132e-4,0.0013332467432391696
2009,"HENSEL PHELPS SOLTEK, JV",2,116920072,5.820128915855486e-6,0.0012423064822050366
2009,OCEAN SHIPHOLDINGS  INC.,43,115820588.43,1.2513277169089296e-4,0.0012306241804178042
2009,"ADVANCED MARINE ENTERPRISES, I",98,114555214.34,2.851863168769188e-4,0.001217179248272866
2009,TALLEY DEFENSE SYSTEMS  INC.,86,114281098.14,2.502655433817859e-4,0.001214266691632143
2009,METRO MACHINE CORP.,76,113361671,2.2116489880250848e-4,0.00120449753671803
2009,CONCURRENT TECHNOLOGIES CORPORATION,251,112283468.9,7.304261789398635e-4,0.0011930413561406087
2009,EARL INDUSTRIES  L.L.C.,962,111892742.89,0.002799482008526489,0.0011888897896329426
2009,STRONGHOLD ENGINEERING INC,76,109106686.21,2.2116489880250848e-4,0.0011592872054559961
2009,DOUGLAS E BARNHART INC,49,108754075.3,1.425931584384594e-4,0.0011555406218994172
2009,VSE CORPORATION,265,106789160.2,7.71167081350852e-4,0.001134662882740032
2009,CADDELL CONSTRUCTION CO.  INC.,7,105789403,2.03704512054942e-5,0.0011240401998341306
2009,MANTECH INTERNATIONAL CORPORATION,387,103354142.6,0.0011261949452180365,0.0010981649182932739
2009,DELL INC,1898,100384170.46,0.005523302341146856,0.0010666081840356148
2009,PROGENY SYSTEMS CORPORATION,129,98933405.06,3.753983150726788e-4,0.0010511934205159792
2009,JACOBS ENGINEERING GROUP INC.,802,97043178.27,0.00233387169525805,0.0010311092642724335
2009,ATLANTIC MARINE HOLDING CO,274,96379815.04,7.973576614722016e-4,0.0010240608556751013
2009,SAUER HOLDINGS  INC.,106,95333922.65,3.084668325403408e-4,0.0010129479742548271
2009,UNIVERSITY OF TEXAS SYSTEM,243,94353500.85,7.071456632764415e-4,0.0010025307350537162
2009,STRAUB-MARTIN A JOINT VENTURE,4,92311448.42,1.1640257831710972e-5,9.808333914975854e-4
2009,PROPPER INTERNATIONAL INC,37,92205593.37,1.0767238494332649e-4,9.797086537811294e-4
2009,UNITED STATES MARINE  INC.,41,91629980.58,1.1931264277503746e-4,9.73592616662566e-4
2009,KDH DEFENSE SYSTEMS INC,17,90380486.45,4.9471095784771636e-5,9.603164132646058e-4
