Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2012,GOVERNMENT ACQUISITIONS  INC.,5,182353123.78,1.3558991103000001e-5,0.0017244075664629998
2012,NCI  INC.,384,178247118.21,0.001041330516679,0.001685579456881
2012,LAUGHLIN  MARINACCIO & OWENS  INC.,47,168455336.12,1.27454516364e-4,0.001592984261497
2012,WESTON SOLUTIONS HOLDINGS INC,224,166512403.98,6.07442801396e-4,0.001574611080858
2012,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1475,166413115.82,0.003999902375264,0.0015736721704029998
2012,METAG INSAAT TICARET A S,48,161051096.94,1.30166314585e-4,0.0015229666725400002
2012,IRON BOW TECHNOLOGIES  LLC,1516,160988914.01,0.004111086102305,0.001522378644692
2012,WEEKS MARINE  INC.,108,160044588.96,2.92874207816e-4,0.001513448711233
2012,AEROVIRONMENT  INC.,125,157342003.47,3.38974777565e-4,0.001487891930129
2012,JORGE SCIENTIFIC CORPORATION,50,152867113.78,1.35589911026e-4,0.001445575497701
2012,JOHNSON CONTROLS  INC.,468,152784284.19,0.001269121567202,0.001444792226382
2012,EXELIS INC.,134,152727982.45,3.6338096154900004e-4,0.001444259813532
2012,CGI TECHNOLOGIES AND SOLUTIONS INC.,105,151079941.54,2.84738813154e-4,0.001428675247958
2012,DELOITTE LLP,132,150636400.5,3.57957365108e-4,0.001424480937987
2012,INSTITUTE FOR DEFENSE ANALYSES INC,57,149150367.78,1.5457249857e-4,0.001410428389759
2012,PETER KIEWIT SONS'  INC.,181,147765606.97,4.908354779139999e-4,0.0013973335111579998
2012,BRISTOL BAY NATIVE CORPORATION,422,147692163.53,0.001144378849059,0.0013966389992069999
2012,SERCO GROUP PLC,222,147147199.89,6.02019204955e-4,0.001391485594622
2012,GILBANE  INC.,128,146091556.1,3.47110172226e-4,0.001381502984501
2012,I & S ACQUISITION CORPORATION,166,144823520.97,4.50158504606e-4,0.001369511912852
2012,ACCENTURE PUBLIC LIMITED COMPANY,32,144732727.85,8.677754305699999e-5,0.0013686533350560001
2012,AFOGNAK NATIVE CORPORATION,463,143213789.76,0.0012555625761,0.001354289619858
2012,SAAB AB,74,142075013.79,2.00673068318e-4,0.0013435208770009998
2012,D & S CONSULTANTS  INC.,189,141621948.71,5.12529863678e-4,0.001339236503716
2012,THE WHITE OAK GROUP INC,248,141230286.64,6.725259586880001e-4,0.001335532783028
2012,DRS TECHNICAL SERVICES  INC.,75,139467172.58,2.0338486653899998e-4,0.0013188600375189999
2012,WASHINGTON GROUP/ALBERICI JOINT VENTURE,40,138021e3,1.08471928821e-4,0.001305184423481
2012,CAMP DRESSER & MCKEE INC.,303,137787825.7,8.21674860817e-4,0.001302979429572
2012,LAKESHORE TOLTEST JV  LLC,25,136543836,6.7794955513e-5,0.0012912157415869998
2012,A I C GROUP INC,20,132803467.68,5.423596441e-5,0.001255845251087
2012,AFGHAN INTEGRATED SUPPORT SERVICES JV,13,129400521.98,3.5253376867e-5,0.001223665570302
2012,BLACK BOX CORPORATION,206,129268965.28,5.58630433427e-4,0.0012224215150089999
2013,LOCKHEED MARTIN CORPORATION,2298,4054035522.96,0.0074347758567139995,0.047202598982466
2013,GENERAL DYNAMICS CORPORATION,2750,4006624768.1400003,0.008897142561341,0.046650578450196004
2013,THE BOEING COMPANY,937,3895453809.94,0.003031499119992,0.045356174854397996
2013,RAYTHEON COMPANY,2862,3667655477.45,0.009259498912931,0.04270383664066
2013,VERITAS CAPITAL FUND II L.P.  THE,245,2488220527.56,7.92654519101e-4,0.028971249777456
2013,FLUOR CORPORATION,76,2071071084.52,2.4588466715e-4,0.024114228233352998
2013,UNITED TECHNOLOGIES CORPORATION,938,2068069675.29,0.003034734444559,0.024079281742267
2013,SAIC  INC.,2434,1808256975.99,0.007874779997929,0.021054188699507002
2013,NORTHROP GRUMMAN CORPORATION,1345,1661762337.47,0.004351511543637,0.019348498742924998
2013,EXELIS INC.,563,1608798332.99,0.001821487731649,0.018731819720302002
2013,OSHKOSH CORPORATION,523,1602611124.65,0.001692074748939,0.018659779820197
2013,L-3 COMMUNICATIONS HOLDINGS  INC.,973,1325687532.8600001,0.003147970804431,0.015435458479643002
2013,BAE SYSTEMS PLC,1507,1182971058.12,0.004875634123615,0.013773759047758
2013,MANTECH INTERNATIONAL CORPORATION,375,951501493.68,0.00121324671291,0.011078675355217999
2013,CACI INTERNATIONAL INC,1144,919279409.46,0.003701211305518,0.010703501997411
2013,ALLIANT TECHSYSTEMS INC.,498,865933457.92,0.0016111916347450001,0.010082375827298
2013,GENERAL ATOMIC TECHNOLOGIES CORPORATION,211,761439641.88,6.826534837969999e-4,0.008865716607922
2013,COMPUTER SCIENCES CORPORATION,582,752999665.28,0.0018829588984369998,0.008767446913783
2013,TEXTRON INC.,569,697779533.81,0.001840899679056,0.00812449899022
2013,URS CORPORATION,793,648527200.97,0.0025656123822339998,0.007551036300308
2013,GREAT LAKES DREDGE & DOCK CORPORATION,148,578445584.75,4.7882803602900003e-4,0.006735050745238
2013,MISSION ESSENTIAL PERSONNEL  LLC,92,564131759.72,2.97649860234e-4,0.0065683897135400005
2013,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1059,554369104.53,0.003426208717259,0.006454719595129
2013,ROSOBORONEXPORT FGUP,5,553980998.21,1.6176622839e-5,0.00645020073315
2013,GENERAL ELECTRIC COMPANY,328,531461940.68,0.001061186458225,0.006188003217605
2013,HARRIS CORPORATION,634,476644055.05,0.00205119577596,0.005549738787556
2013,THE MITRE CORPORATION,127,441898844.84,4.10886220106e-4,0.0051451877630730005
2013,ITT CORPORATION,212,438494557.82,6.85888808365e-4,0.005105550420451001
2013,MCDONNELL DOUGLAS HELICOPTER COMPANY,92,434891941.51,2.97649860234e-4,0.005063603858314
2013,BECHTEL GROUP  INC.,90,420915855.88,2.91179211098e-4,0.004900875248364
2013,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,21,401535206.19,6.7941815923e-5,0.0046752193481740005
2013,HONEYWELL INTERNATIONAL INC.,617,389688092.46,0.001996195258308,0.004537279126553
2013,ENVIRONMENTAL CHEMICAL CORPORATION,160,387621139.22,5.17651930842e-4,0.00451321284387
2013,KBR  INC.,441,376848462.03,0.001426778134382,0.004387782674724
2013,HELLFIRE SYSTEMS  LLC,147,375360382.55,4.7559271146100003e-4,0.004370456428185
2013,FINMECCANICA SPA,1101,336415133.74,0.0035620923491040003,0.003917002838191
2013,CLARK MCCARTHY HEALTHCARE PARTNERS II,3,312595434.82,9.705973703e-6,0.003639661485449
2013,AC FIRST  LLC,38,307798277.29,1.22942333575e-4,0.003583806448693
2013,REDSTONE DEFENSE SYSTEMS,481,291465383.26,0.0015561911170930002,0.003393636667803
2013,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,154,286545748.09,4.98239983435e-4,0.0033363555796740003
2013,CHEMRING GROUP PLC,154,284527404.09,4.98239983435e-4,0.003312855271918
2013,SCIENCE AND ENGINEERING SERVICES  INC.,250,266028434.96,8.0883114194e-4,0.0030974650967489996
2013,ADVANCED TECHNOLOGY INTERNATIONAL,37,251585893.64,1.1970700900699999e-4,0.002929305374824
2013,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,352,250239547.93,0.001138834247852,0.002913629385731
2013,CUBIC CORPORATION,269,244232852.64,8.70302308728e-4,0.002843691264228
2013,CONTRACK INTERNATIONAL  INC.,97,237332308.84,3.1382648307299996e-4,0.0027633457418689998
2013,J & J MAINTENANCE  INC.,517,231723042.19,0.001672662801532,0.002698035025481
2013,JACOBS ENGINEERING GROUP INC.,550,229557873.71,0.0017794285122680002,0.002672825187306
2013,CGI TECHNOLOGIES AND SOLUTIONS INC.,132,211457198.33,4.27062842944e-4,0.00246207249004
2013,INTERNATIONAL BUSINESS MACHINES CORPORATION,287,194098192.63,9.28538150947e-4,0.0022599553205799997
2013,GOVERNMENT OF CANADA,328,192292012.28,0.001061186458225,0.002238925310787
2013,WEEKS MARINE  INC.,119,191238082.37,3.8500362356400005e-4,0.002226654024407
2013,GOVERNMENT ACQUISITIONS  INC.,2,182203983.16,6.470649136000001e-6,0.002121466746258
2013,BATTELLE MEMORIAL INSTITUTE INC,931,180785764.97,0.003012087172585,0.002104953919937
2013,DRS TECHNICAL SERVICES  INC.,103,174659109.46,3.33238430479e-4,0.00203361905829
2013,ROCKWELL COLLINS  INC.,284,170016764.42,9.18832177244e-4,0.001979566559238
2013,CERBERUS CAPITAL MANAGEMENT  L.P.,220,167778020.63,7.117714049069999e-4,0.00195350005717
2013,THE INTERPUBLIC GROUP OF COMPANIES INC,368,166754229.48,0.001190599440936,0.001941579687251
2013,PETER KIEWIT SONS'  INC.,159,159484268.64,5.14416606274e-4,0.0018569329089469999
2013,WALSH CONSTRUCTION GROUP LLC,10,148456807.24,3.2353245678e-5,0.001728536195275
2013,ENGILITY CORP.,257,148215695.96,8.314784139139999e-4,0.001725728849608
2013,JOHNSON CONTROLS  INC.,645,146556951.71,0.002086784346206,0.0017064154915470001
2013,NANA REGIONAL CORPORATION  INC. ,589,146204000.28,0.001905606170411,0.001702305950642
2013,NCI  INC.,368,144603980.81,0.001190599440936,0.0016836763463919998
2013,SIERRA NEVADA CORPORATION,95,143271267.34,3.07355833937e-4,0.001668159082391
2013,AEROVIRONMENT  INC.,106,139986644.54,3.4294440418300003e-4,0.0016299150334769998
2013,MANSON CONSTRUCTION CO.,81,139362971.15,2.62061289989e-4,0.001622653379069
2013,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1265,134437756.45,0.004092685578217,0.0015653073264580001
2013,DELL INC.,2032,132855691.19,0.00657417952169,0.0015468867695569999
2013,WASHINGTON GROUP/ALBERICI JOINT VENTURE,46,132145e3,1.48824930117e-4,0.001538611935493
2013,KIEWITPHELPS,54,127222080.2,0.00017470752665900001,0.001481292603231
2013,HENSEL PHELPS KIEWIT JOINT VENTURE,5,126507818,1.6176622839e-5,0.0014729761906079998
2013,ABM INDUSTRIES INCORPORATED,449,126268872.13,0.001452660730925,0.001470194057592
2013,NANOTHERAPEUTICS  INC.,9,126225149.66,2.911792111e-5,0.001469684981091
2013,ADAMS COMMUNICATION & ENGINEERING TECHNOLOGY  INC.,47,125823273.68,1.52060254685e-4,0.00146500579399
2013,D & S CONSULTANTS  INC.,152,124205818.21,4.917693343e-4,0.0014461731760989998
2013,TORCH TECHNOLOGIES  INC.,318,123940825.23,0.001028833212548,0.0014430877671780002
2013,SERCO GROUP PLC,189,121517021.6,6.11476343307e-4,0.0014148665465909998
2013,CDW HOLDINGS LLC,1275,120389750.37,0.004125038823895,0.001401741320748
2013,AASKI TECHNOLOGY INC,61,118803578.46,1.9735479863300002e-4,0.001383272948638
2013,SRC  INC.,136,117184050.68,4.40004141215e-4,0.0013644162020930001
2013,IRON BOW TECHNOLOGIES  LLC,1289,116365179.82,0.004170333367843,0.001354881793082
2013,ZWAKMAN NABIZAI CONSTRUCTION COMPANY,1,116070200,3.2353245680000004e-6,0.001351447236559
2013,THE ROSS GROUP CONSTRUCTION CORPORATION,86,113002106.95,2.78237912827e-4,0.0013157243216850001
2013,BUNDESAMT FUER BAUWESEN UND RAUMORDNUNG,763,112629150.24,0.002468552645201,0.001311381852084
2013,POND SECURITY SERVICE GMBH,16,105331009.14,5.1765193084e-5,0.001226406960841
2013,DELOITTE LLP,130,105166066.21,4.20592193809e-4,0.001224486470767
2013,GLOBAL INTEGRATED SECURITY (USA) INC.,42,103385204.58,1.35883631846e-4,0.00120375125597
2013,AUTOMOTIVE MANAGEMENT SERVICES FZE,9,102152906.19,2.911792111e-5,0.001189403160991
2013,JORGE SCIENTIFIC CORPORATION,45,101771742.16,1.45589605549e-4,0.0011849651306010001
2013,TRAX INTERNATIONAL CORPORATION,40,100049021.86,1.2941298271000002e-4,0.001164906876296
2013,M. A. MORTENSON COMPANIES  INC.,108,99279358.42,0.00034941505331800003,0.001155945407038
2013,LAUGHLIN  MARINACCIO & OWENS  INC.,37,99008726.51,1.1970700900699999e-4,0.00115279434202
2013,AFOGNAK NATIVE CORPORATION,320,97212538.18,0.001035303861683,0.001131880672922
2013,AMERICAN ORDNANCE LLC,293,97060238.03,9.47950098354e-4,0.0011301073873
2013,"AVIATION & MISSILE SOLUTIONS, LLC",234,96813884.71,7.57065948856e-4,0.001127239006669
2013,CHUGACH ALASKA CORPORATION,102,95323453.45,3.30003105912e-4,0.001109885377506
2013,NATIONAL PRESTO INDUSTRIES  INC.,25,94066446.36,8.0883114194e-5,0.001095249590214
2013,KONGSBERG GRUPPEN ASA,96,93508207.18,3.1059115850499996e-4,0.001088749809934
2013,ECC CENTCOM CONSTRUCTORS LLC,22,91707507.76,7.1177140491e-5,0.001067783616587
2014,THE BOEING COMPANY,889,3729539912.8,0.0032137,0.049386200000000005
2014,RAYTHEON COMPANY,2895,3385908290.25,0.0104652,0.044835900000000005
2014,GENERAL DYNAMICS CORPORATION,2709,3313663417.97,0.0097929,0.0438792
2014,LOCKHEED MARTIN CORPORATION,2054,2743369450.96,0.0074251000000000004,0.0363274
2014,UNITED TECHNOLOGIES CORPORATION,747,2022345183.33,0.0027004,0.026779700000000004
2014,NORTHROP GRUMMAN CORPORATION,1110,1691921072.53,0.0040126,0.0224043
2014,BAE SYSTEMS PLC,1325,1535507385.28,0.0047898,0.020333
2014,SAIC  INC.,2067,1319372651.49,0.007472100000000001,0.017471
2014,L-3 COMMUNICATIONS HOLDINGS  INC.,841,1151665257.36,0.0030402000000000003,0.0152502
2014,EXELIS INC.,537,1017635864.54,0.0019412,0.0134754
2014,FLUOR CORPORATION,61,848408515.92,2.205e-4,0.011234500000000001
2014,ALLIANT TECHSYSTEMS INC.,439,821980818.79,0.001587,0.0108846
2014,CACI INTERNATIONAL INC,1163,815403985.16,0.0042042,0.0107975
2014,COMPUTER SCIENCES CORPORATION,459,630696202.8,0.0016592999999999998,0.0083516
2014,HARRIS CORPORATION,720,621580826.64,0.0026028,0.0082309
2014,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1044,578059275.32,0.003774,0.0076546
2014,GENERAL ATOMIC TECHNOLOGIES CORPORATION,202,536951649.64,7.302e-4,0.007110300000000001
2014,URS CORPORATION,692,498708839.32,0.0025015,0.0066039
2014,THE MITRE CORPORATION,134,494179619.23,4.8439999999999996e-4,0.0065439
2014,"CERBERUS CAPITAL MANAGEMENT, L.P.",178,440720300.92,6.435000000000001e-4,0.005836
2014,HENSEL PHELPS KIEWIT JOINT VENTURE,20,439167037,7.230000000000001e-5,0.005815399999999999
2014,OSHKOSH CORPORATION,363,416164036.71,0.0013122000000000001,0.0055108
2014,MANTECH INTERNATIONAL CORPORATION,283,413895291.49,0.001023,0.0054808
2014,ADVANCED TECHNOLOGY INTERNATIONAL,42,382403733.53,1.518e-4,0.0050638
2014,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,25,375897555.65,9.039999999999999e-5,0.0049775999999999996
2014,BECHTEL GROUP  INC.,70,368785246.27,2.5299999999999997e-4,0.0048833999999999995
2014,REDSTONE DEFENSE SYSTEMS,723,361309425.81,0.0026135999999999998,0.004784399999999999
2014,GREAT LAKES DREDGE & DOCK CORPORATION,109,361282430.15,3.94e-4,0.0047841
2014,HONEYWELL INTERNATIONAL INC.,541,332319221.94,0.0019557,0.0044005
2014,FINMECCANICA SPA,816,311192967.23,0.0029498000000000003,0.0041208
2014,TEXTRON INC.,361,309369292.4,0.001305,0.004096600000000001
2014,KONGSBERG GRUPPEN ASA,148,289639574.7,5.35e-4,0.0038354
2014,AC FIRST  LLC,43,274767832.23,1.554e-4,0.0036384
2014,HELLFIRE SYSTEMS  LLC,124,262876884.6,4.483e-4,0.003481
2014,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,123,262777075.22,4.446e-4,0.0034797
2014,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,344,262633061.34,0.0012435,0.0034777999999999996
2014,MISSION ESSENTIAL PERSONNEL  LLC,84,257426624.55,3.037e-4,0.0034088
2014,J & J MAINTENANCE  INC.,424,249102282.57,0.0015327,0.0032986
2014,JACOBS ENGINEERING GROUP INC.,467,237606245.49,0.0016882,0.0031463999999999997
2014,INTERNATIONAL BUSINESS MACHINES CORPORATION,229,226413317.06,8.278000000000001e-4,0.0029981
2014,SCIENCE AND ENGINEERING SERVICES  INC.,189,210741624.11,6.832e-4,0.0027906
2014,NESMA & PARTNERS CONTRACTING CO LTD,2,206666666.71,7.2000000000000005e-6,0.0027367000000000003
2014,BOH BROS. CONSTRUCTION CO.  L.L.C.,33,195834248.77,1.193e-4,0.0025932
2014,THE INTERPUBLIC GROUP OF COMPANIES INC,248,195342670.31,8.964999999999999e-4,0.0025867
2014,JOHNSON CONTROLS  INC.,513,191537913.11,0.0018545,0.0025363
2014,CDW CORPORATION,1449,191349642.6,0.0052380000000000005,0.0025338
2014,GENERAL ELECTRIC COMPANY,342,188811052.91,0.0012363,0.0025002
2014,VERITAS CAPITAL FUND II L.P.  THE,115,183623680.57,4.157e-4,0.0024315
2014,NAVISTAR INTERNATIONAL CORPORATION,74,183360036.99,2.675e-4,0.002428
2014,GOVERNMENT OF CANADA,349,182276703.74,0.0012615999999999999,0.0024137
2014,AASKI TECHNOLOGY INC,111,176229925,4.013e-4,0.0023336
2014,KBR  INC.,294,168744282.78,0.0010628,0.0022345
2014,THE SUNDT COMPANIES INC,24,168706456.05,8.68e-5,0.002234
2014,EOD TECHNOLOGY  INC.,57,163528771.89,2.061e-4,0.0021654
2014,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1318,163473758.3,0.0047645,0.0021647
2014,NCI  INC.,341,157897230.63,0.0012327,0.0020909
2014,WEEKS MARINE  INC.,76,155331410.39,2.747e-4,0.0020569
2014,TORCH TECHNOLOGIES  INC.,343,154180896.4,0.0012399,0.0020416
2014,GILBANE  INC.,134,153822021.62,4.8439999999999996e-4,0.0020369
2014,CUBIC CORPORATION,237,151860190.37,8.567e-4,0.0020109
2014,RENDA/JBROS. JOINT VENTURE,1,147489050,3.6000000000000003e-6,0.001953
2014,ARCHER WESTERN AVIATION PARTNERS,1,143727e3,3.6000000000000003e-6,0.0019031999999999999
2014,PETER KIEWIT SONS'  INC.,201,143213908.39,7.266e-4,0.0018964000000000001
2014,BUNDESAMT FUER BAUWESEN UND RAUMORDNUNG,1413,140439059.38,0.005107899999999999,0.0018597
2014,CGI TECHNOLOGIES AND SOLUTIONS INC.,113,139676921.54,4.0849999999999995e-4,0.0018496
2014,"IRON BOW HOLDINGS, INC.",1216,139203326.55,0.0043958,0.0018433
2014,MACANDREWS & FORBES HOLDINGS INC.,112,137338386.94,4.049e-4,0.0018185999999999999
2014,WASHINGTON GROUP/ALBERICI JOINT VENTURE,66,136794396.85,2.386e-4,0.0018114
2014,NORTHERN AFGHANISTAN LOGISTIC SERVICES,197,134873791.03,7.120999999999999e-4,0.001786
2014,SRC  INC.,161,133235949.9,5.82e-4,0.0017643000000000001
2014,DENALI HOLDING INC,2046,130705030.44,0.0073962,0.0017308000000000002
2014,BATTELLE MEMORIAL INSTITUTE INC,658,129203273.1,0.0023786,0.0017109
2014,CHENEGA CORPORATION,230,127321755.42,8.314e-4,0.001686
2014,CAROTHERS CONSTRUCTION  INC.,74,126213753.68,2.675e-4,0.0016713
2014,KIEWITPHELPS,209,120621130.54,7.555000000000001e-4,0.0015973
2014,THE PARSONS CORPORATION,285,118833338.05,0.0010303,0.0015736
2014,ROCKWELL COLLINS  INC.,238,117489428.09,8.604000000000001e-4,0.0015558
2014,UNITED EXCEL CORPORATION,68,116778643.11,2.458e-4,0.0015464
2014,AUTOMOTIVE MANAGEMENT SERVICES FZE,11,115989222.29,3.98e-5,0.0015359
2014,ADAMS COMMUNICATION & ENGINEERING TECHNOLOGY  INC.,71,114633225.83,2.567e-4,0.0015179999999999998
2014,ENGILITY CORP.,363,113957371.37,0.0013122000000000001,0.0015090000000000001
2014,SWINERTON INCORPORATED,5,111407213.8,1.81e-5,0.0014752
2014,AFOGNAK NATIVE CORPORATION,468,111308823.46,0.0016918,0.0014739
2014,THE WEITZ COMPANY LLC,20,109427527,7.230000000000001e-5,0.001449
2014,ASSIST CONSULTANTS INCORPORATED,21,107598580.52,7.59e-5,0.0014248
2014,HEWLETT-PACKARD COMPANY,788,106815527.85,0.0028486,0.0014144000000000001
2014,CCI SOLUTIONS  LLC,650,105898670.53,0.0023497,0.0014023
2014,LEGO AFGHAN LOGISTICS,246,104529103.08,8.893e-4,0.0013842
2014,CATERPILLAR INC.,1718,102853863.16,0.0062105,0.001362
2014,OSI SYSTEMS  INC.,18,102625095.81,6.51e-5,0.001359
2014,CAMP DRESSER & MCKEE INC.,222,102520910.05,8.025e-4,0.0013575999999999998
2014,BRASFIELD & GORRIE  L.L.C.,30,102516665,1.084e-4,0.0013575000000000002
2014,AEROVIRONMENT  INC.,94,102509097.34,3.398e-4,0.0013574
2014,SMITHS GROUP PLC,50,102125942.55,1.807e-4,0.0013522999999999999
2014,AVIATION & MISSILE SOLUTIONS  LLC,210,101528014.73,7.591000000000001e-4,0.0013444
2014,CH2M HILL COMPANIES  LTD.,324,101451589.31,0.0011712,0.0013433999999999998
2014,PRIDE INDUSTRIES,35,98032084.37,1.2649999999999998e-4,0.0012981000000000002
2014,TRAX INTERNATIONAL CORPORATION,33,97416974.44,1.193e-4,0.0012900000000000001
2014,OBAYASHI CORPORATION,15,97398794.14,5.42e-5,0.0012897
2014,ABM INDUSTRIES INCORPORATED,260,95878467.64,9.399e-4,0.0012695999999999999
2015,LOCKHEED MARTIN CORPORATION,2405,4039837026.66,0.0093409,0.055659299999999995
2015,RAYTHEON COMPANY,2516,4036192405.2,0.0097721,0.055609099999999995
2015,GENERAL DYNAMICS CORPORATION,2933,3125093747.4,0.0113917,0.0430563
2015,UNITED TECHNOLOGIES CORPORATION,685,2168760800.44,0.0026605,0.029880300000000002
2015,NORTHROP GRUMMAN CORPORATION,1217,1893410941.1100001,0.0047018,0.026038899999999997
2015,THE BOEING COMPANY,814,1864575560.7,0.0031615,0.0256894
2015,L-3 COMMUNICATIONS HOLDINGS  INC.,833,1289930542.38,0.0032353,0.017772200000000002
2015,BAE SYSTEMS PLC,1362,1281020146.66,0.00529,0.0176494
2015,OSHKOSH CORPORATION,281,1180053478.43,0.0010914,0.0162583
2015,MACANDREWS & FORBES HOLDINGS INC.,114,852280281.08,4.428e-4,0.0117424
2015,VECTRUS SYSTEMS CORPORATION,275,731429675.18,0.0010681,0.0100774
2015,ALLIANT TECHSYSTEMS INC.,412,729997413.18,0.0016002,0.0100576
2015,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,640,722917069.11,0.0024857,0.0099601
2015,FLUOR CORPORATION,105,710361171.82,4.078e-4,0.0097871
2015,CACI INTERNATIONAL INC,968,671051787.2,0.0037597000000000004,0.0092455
2015,GENERAL ATOMIC TECHNOLOGIES CORPORATION,163,653925635.46,6.331e-4,0.0090095
2015,"CERBERUS CAPITAL MANAGEMENT, L.P.",306,652620650.57,0.0011884999999999999,0.008991599999999999
2015,"LEIDOS HOLDINGS, INC",1316,605873165.21,0.0051113,0.0083475
2015,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,101,547245872.27,3.923e-4,0.0075397
2015,HARRIS CORPORATION,566,528447784.78,0.0021983,0.0072807
2015,NAVISTAR INTERNATIONAL CORPORATION,83,517953828.88,3.224e-4,0.0071362000000000005
2015,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1018,513511299.36,0.0039539,0.0070750000000000006
2015,GREAT LAKES DREDGE & DOCK CORPORATION,100,495229845.23,3.884e-4,0.0068230999999999995
2015,THE MITRE CORPORATION,122,445506266.25,4.7379999999999997e-4,0.006138
2015,COMPUTER SCIENCES CORPORATION,606,442137073.82,0.0023537,0.0060916
2015,REDSTONE DEFENSE SYSTEMS,634,409086090.3,0.0024624,0.0056362
2015,BECHTEL GROUP  INC.,86,407255909.83,3.34e-4,0.0056110000000000005
2015,ADVANCED TECHNOLOGY INTERNATIONAL,42,380330297.15,1.631e-4,0.00524
2015,STEYR TRUCKS INTERNATIONAL FZE,8,373996218,3.11e-5,0.0051528
2015,MANSON CONSTRUCTION CO.,136,339172138.88,5.112e-4,0.0046331
2015,TEXTRON INC.,363,335487617.51,0.0014099,0.0046222
2015,HENSEL PHELPS CONSTRUCTION CO,413,329073239.82,0.0015358,0.0044954
2015,MANTECH INTERNATIONAL CORPORATION,208,307535010,8.079e-4,0.0042371
2015,THE INTERPUBLIC GROUP OF COMPANIES INC,169,280464227.76,6.564e-4,0.0038640999999999997
2015,AASKI TECHNOLOGY INC,140,268710505.44,5.438e-4,0.0037022
2015,ADAMS COMMUNICATION & ENGINEERING TECHNOLOGY  INC.,90,263091078.11,3.496e-4,0.0036248
2015,AC FIRST  LLC,31,251100015.09,1.204e-4,0.0034595999999999997
2015,HONEYWELL INTERNATIONAL INC.,498,228450404.18,0.0019342,0.0031474999999999997
2015,FLIR SYSTEMS  INC.,286,228324622.29000002,0.0010791000000000002,0.0031021
2015,CDW CORPORATION,1430,228030983.86,0.005554099999999999,0.0031417
2015,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,371,228003958.27,0.001441,0.0031413
2015,CARAHSOFT TECHNOLOGY CORPORATION,566,225664624.63,0.0021224,0.0030692000000000002
2015,KIEWITPHELPS,236,223859996.91,9.166e-4,0.0030843
2015,AECOM TECHNOLOGY CORPORATION,651,220933138.25,0.0025285000000000004,0.0030439
2015,ABM INDUSTRIES INCORPORATED,470,217152242.32,0.0017555,0.0029405
2015,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,23,216820499.18,8.93e-5,0.0029873
2015,KBR  INC.,286,210732740.77,0.0011108,0.0029034
2015,"SK ENGINEERING & CONSTRUCTION CO., LTD.",42,210417219.41,1.564e-4,0.0028548000000000002
2015,CUBIC CORPORATION,225,209241791.87,8.738999999999999e-4,0.0028829
2015,TORCH TECHNOLOGIES  INC.,472,207559549.28,0.0018332,0.0028597
2015,WALSH/GILBANE JV,2,206445e3,7.8e-6,0.0028443
2015,URS CORPORATION,146,206095195.76,5.671000000000001e-4,0.0028395
2015,SHAW INFRASTRUCTURE  INC.,464,198830518.18,0.0017443,0.0027007999999999997
2015,WASHINGTON GROUP/ALBERICI JOINT VENTURE,56,196299188,2.1749999999999997e-4,0.0027045000000000003
2015,J & J MAINTENANCE  INC.,326,195390610.83,0.0012662,0.002692
2015,EOD TECHNOLOGY  INC.,31,194725347.2,1.204e-4,0.0026828000000000004
2015,CHEMRING GROUP PLC,315,192236798.67000002,0.0011842,0.0026016
2015,J.E. DUNN CONSTRUCTION GROUP  INC,117,191660958.45999998,4.3910000000000005e-4,0.0025958000000000005
2015,CUMMINS INC.,92,190805972.32999998,3.471e-4,0.0025823
2015,NANA REGIONAL CORPORATION  INC. ,796,188765870.12,0.0029752,0.0025497999999999996
2015,THE CHEROKEE NATION,444,187121442.02,0.0016714000000000002,0.0025273
2015,ACCENTURE INC.,242,185795122.72000003,9.095e-4,0.0025129999999999996
2015,PETER KIEWIT SONS'  INC.,124,185506512.9,4.816e-4,0.0025557999999999996
2015,DELOITTE LLP,211,184801128.85,7.894e-4,0.0025024999999999995
2015,CLARK MCCARTHY HEALTHCARE PARTNERS II,82,183928563.29000002,3.088e-4,0.0024923000000000002
2015,EMCOR GROUP  INC.,256,180526922.85000002,9.595999999999999e-4,0.0024403
2015,SCIENCE AND ENGINEERING SERVICES  INC.,248,178945483.84,9.632e-4,0.0024654
2015,ARMED FORCES SERVICES CORPORATION,207,177717451.4,7.854e-4,0.0024046000000000002
