DoD_Office_Info

Report Filter:
{Date Signed} (ID) Between 10/1/1989 and 9/30/1999 And {Contracting Department ID} (ID) = "9700"

"Fiscal Year","Contracting Agency ID","Contracting Agency Name","Contracting Department ID","Contracting Department Name","Contracting Office ID","Contracting Office Name","Contracting Office Region","Country Where Award Was Issued","Major Command Code","Major Command ID","Major Command Name","Organization Code","Organization ID","Parent Macom Code","Sub Command 1 Code","Sub Command 1 ID","Sub Command 1 Name","Sub Command 2 Code","Sub Command 2 ID","Sub Command 2 Name","Sub Command 3 Code","Sub Command 3 ID","Sub Command 3 Name","Sub Command 4 Code","Sub Command 4 ID","Sub Command 4 Name","Dollars Obligated","Number of Records"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA10A","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N62649_NAVSUP COMFISC","","","","","","","","","","","","","$7,116,000.00","114"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA10B","FLEET + IND SUP CTR YOKOSUKA JA","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC YOKOSUKA~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3901~~~","N62649_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC YOKOSUKA","ORG-3901","NAVSUP FLC YOKOSUKA","","","","","","","$1,986,000.00","34"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA10C","FLEET + IND SUP CTR YOKOSUKA JA","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC YOKOSUKA~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3901~~~","N62649_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC YOKOSUKA","ORG-3901","NAVSUP FLC YOKOSUKA","","","","","","","$6,935,000.00","70"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA10D","U.S. FLEET & INDUSTRIAL SUPPLY C","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC YOKOSUKA~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3901~~~","N62649_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC YOKOSUKA","ORG-3901","NAVSUP FLC YOKOSUKA","","","","","","","$4,107,000.00","88"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA10D","U.S. FLEET & INDUSTRIAL SUPPLY C","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~9700~NAVSUP~NAVSUP GLS~NAVSUP FLC YOKOSUKA~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3901~~~","N62649_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC YOKOSUKA","ORG-3901","NAVSUP FLC YOKOSUKA","","","","","","","$6,609,000.00","51"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA20A","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~FISC GUAM~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-4240~~~","N61119","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","FISC GUAM","ORG-4240","FISC GUAM","","","","","","","$497,000.00","14"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UA20A","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N61119","","","","","","","","","","","","","$1,727,000.00","26"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UE600","NAVY PUBLIC WORKS CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~NAVFACSYSCOM~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3039~~~","N62395","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","NAVFACSYSCOM","ORG-3039","NAVFACSYSCOM","","","","","","","$176,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UH30A","U.S.NAVEL REGIONAL CONTRACTING","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~NRCC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3085~~~","N68047_NAVSUP FLEET_N00070","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","NRCC","ORG-3085","NRCC","","","","","","","$13,693,000.00","160"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UH30J","NAVAL REGIONAL CONTRACTING CENTE","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~NRCC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3085~~~","N66319","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","NRCC","ORG-3085","NRCC","","","","","","","$1,782,000.00","38"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UH500","NAVAL AIR FACILITY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~US NAVY FLEET~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3760~~~","N62507","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","US NAVY FLEET","ORG-3760","US NAVY FLEET","","","","","","","$201,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UN500","US NAVAL HOSPITAL, OKINAWA","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~BUMED~NAVY MEDICINE WEST~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3041~ORG-3109~~","N68470","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","BUMED","ORG-3041","BUMED","NAVY MEDICINE WEST","ORG-3109","NAVY MEDICINE WEST","","","","$82,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UN500","US NAVAL HOSPITAL, OKINAWA","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N68470","","","","","","","","","","","","","$27,000.00","1"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","UX300","US NAVAL ANTARCTIC SUPPORT UNIT","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~MISC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~","N55418","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","MISC","ORG-3045","MISC","","","","","","","$706,000.00","6"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VA10A","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC PUGET~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3886~~~","N00406","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC PUGET","ORG-3886","NAVSUP FLC PUGET SOUND","","","","","","","$105,171,000.00","1,420"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VA700","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~MISC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~","N61703","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","MISC","ORG-3045","MISC","","","","","","","$4,444,000.00","10"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VC900","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N45406","","","","","","","","","","","","","$16,288,000.00","318"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VH502","NAVAL AIR STATION WHIDBEY ISLAND","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~NAVRESFOR~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3040~~~","N00620","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","NAVRESFOR","ORG-3040","NAVRESFOR","","","","","","","$1,151,000.00","21"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VK706","NAVAL RESERVE OFFICERS TRAINING","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N63232","","","","","","","","","","","","","$380,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VK707","NAVAL RESERVE OFFICERS TRAINING","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N63227","","","","","","","","","","","","","$188,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VK810","NAVAL RESERVE OFFICERS TRAINING","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~CNET~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3044~~~","N63224","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","CNET","ORG-3044","CNET","","","","","","","$257,000.00","2"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VK815","NAVAL RESERVE OFFICERS TRAINING","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~CNET~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3044~~~","N63226_NAVSUP NAVAL RESERVES_N00062","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","CNET","ORG-3044","CNET","","","","","","","$34,000.00","1"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VL808","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N62035_NAVSUP OTHER_N00062","","","","","","","","","","","","","$54,000.00","1"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VN506","NAVAL HOSPITAL","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~BUMED~NAVY MEDICINE CMD~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3041~ORG-3089~~","N68095","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","BUMED","ORG-3041","BUMED","NAVY MEDICINE CMD","ORG-3089","NAVY MEDICINE SUPPORT COMMAND","","","","$942,000.00","21"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","VN728","NAVAL HOSPITAL","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~BUMED~NAVY MEDICINE WEST~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3041~ORG-3109~~","N66097","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","BUMED","ORG-3041","BUMED","NAVY MEDICINE WEST","ORG-3109","NAVY MEDICINE WEST","","","","$159,000.00","3"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30B","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$18,524,000.00","268"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30C","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$22,117,000.00","149"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30D","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$48,098,000.00","212"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30E","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$19,744,000.00","217"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30F","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$24,816,000.00","189"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30G","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$21,204,000.00","110"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30J","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$28,366,000.00","160"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA30J","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$5,767,000.00","54"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40A","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$159,000.00","1"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40A","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$1,965,000.00","43"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40B","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$223,000.00","5"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40B","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$8,111,000.00","156"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40C","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$584,000.00","17"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40Y","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$306,000.00","7"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA40Z","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$692,000.00","11"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50A","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$778,000.00","13"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50K","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$27,484,000.00","215"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50L","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$110,300,000.00","342"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50M","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$26,010,000.00","181"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50N","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$13,337,000.00","85"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50N","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~9700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$224,000.00","1"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA50Z","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$207,000.00","5"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA60A","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N60701_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$3,178,000.00","28"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA60P","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","","","","~9700~1700~~~~~~","~~~~~~~~","N00244_NAVSUP COMFISC","","","","","","","","","","","","","$516,000.00","6"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA60Q","FLEET & INDUSTRIAL SUPPLY CENTER","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP GLS~NAVSUP FLC SAN DIEGO~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-3860~ORG-3890~~~","N00244_NAVSUP COMFISC","NAVSUP GLS","ORG-3860","NAVSUP GLOBAL LOGISTICS SUPPORT","NAVSUP FLC SAN DIEGO","ORG-3890","NAVSUP FLC SAN DIEGO","","","","","","","$1,336,000.00","23"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA716","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~MISC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~","N62707","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","MISC","ORG-3045","MISC","","","","","","","$589,000.00","3"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA800","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~MISC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~","N62706","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","MISC","ORG-3045","MISC","","","","","","","$2,156,000.00","18"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WA801","DOD/DEPARTMENT OF THE NAVY","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~MISC~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~","N47971","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","MISC","ORG-3045","MISC","","","","","","","$564,000.00","6"
"1995","1700","DEPT OF THE NAVY","9700","DEPT OF DEFENSE","WC506","SHORE INTERMEDIATE MAINTENANCE A","NO REGION IDENTIFIED","USA","NAVSUP","ORG-2937","NAVSUP","~9700~1700~NAVSUP~NAVSUP OTHER HCA~US NAVY FLEET~~~","~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3760~~~","N65918","NAVSUP OTHER HCA","ORG-2955","NAVSUP OTHER HCA","US NAVY FLEET","ORG-3760","US NAVY FLEET","","","","","","","$267,000.00","5"
