"NAICS3","StartCY","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"423",2013,573.384159442923,3373474937.9562,0.00107021729737207,64612.0549411834,2582570136.2671,74200,28483073125.3014,1421745,13,2,"Merchant Wholesalers, Durable Goods","42",423,NA,"NA","NA",2012
"423",2014,806.708159828029,2687411044.8193,0.00107021729737207,64612.0549411834,2712473855.7761,198388,28483073125.3014,1421745,13,2,"Merchant Wholesalers, Durable Goods","42",423,NA,"NA","NA",2013
"423",2015,911.841405968792,2811158693.91,0.00107021729737207,64612.0549411834,2937854259.5073,667685,28483073125.3014,1421745,13,2,"Merchant Wholesalers, Durable Goods","42",423,NA,"NA","NA",2014
"424",2008,870.161139543737,8656065316.8717,0.00289413454863651,50014.2732993474,10346914553.3999,172503,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2007
"424",2009,868.580270602616,9878780733.3284,0.00289413454863651,50014.2732993474,10441081902.6138,171681,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2008
"424",2010,810.553893340124,10508811273.6505,0.00289413454863651,50014.2732993474,9907310498.2479,163659,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2009
"424",2011,800.99940972955,10607728915.816,0.00289413454863651,50014.2732993474,11560221024.8307,163566,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2010
"424",2012,909.812070916027,9713717915.7952,0.00289413454863651,50014.2732993474,6602637404.8588,171564,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2011
"424",2013,1318.40070509929,8203613641.1173,0.00199680589505047,58721.7351966537,6407502112.427,156595,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2012
"424",2014,1125.53372332438,7448201951.187,0.00199680589505047,58721.7351966537,4275103887.9197,259036,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2013
"424",2015,1825.49455151821,4366481713.6961,0.00199680589505047,58721.7351966537,2935698679.7218,334024,62476470064.0196,1592628,6,1,"Merchant Wholesalers, Nondurable Goods","42",424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant
Wholesalers,
Nondurable
Goods",2014
"425",2008,1333.04262332501,6648401.0549,1.06082899204327e-05,46278.6238131843,7170868.17,217,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2007
"425",2009,1993.56406971947,7083280.9701,1.06082899204327e-05,46278.6238131843,23319706.3003,197,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2008
"425",2010,2896.86225328341,23371244.9086,1.06082899204327e-05,46278.6238131843,2703917.6876,166,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2009
"425",2011,3495.38553472527,2849459.6994,1.06082899204327e-05,46278.6238131843,4781710.6176,179,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2010
"425",2012,3658.29757382561,4708439.6279,1.06082899204327e-05,46278.6238131843,1302576.1967,112,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2011
"425",2013,1498.41911865149,1303386.7565,2.03822870561793e-06,48000.3883604833,626515.49,53,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2012
"425",2014,936.330694840902,645970.02,2.03822870561793e-06,48000.3883604833,558649.73,49,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2013
"425",2015,1460.95113586318,492176.77,2.03822870561793e-06,48000.3883604833,217504.4,20,40681448.5922,993,86,78,"Wholesale Electronic Markets and Agents and Brokers","42",425,NA,"NA","NA",2014
"441",2008,296.113469266691,114077195.3918,0.000128027486973921,38028.7359503903,152248303.2861,5272,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2007
"441",2009,738.561104842273,153729734.1043,0.000128027486973921,38028.7359503903,122005839.7696,3735,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2008
"441",2010,1281.6663731887,124193939.5114,0.000128027486973921,38028.7359503903,67113729.446,2885,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2009
"441",2011,294.143346110717,68561090.1073,0.000128027486973921,38028.7359503903,58289070.4812,1785,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2010
"441",2012,1127.80639484877,59251608.2214,0.000128027486973921,38028.7359503903,28418603.6003,1040,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2011
"441",2013,274.844327270424,27825494.7526,3.20273088220855e-05,41032.2906810417,18037950.6996,670,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2012
"441",2014,255.531916715229,18562260.8534,3.20273088220855e-05,41032.2906810417,21700581.2254,2144,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2013
"441",2015,356.340209703476,19552170.7196,3.20273088220855e-05,41032.2906810417,16278867.2754,7119,484092945.7836,24650,60,33,"Motor Vehicle and Parts Dealers","44-45",441,NA,"NA","NA",2014
"442",2008,179.826212715427,18105781.7572,0.000167305195023833,26696.4072060372,50734798.2721,944,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2007
"442",2009,749.129851604829,50795421.9587,0.000167305195023833,26696.4072060372,65991130.9025,1070,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2008
"442",2010,1045.18933908201,65270850.2612,0.000167305195023833,26696.4072060372,65442855.7623,999,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2009
"442",2011,1370.85239328546,66828999.0344,0.000167305195023833,26696.4072060372,47191180.1915,1068,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2010
"442",2012,789.200506778388,48733399.9781,0.000167305195023833,26696.4072060372,68513252.4684,1135,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2011
"442",2013,510.996617280986,69325045.2994,0.000778430061250419,27046.7136542714,31452102.6527,550,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2012
"442",2014,577.229983511367,31098533.8337,0.000778430061250419,27046.7136542714,37700318.497,896,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2013
"442",2015,370.994070463425,37831499.4065,0.000778430061250419,27046.7136542714,28461373.758,824,395487012.5045,7486,65,50,"Furniture and Home Furnishings Stores","44-45",442,NA,"NA","NA",2014
"443",2008,421.866399130825,977062818.1859,0.00896264633203752,23062.8120612642,763718585.3551,7966,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2007
"443",2009,504.032995481495,913744848.221,0.00896264633203752,23062.8120612642,544511517.4525,6463,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2008
"443",2010,385.196697605183,676851750.5609,0.00896264633203752,23062.8120612642,566227543.889,5854,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2009
"443",2011,580.899373273428,650470573.965,0.00896264633203752,23062.8120612642,466265673.2722,4922,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2010
"443",2012,447.111642770784,469232449.0045,0.00896264633203752,23062.8120612642,442338544.3745,4379,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2011
"443",2013,473.753402273624,553513520.8174,0.00548869317970326,23953.8695452391,314740886.5803,3186,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2012
"443",2014,470.942889479095,380383959.1588,0.00548869317970326,23953.8695452391,331708126.0683,4010,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2013
"443",2015,1067.5057881051,466257809.848,0.00548869317970326,23953.8695452391,236946103.9108,2956,3666456980.9027,39736,33,28,"Electronics and Appliance Stores","44-45",443,NA,"NA","NA",2014
"444",2008,650.708789944865,146041831.0689,0.000458788975675696,28325.2218471564,120050103.9338,3424,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2007
"444",2009,648.945201994868,130283413.8599,0.000458788975675696,28325.2218471564,137543092.9046,3185,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2008
"444",2010,589.460587426173,128954411.1784,0.000458788975675696,28325.2218471564,128194661.4526,3066,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2009
"444",2011,716.480488679165,144245797.2439,0.000458788975675696,28325.2218471564,113981088.1158,2852,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2010
"444",2012,569.30412145239,113219043.0433,0.000458788975675696,28325.2218471564,96346001.6043,2195,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2011
"444",2013,687.405451526991,90413305.5836,0.000323899531778269,29301.2284269635,82779289.7389,1889,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2012
"444",2014,711.100131451247,82598491.5603,0.000323899531778269,29301.2284269635,77622555.9142,2052,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2013
"444",2015,614.90606558554,91471825.7929,0.000323899531778269,29301.2284269635,69573314.4991,3391,826090108.1633,22054,55,35,"Building Material and Garden Equipment and Supplies Dealers","44-45",444,NA,"NA","NA",2014
"445",2008,797.016572492125,4051830.3284,7.51441656937853e-06,19332.3177094203,3078903.0101,148,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2007
"445",2009,1193.23473022553,2520120.4009,7.51441656937853e-06,19332.3177094203,8202379.0779,157,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2008
"445",2010,1040.04211789535,5559712.0494,7.51441656937853e-06,19332.3177094203,2725622.9404,85,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2009
"445",2011,1832.95462237392,3597856.2909,7.51441656937853e-06,19332.3177094203,2237631.4354,132,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2010
"445",2012,3728.456694861,2425264.3733,7.51441656937853e-06,19332.3177094203,2875781.9981,217,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2011
"445",2013,1577.3344369968,3662143.8979,5.90645922273367e-06,21133.1192292252,2843585.1304,173,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2012
"445",2014,1951.87395615537,3833266.51,5.90645922273367e-06,21133.1192292252,3277664.1195,153,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2013
"445",2015,2680.92071633104,3892167.1702,5.90645922273367e-06,21133.1192292252,2004881.9182,130,27246449.63,1195,91,76,"Food and Beverage Stores","44-45",445,NA,"NA","NA",2014
"446",2008,7346.06393017927,204700198.1879,0.000874687057454873,26601.1134764919,2540372.9688,116,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2007
"446",2009,8105.67865683878,246574918.2118,0.000874687057454873,26601.1134764919,1901444.4416,91,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2008
"446",2010,9852.30524491486,297415855.739,0.000874687057454873,26601.1134764919,3888506.4336,97,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2009
"446",2011,9841.82828460925,373718975.7916,0.000874687057454873,26601.1134764919,3409871.5724,92,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2010
"446",2012,9870.54359338638,429082121.7076,0.000874687057454873,26601.1134764919,1953941.3592,90,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2011
"446",2013,9887.83201464942,502237426.9988,0.00185696789397872,30928.1525497298,1195921.77,65,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2012
"446",2014,9942.19382779301,615178574.57,0.00185696789397872,30928.1525497298,8210641.2,91,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2013
"446",2015,9706.96186537006,589693526.7,0.00185696789397872,30928.1525497298,8037638.6411,379,31138338.3867,1021,89,77,"Health and Personal Care Stores","44-45",446,NA,"NA","NA",2014
"447",2008,1674.86274908674,2835925.5145,6.2962772620397e-06,16468.7330565125,2513746.0761,215,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2007
"447",2009,873.17537530319,2936406.107,6.2962772620397e-06,16468.7330565125,1440710.9181,178,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2008
"447",2010,634.39099541323,1248692.4046,6.2962772620397e-06,16468.7330565125,2141070.2844,177,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2009
"447",2011,1705.53637091383,2440505.7291,6.2962772620397e-06,16468.7330565125,2153961.1192,121,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2010
"447",2012,743.966712806036,1917736.445,6.2962772620397e-06,16468.7330565125,2030827.1187,133,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2011
"447",2013,967.504789947059,2539290.0895,4.58143679849441e-06,18180.5850995519,1815795.3599,59,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2012
"447",2014,1641.7803880912,2307308.73,4.58143679849441e-06,18180.5850995519,826183.0508,40,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2013
"447",2015,3197.11960106772,338378.3,4.58143679849441e-06,18180.5850995519,394251.69,46,13316545.6172,969,96,79,"Gasoline Stations","44-45",447,NA,"NA","NA",2014
"448",2008,1696.01686714196,27183079.6821,0.000126053491913321,16335.0806709144,16928170.7046,342,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2007
"448",2009,2185.08731273211,17419112.2555,0.000126053491913321,16335.0806709144,13065944.7186,309,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2008
"448",2010,852.682277401293,13505033.557,0.000126053491913321,16335.0806709144,9796000.8796,238,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2009
"448",2011,1358.23972342116,9715871.829,0.000126053491913321,16335.0806709144,7313175.6008,191,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2010
"448",2012,1355.58839826333,7329189.5517,0.000126053491913321,16335.0806709144,3333949.341,147,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2011
"448",2013,614.132235240325,3252954.8107,1.39127023950483e-05,16825.843662153,4041703.8256,137,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2012
"448",2014,983.248087797321,4294084.8656,1.39127023950483e-05,16825.843662153,4902782.9897,195,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2013
"448",2015,996.537248437984,4925494.3498,1.39127023950483e-05,16825.843662153,4944148.2398,140,64325876.2997,1699,81,70,"Clothing and Clothing Accessories Stores","44-45",448,NA,"NA","NA",2014
"451",2008,6188.11145267001,245819815.5988,0.00303165680808674,15290.4236158785,243307188.0955,2588,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2007
"451",2009,4999.90386799696,243429935.5073,0.00303165680808674,15290.4236158785,121889119.9891,1636,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2008
"451",2010,4235.29005622912,121798777.1465,0.00303165680808674,15290.4236158785,14520169.5479,621,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2009
"451",2011,364.63843810082,14724556.6036,0.00303165680808674,15290.4236158785,13698186.0517,469,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2010
"451",2012,565.99679532732,13689073.2955,0.00303165680808674,15290.4236158785,7423471.6235,278,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2011
"451",2013,294.701831238869,7385603.5731,9.30170247181011e-05,17542.7181252606,4229604.4003,183,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2012
"451",2014,917.384021613294,4298303.0603,9.30170247181011e-05,17542.7181252606,6028114.711,258,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2013
"451",2015,638.362253646557,6089301.9108,9.30170247181011e-05,17542.7181252606,3204435.2752,194,414300289.6942,6227,63,52,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","44-45",451,NA,"NA","NA",2014
"452",2008,4711.79946043829,22422472.0501,3.88538246079595e-05,19690.2720995385,17132267.2849,140,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2007
"452",2009,3577.08925788211,13364333.3541,3.88538246079595e-05,19690.2720995385,32317178.7682,200,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2008
"452",2010,3411.0523836907,24215839.7211,3.88538246079595e-05,19690.2720995385,7049978.1489,147,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2009
"452",2011,4462.28117139519,19991255.2608,3.88538246079595e-05,19690.2720995385,8526550.2047,98,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2010
"452",2012,3200.1303568174,10553894.794,3.88538246079595e-05,19690.2720995385,2610840.3648,73,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2011
"452",2013,5328.31029472506,2691879.0962,4.20194601702937e-06,20936.2626288857,6393346.08,107,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2012
"452",2014,5461.43040263629,6605994.88,4.20194601702937e-06,20936.2626288857,12764962.63,214,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2013
"452",2015,7100.00243723295,12752784.64,4.20194601702937e-06,20936.2626288857,12325657.2722,250,99120780.7537,1229,76,74,"General Merchandise Stores","44-45",452,NA,"NA","NA",2014
"453",2008,1642.59744208977,164729519.0727,0.00158289934708022,18176.5422513429,98808625.5891,1887,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2007
"453",2009,1346.1598096942,99770205.8041,0.00158289934708022,18176.5422513429,96610503.1251,1685,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2008
"453",2010,2472.61405567638,99722699.6567,0.00158289934708022,18176.5422513429,70419942.3424,1542,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2009
"453",2011,1492.10241628705,70510989.1337,0.00158289934708022,18176.5422513429,37546069.5233,1011,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2010
"453",2012,1111.57252130136,36117179.2165,0.00158289934708022,18176.5422513429,32763906.6991,711,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2011
"453",2013,1270.92707343118,33659129.6767,0.000344908987392451,19874.1033063934,12250013.4509,598,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2012
"453",2014,592.057384957661,14620144.4005,0.000344908987392451,19874.1033063934,8767371.498,636,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2013
"453",2015,496.674271871284,9083258.1987,0.000344908987392451,19874.1033063934,5556967.274,586,362723399.5019,8656,66,47,"Miscellaneous Store Retailers","44-45",453,NA,"NA","NA",2014
"454",2008,386.027516762394,12902390.113,4.45638330597137e-05,37577.5364373252,20154892.4154,763,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2007
"454",2009,445.596379417437,29402831.3327,4.45638330597137e-05,37577.5364373252,21981144.9036,655,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2008
"454",2010,528.287290068198,21458620.8772,4.45638330597137e-05,37577.5364373252,19657015.6521,544,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2009
"454",2011,634.085006668198,19359694.0921,4.45638330597137e-05,37577.5364373252,22842491.6943,525,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2010
"454",2012,888.959551367643,25612821.7981,4.45638330597137e-05,37577.5364373252,12158815.1381,375,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2011
"454",2013,574.908328514453,9632990.6952,2.49685806415056e-05,45208.199517597,7548284.574,273,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2012
"454",2014,1240.17215039105,9379210.7197,2.49685806415056e-05,45208.199517597,10378968.4247,211,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2013
"454",2015,787.262453704016,8070167.5801,2.49685806415056e-05,45208.199517597,5399532.0974,164,120121144.8996,3510,74,63,"Nonstore Retailers","44-45",454,NA,"NA","NA",2014
"481",2008,3040.53267881094,3292451338.8565,0.0224568318498532,54626.3988606253,4264069220.819,3391,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2007
"481",2009,2967.39951424587,4503165259.4525,0.0224568318498532,54626.3988606253,4257354395.1256,3963,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2008
"481",2010,2508.25670741081,4087683451.8017,0.0224568318498532,54626.3988606253,5639968277.5006,4375,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2009
"481",2011,1960.43242999549,5080123386.0518,0.0224568318498532,54626.3988606253,5464328696.6323,3534,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2010
"481",2012,1354.87815651723,5296998875.1804,0.0224568318498532,54626.3988606253,3738689752.0628,3112,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2011
"481",2013,857.073886749133,5622432726.5878,0.0310164570495695,59012.9314513862,1744564032.9693,2372,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2012
"481",2014,1386.17208774897,4317883515.6793,0.0310164570495695,59012.9314513862,1956207741.5989,2603,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2013
"481",2015,1654.09744372495,3193304278.9156,0.0310164570495695,59012.9314513862,1655553300.8511,2528,28720735417.5596,25878,12,32,"Air Transportation","48-49",481,NA,"NA","NA",2014
"482",2008,NA,NA,NA,NA,1849156.6423,17,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2007
"482",2009,NA,NA,NA,NA,135737.7294,9,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2008
"482",2010,NA,NA,NA,NA,390028.3808,11,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2009
"482",2011,NA,NA,NA,NA,283691.2498,10,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2010
"482",2012,NA,NA,NA,NA,213533.96,6,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2011
"482",2013,NA,NA,NA,NA,110299.84,6,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2012
"482",2014,NA,NA,NA,NA,10853,1,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2013
"482",2015,NA,NA,NA,NA,408004.5124,5,3401305.3147,65,102,97.5,"Rail Transportation","48-49",482,NA,"NA","NA",2014
"483",2008,1260.08952908388,1088880795.1149,0.0316105120004753,59798.1499269708,1239312873.7624,231,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2007
"483",2009,895.735745764882,1136272616.5549,0.0316105120004753,59798.1499269708,244610918.8967,288,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2008
"483",2010,798.650964744198,797270622.6303,0.0316105120004753,59798.1499269708,505582329.032,272,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2009
"483",2011,797.495294024338,1030060277.7468,0.0316105120004753,59798.1499269708,2804728716.7673,629,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2010
"483",2012,1801.2191891815,3046690834.0022,0.0316105120004753,59798.1499269708,2671706617.3027,625,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2011
"483",2013,1728.02181932718,3378963173.8309,0.0810134675587972,71215.1480097289,1377011603.9633,626,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2012
"483",2014,1628.04259064971,2157603238.9266,0.0810134675587972,71215.1480097289,876716314.3454,655,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2013
"483",2015,1079.50352431875,1640128460.3887,0.0810134675587972,71215.1480097289,738663947.7725,528,10458333321.8423,3854,25,60,"Water Transportation","48-49",483,NA,"NA","NA",2014
"484",2008,1607.61513461744,324220804.6844,0.00148838845814218,38640.1029760803,277793411.4755,1706,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2007
"484",2009,1084.67199217092,421772951.5448,0.00148838845814218,38640.1029760803,425681698.5743,1873,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2008
"484",2010,991.160580235104,419834873.2517,0.00148838845814218,38640.1029760803,637456094.3895,1862,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2009
