"Fiscal_Year","PlatformPortfolioUAV","IsRemotelyOperated","EntityID","Action_Obligation_Then_Year","NumberOfActions","AnySmall","AllSmall","EntityText","EntityCategory","EntitySizeCode","IsEntityAbove2016constantOneMillionThreshold","IsEntityAbove2018constant10ThousandThreshold","IsEntityAbove2016constantReportingThreshold","IsEntityAbove1990constantReportingThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","ObligatedAmountIsSmall","Top100Federal","Top6","UnknownCompany","EntitySizeText","EntitySmall","EntitySizeText.sum","Action_Obligation_OMB23_GDP21","dFYear","EntityCount","pos","pct"
2010,"Remotely Operated",1,259569,470657,2,0,0,"131010865","PDuns-1","S",1,1,1,1,1,0,9983930.975,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",567519.409182605,2010-01-01,1,22,0.000172972664427451
2010,"Remotely Operated",1,312372,885374,2,0,0,"141451976","PDuns-1","S",1,1,1,1,1,0,10138587.8125,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1067586.22390752,2010-01-01,1,19,0.000325386639941168
2010,"Remotely Operated",1,335123,121272,1,0,0,"170944248","PDuns-1","N",1,1,1,1,1,0,2862670.4375,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",146230.086433205,2010-01-01,1,29,4.45690618867793e-05
2010,"Remotely Operated",1,363555,1558433.875,4,0,0,"182737262","PDuns-1","N",1,1,1,1,1,0,2765019.1543,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1879163.5352075,2010-01-01,1,15,0.000572745034478926
2010,"Remotely Operated",1,371882,955296.3594,6,0,0,"298452707","PDuns-2+","N",1,1,1,1,1,1,12870559.4189,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1151898.78293743,2010-01-01,1,17,0.000351084030627957
2010,"Remotely Operated",1,417825,425490.5391,2,0,0,"211006279","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",513057.575607757,2010-01-01,1,23,0.000156373393441083
2010,"Remotely Operated",1,425067,187484.0938,2,0,0,"217304393","PDuns-2+","N",1,1,1,1,1,0,23663385.8672,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",226068.797754016,2010-01-01,1,27,6.89028809565187e-05
2010,"Remotely Operated",1,461873,49654,1,0,0,"361317902","PDuns-1","S",1,1,1,1,1,0,12870305.3184,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",59872.9196496664,2010-01-01,1,30,1.82485008817051e-05
2010,"Remotely Operated",1,522230,2667110.75,1,0,0,"626642110","PDuns-1","S",1,1,1,1,1,0,2667110.75,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",3216008.93445667,2010-01-01,1,13,0.00098019843059935
2010,"Remotely Operated",1,540895,1077000,5,0,0,"802337436","PDuns-1","S",1,1,1,1,1,0,5958028.8523,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1298649.34270534,2010-01-01,1,16,0.000395811726136794
2010,"Remotely Operated",1,575339,250437.9063,3,0,0,"939956194","PDuns-1","S",1,1,1,1,1,0,250437.9063,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",301978.665185697,2010-01-01,1,26,9.20392386097379e-05
2010,"Remotely Operated",1,580079,0,2,0,0,"797022808","PDuns-1","S",1,1,1,1,1,0,0,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2010-01-01,1,38,NA
2010,"Remotely Operated",1,613541,2225817.5938,13,0,0,"861367373","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",2683896.52290654,2010-01-01,1,14,0.000818017366636605
2010,"Remotely Operated",1,649310,520024671.2813,145,0,0,"GENERAL ATOMICS","PID","M",1,1,1,1,1,0,NA,1,0,0,"Medium Vendor","Other Than Small","Medium",627047072.934093,2010-01-01,1,2,0.191115935722907
2010,"Remotely Operated",1,653876,22893332.9004,14,0,0,"HONEYWELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",27604839.1118281,2010-01-01,1,11,0.0084136022398622
2010,"Remotely Operated",1,655376,317727.9688,4,1,1,"INNOVATIVE LOGISTICS TECHNIQUES","PID","N",1,1,1,1,1,0,16342665.9428,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",383117.19391014,2010-01-01,1,24,0.00011676922541566
2010,"Remotely Operated",1,658914,-72010,2,0,0,"L3 COMMUNICATIONS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",-86829.8413818117,2010-01-01,1,44,NA
2010,"Remotely Operated",1,660832,-211643.0469,2,0,0,"Mantech","PID","N",1,1,1,1,1,1,NA,1,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-255199.724925571,2010-01-01,1,45,NA
2010,"Remotely Operated",1,662874,0,1,0,0,"933847006","PDuns-1","S",0,1,1,1,1,0,7984.2398,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2010-01-01,1,38,NA
2010,"Remotely Operated",1,665531,1182177022.7112,220,0,0,"NORTHROP GRUMMAN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",1425472064.53598,2010-01-01,1,1,0.43446567127073
2010,"Remotely Operated",1,666329,31754624.1953,22,0,0,"ORBITAL SCIENCES","PID","M",1,1,1,1,1,0,NA,0,0,0,"Medium Vendor","Other Than Small","Medium",38289806.7215239,2010-01-01,1,8,0.011670243839895
2010,"Remotely Operated",1,668856,116179526,49,0,0,"RAYTHEON","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",140089568.315429,2010-01-01,1,5,0.0426975104250832
2010,"Remotely Operated",1,669508,0,2,0,0,"ROCKWELL COLLINS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2010-01-01,1,38,NA
2010,"Remotely Operated",1,671902,-13938.8598,2,0,0,"SPARTA","PID","N",1,1,1,1,1,0,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-16807.5126437621,2010-01-01,1,43,NA
2010,"Remotely Operated",1,673157,289980,2,0,0,"TELEDYNE TECHNOLOGIES","PID","N",1,1,1,1,1,0,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",349658.622467682,2010-01-01,1,25,0.000106571480357612
2010,"Remotely Operated",1,673331,505370343.1068,98,0,0,"TEXTRON","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",609376846.702336,2010-01-01,1,3,0.185730276549161
2010,"Remotely Operated",1,675069,123594,3,0,0,"UNITED TECH","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",149029.959946447,2010-01-01,1,28,4.54224275581717e-05
2010,"Remotely Operated",1,682060,157155222.8125,41,1,1,"AEROVIRONMENT","PID","N",1,1,1,1,1,1,177716302.91,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",189498167.881303,2010-01-01,1,4,0.0577566202533223
2010,"Remotely Operated",1,682478,954657,8,0,0,"ALTUS CAPITAL PARTNERS [GICHNER SYSTEMS GROUP, INC ]","PID","N",1,1,1,1,1,0,2097021.33,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1151127.84174471,2010-01-01,1,18,0.000350849057603132
2010,"Remotely Operated",1,683050,5489.6001,1,0,0,"ASTRONICS","PID","N",0,1,1,1,1,0,587603,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",6619.37378048296,2010-01-01,1,34,2.01750054910095e-06
2010,"Remotely Operated",1,683063,33591355,8,0,0,"ATK","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",40504541.4032791,2010-01-01,1,7,0.0123452666720741
2010,"Remotely Operated",1,683233,28963471.832,19,0,0,"BAE SYSTEMS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",34924228.0938638,2010-01-01,1,10,0.0106444584779372
2010,"Remotely Operated",1,683750,31147380,16,0,0,"BOEING","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",37557590.1244135,2010-01-01,1,9,0.011447073577009
2010,"Remotely Operated",1,684160,476393.2109,4,0,0,"CANADIAN COMMERCIAL","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",574436.146893751,2010-01-01,1,21,0.000175080797703044
2010,"Remotely Operated",1,1217027,71080671.8301,16,1,1,"Composite Engineering","PID","S",1,1,1,1,1,0,71080671.8301,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",85709255.1079044,2010-01-01,1,6,0.0261230858050463
2010,"Remotely Operated",1,1217028,728904.9194,11,1,1,"GRIFFON AEROSPACE","PID","N",1,1,1,1,1,1,7796592.6976,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",878915.408053385,2010-01-01,1,20,0.00026788218601422
2010,"Remotely Operated",1,1217029,0,1,1,1,"NEANY","PID","S",1,1,1,1,1,0,98001801.0157,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2010-01-01,1,38,NA
2010,"Remotely Operated",1,1217031,13080,1,1,1,"TCOM","PID","S",1,1,1,1,1,0,4055170.2031,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",15771.8973097361,2010-01-01,1,32,4.80707277425187e-06
2011,"Remotely Operated",1,25048,0,1,0,0,"032623239","PDuns-1","S",0,1,1,0,1,0,31654.0098,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2011-01-01,1,42,NA
2011,"Remotely Operated",1,32337,2954496,1,0,0,"001344142","PDuns-2+","N",1,1,1,1,1,1,25263600.4139,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",3480094.48163645,2011-01-01,1,20,0.000851683871426598
2011,"Remotely Operated",1,103856,3205679,4,0,0,"007257348","PDuns-2+","N",1,1,1,1,1,1,3205679,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",3775962.39690216,2011-01-01,1,19,0.000924091655995116
2011,"Remotely Operated",1,139018,25045,3,0,0,"008317422","PDuns-2+","S",0,1,1,0,1,0,27437.77,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",29500.4516142804,2011-01-01,1,37,7.21964848145983e-06
2011,"Remotely Operated",1,151889,-48.63,7,0,0,"008898843","PDuns-2+","N",1,1,1,1,1,1,17646424.0462,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-57.2811723698325,2011-01-01,1,47,NA
2011,"Remotely Operated",1,170306,378361,4,0,0,"068428866","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",445670.607835126,2011-01-01,1,26,0.000109069012541171
2011,"Remotely Operated",1,172522,3865.1201,1,0,0,"060487915","PDuns-2+","N",1,1,1,1,1,0,1024660.333,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",4552.71664976772,2011-01-01,1,41,1.11418680218107e-06
2011,"Remotely Operated",1,214025,6798.3599,1,0,0,"071159078","PDuns-2+","N",1,1,1,1,1,0,55959.9612,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",8007.77349915808,2011-01-01,1,40,1.95974321135765e-06
2011,"Remotely Operated",1,259569,0,1,0,0,"131010865","PDuns-1","S",1,1,1,1,1,0,11608753.8438,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2011-01-01,1,42,NA
2011,"Remotely Operated",1,266122,6921.75,1,0,0,"131256679","PDuns-1","M",0,0,1,0,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",8153.11443246737,2011-01-01,1,39,1.99531251253921e-06
2011,"Remotely Operated",1,405947,45600,1,0,0,"617060983","PDuns-1","N",0,1,1,1,1,1,259344.9768,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",53712.1418890471,2011-01-01,1,34,1.31449778700167e-05
2011,"Remotely Operated",1,417825,0,1,0,0,"211006279","PDuns-2+","N",1,1,1,1,1,0,117721.8008,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2011-01-01,1,42,NA
2011,"Remotely Operated",1,448601,12384346.8281,5,0,0,"780539479","PDuns-1","S",1,1,1,1,1,0,15288768.3906,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",14587495.4832035,2011-01-01,1,14,0.00356999923223654
2011,"Remotely Operated",1,518490,139288.3438,1,0,0,"791792583","PDuns-1","N",1,1,1,1,1,0,877538.1762,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",164067.44047535,2011-01-01,1,30,4.01522411579447e-05
2011,"Remotely Operated",1,540895,-186471.1836,2,0,0,"802337436","PDuns-1","N",1,1,1,1,1,0,6294185.9238,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-219644.005959249,2011-01-01,1,49,NA
2011,"Remotely Operated",1,541127,32832.2891,1,0,0,"787028992","PDuns-1","S",0,1,1,0,1,0,32832.2891,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",38673.0826903819,2011-01-01,1,36,9.46446740441865e-06
2011,"Remotely Operated",1,570143,111044.5273,4,0,0,"849022962","PDuns-1","N",0,1,1,1,1,0,210822.8398,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",130799.109788153,2011-01-01,1,32,3.20104792531791e-05
2011,"Remotely Operated",1,580079,0,2,0,0,"797022808","PDuns-1","S",1,1,1,1,1,0,0,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2011-01-01,1,42,NA
2011,"Remotely Operated",1,613541,146132.0703,5,0,0,"861367373","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",172128.65119504,2011-01-01,1,29,4.21250620656409e-05
2011,"Remotely Operated",1,621107,-22815.5,1,0,0,"967026803","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",-26874.3283611744,2011-01-01,1,48,NA
2011,"Remotely Operated",1,632196,6150805,2,0,0,"967645446","PDuns-1","S",1,1,1,1,1,0,6150805,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",7245019.97569869,2011-01-01,1,15,0.00177307446508307
2011,"Remotely Operated",1,637270,254716,1,0,0,"967912853","PDuns-1","S",0,1,1,1,1,0,254716,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",300029.428364266,2011-01-01,1,27,7.34262320863854e-05
2011,"Remotely Operated",1,649310,715107907.7111,147,0,0,"GENERAL ATOMICS","PID","N",1,1,1,1,1,1,NA,1,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",842324065.898206,2011-01-01,1,2,0.206142053103867
2011,"Remotely Operated",1,649342,38867715.2344,15,0,0,"GENERAL DYNAMICS","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",45782198.1485345,2011-01-01,1,11,0.011204281943296
2011,"Remotely Operated",1,650378,37995,1,0,0,"GOODRICH","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",44754.2287516304,2011-01-01,1,35,1.09527068897212e-05
2011,"Remotely Operated",1,653876,15354141.0937,17,0,0,"HONEYWELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",18085609.7589751,2011-01-01,1,13,0.00442609308968861
2011,"Remotely Operated",1,655834,20400,2,0,0,"876848045","PDuns-1","S",0,1,1,0,1,0,20400,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",24029.1161082579,2011-01-01,1,38,5.88064799448116e-06
2011,"Remotely Operated",1,658618,125972,5,0,0,"KRATOS DEFENSE & SECURITY","PID","N",1,1,1,1,1,0,140766.6899,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",148382.14776419,2011-01-01,1,31,3.63135779000383e-05
2011,"Remotely Operated",1,661895,0,1,0,0,"933691552","PDuns-1","S",1,1,1,1,1,0,0,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2011-01-01,1,42,NA
2011,"Remotely Operated",1,665531,1382671238.4678,222,0,0,"NORTHROP GRUMMAN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",1628645476.89664,2011-01-01,1,1,0.398578570858943
2011,"Remotely Operated",1,666329,813406.586,17,0,0,"ORBITAL SCIENCES","PID","M",1,1,1,1,1,0,NA,0,0,0,"Medium Vendor","Other Than Small","Medium",958109.867559592,2011-01-01,1,24,0.000234478323953856
2011,"Remotely Operated",1,668856,108962398.5742,31,0,0,"RAYTHEON","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",128346574.841849,2011-01-01,1,6,0.031410270129864
2011,"Remotely Operated",1,670385,1183833,2,1,1,"SCIENCE & ENGINEERING SERVICES","PID","N",1,1,1,1,1,0,266524962.9484,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1394434.34361702,2011-01-01,1,22,0.000341260056727971
2011,"Remotely Operated",1,673028,95227,2,0,0,"TECH SYM","PID","N",1,1,1,1,1,1,31900,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",112167.678413778,2011-01-01,1,33,2.74508071848263e-05
2011,"Remotely Operated",1,673331,545346697.5781,84,0,0,"TEXTRON","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",642362701.733293,2011-01-01,1,3,0.15720548840243
2011,"Remotely Operated",1,674622,41748506,10,0,0,"TRW [NORTHROP GRUMMAN]","PID","L",1,1,1,1,1,0,NA,1,0,0,"Large Vendor","Other Than Small","Large",49175475.3931521,2011-01-01,1,9,0.0120347190236022
2011,"Remotely Operated",1,674864,1350215.5313,5,0,0,"UNICOR","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",1590415.96925396,2011-01-01,1,21,0.000389222659620424
2011,"Remotely Operated",1,675069,4804001.0625,6,0,0,"UNITED TECH","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",5658622.51544152,2011-01-01,1,17,0.00138483525557235
2011,"Remotely Operated",1,682060,247572662.3144,54,1,1,"AEROVIRONMENT","PID","N",1,1,1,1,1,1,255190928.7438,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",291615306.273689,2011-01-01,1,4,0.0713670431435067
2011,"Remotely Operated",1,683063,38896844,14,0,0,"ATK","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",45816508.8588625,2011-01-01,1,10,0.0112126788068748
2011,"Remotely Operated",1,683233,18566091.0274,26,0,0,"BAE SYSTEMS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",21868958.6751902,2011-01-01,1,12,0.0053519924492958
2011,"Remotely Operated",1,683750,120245271.2815,32,0,0,"BOEING","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",141636646.328046,2011-01-01,1,5,0.0346627506572253
2011,"Remotely Operated",1,684160,850712,10,0,0,"CANADIAN COMMERCIAL","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",1002051.83444551,2011-01-01,1,23,0.000245232245915738
2011,"Remotely Operated",1,685736,176138.2031,2,0,0,"DELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",207472.810460285,2011-01-01,1,28,5.07748417064475e-05
2011,"Remotely Operated",1,1154505,4986085,2,1,1,"AURORA FLIGHT SCIENCES","PID","N",1,1,1,1,1,0,13918218.954,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",5873098.79365898,2011-01-01,1,16,0.00143732405664522
2011,"Remotely Operated",1,1217027,62604071.0961,40,1,0,"Composite Engineering","PID","N",1,1,1,1,1,0,48080491.8266,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",73741200.6479324,2011-01-01,1,8,0.0180466914283155
2011,"Remotely Operated",1,1217028,594214.7775,10,1,1,"GRIFFON AEROSPACE","PID","N",1,1,1,1,1,1,7880387.8116,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",699924.30793089,2011-01-01,1,25,0.000171292546058649
2011,"Remotely Operated",1,1217029,3635315.1094,3,1,1,"NEANY","PID","S",1,1,1,1,1,0,121445008.3047,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",4282029.84577828,2011-01-01,1,18,0.00104794159350001
2011,"Remotely Operated",1,1217031,88542468.86,9,1,1,"TCOM","PID","S",1,1,1,1,1,0,91241086.6198,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",104293983.566115,2011-01-01,1,7,0.0255238770552926
2012,"Remotely Operated",1,77145,18000,1,0,0,"053078127","PDuns-1","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",20797.2000036395,2012-01-01,1,28,5.0446373462066e-06
2012,"Remotely Operated",1,78795,112735.8398,3,0,0,"006468131","PDuns-1","N",1,1,1,1,1,0,2223877.6333,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",130254.989327715,2012-01-01,1,21,3.15950793172802e-05
2012,"Remotely Operated",1,95766,47686.9688,1,0,0,"035877869","PDuns-1","S",0,1,1,1,1,0,50867.9688,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",55097.5237611621,2012-01-01,1,23,1.33646368742149e-05
2012,"Remotely Operated",1,107950,29465,1,0,0,"045389988","PDuns-2+","N",1,1,1,1,1,1,6010852.933,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",34043.8610059577,2012-01-01,1,26,8.25779107810986e-06
2012,"Remotely Operated",1,135184,573027,2,0,0,"065574683","PDuns-1","S",1,1,1,1,1,0,11531533.2998,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",662075.395915863,2012-01-01,1,17,0.000160595189143596
2012,"Remotely Operated",1,151889,-297.14,4,0,0,"008898843","PDuns-2+","N",1,1,1,1,1,1,784848.8821,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-343.31555606008,2012-01-01,1,38,NA
2012,"Remotely Operated",1,269510,14950793,4,0,0,"107928806","PDuns-2+","N",1,1,1,1,1,0,22917162.3418,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",17274146.235223,2012-01-01,1,12,0.00419007381795579
2012,"Remotely Operated",1,300268,40400,1,0,0,"086215402","PDuns-1","M",0,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",46678.1600081687,2012-01-01,1,24,1.13224082659304e-05
2012,"Remotely Operated",1,304833,7990,1,0,0,"140987723","PDuns-2+","N",0,1,1,1,1,0,86984,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",9231.64600161554,2012-01-01,1,29,2.23925846645504e-06
2012,"Remotely Operated",1,405947,0,1,0,0,"617060983","PDuns-1","N",0,1,1,1,1,1,211058,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2012-01-01,1,33,NA
2012,"Remotely Operated",1,432564,-1746,1,0,0,"333902919","PDuns-2+","S",0,1,1,1,1,1,-1746,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",-2017.32840035303,2012-01-01,1,39,NA
2012,"Remotely Operated",1,447478,3622,1,0,0,"600809656","PDuns-1","S",1,1,1,1,1,1,1055615.0667,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",4184.85880073235,2012-01-01,1,31,1.01509313710891e-06
2012,"Remotely Operated",1,448601,3634836.3309,9,0,0,"780539479","PDuns-1","S",1,1,1,1,1,0,4336755.3935,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",4199689.89745681,2012-01-01,1,15,0.00101869061678926
2012,"Remotely Operated",1,513396,4500,1,0,0,"625694500","PDuns-1","N",1,1,1,1,1,0,49293707.121,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",5199.30000090988,2012-01-01,1,30,1.26115933655165e-06
2012,"Remotely Operated",1,517683,23024.0996,1,0,0,"801017315","PDuns-1","N",0,1,1,1,1,0,103266.2305,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",26602.0446824954,2012-01-01,1,27,6.45267959471891e-06
2012,"Remotely Operated",1,613541,48796,4,0,0,"861367373","PDuns-2+","M",1,1,1,1,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",56378.8984098663,2012-01-01,1,22,1.36754513303054e-05
2012,"Remotely Operated",1,632196,565346,5,0,0,"967645446","PDuns-1","N",1,1,1,1,1,0,565346,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",653200.76851431,2012-01-01,1,18,0.000158442530284918
2012,"Remotely Operated",1,637270,31335,2,0,0,"967912853","PDuns-1","S",0,1,1,1,1,0,31335,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",36204.4590063358,2012-01-01,1,25,8.78187284685466e-06
2012,"Remotely Operated",1,649310,1361280470.1741,192,0,0,"GENERAL ATOMICS","PID","M",1,1,1,1,1,0,NA,1,0,0,"Medium Vendor","Other Than Small","Medium",1572823455.5144,2012-01-01,1,1,0.381509238805664
2012,"Remotely Operated",1,649342,42489595,30,0,0,"GENERAL DYNAMICS","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",49092478.0715912,2012-01-01,1,8,0.0119080332090107
2012,"Remotely Operated",1,653876,-196756.2344,4,0,0,"HONEYWELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",-227332.153265543,2012-01-01,1,41,NA
2012,"Remotely Operated",1,660832,0,1,0,0,"Mantech","PID","N",1,1,1,1,1,1,NA,1,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2012-01-01,1,33,NA
2012,"Remotely Operated",1,664333,40574720,1,1,1,"NAVMAR APPLIED SCIENCES","PID","N",1,1,1,1,1,1,182933406.0891,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",46880031.496204,2012-01-01,1,9,0.0113713748791042
2012,"Remotely Operated",1,665531,858087395.0625,196,0,0,"NORTHROP GRUMMAN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",991434176.428714,2012-01-01,1,3,0.240485539968968
2012,"Remotely Operated",1,666329,2600890,10,0,0,"ORBITAL SCIENCES","PID","N",1,1,1,1,1,0,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",3005068.30652589,2012-01-01,1,16,0.000728919268187516
