"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","GEO.id2","NAICS.id","NAICS.display-label","OPTAX.id","OPTAX.display-label","ESTAB","RCPTOT","PAYANN","EMP","NAICS_DESCRIPTION"
"1038",2007,"622210",68928,79100.2983704384,3,5410.00866216812,1,1,1,1,1,1,NA,"622210","Psychiatric and substance abuse hospitals","A","All establishments","569","17189050","9254785","217513","Psychiatric and Substance Abuse Hospitals"
"1039",2007,"622310",416806.7598,478318.521689236,11,3345.07617803111,NA,0.972640772058914,1,1,1,1,NA,"622310","Specialty (except psychiatric and substance abuse) hospitals","A","All establishments","834","28452657","11389674","233711","Specialty (except Psychiatric and Substance Abuse) Hospitals"
"1040",2007,"623110",440720,505760.844617856,10,3250.58638438355,NA,0.929731423299856,1,1,1,1,NA,"623110","Nursing care facilities","A","All establishments","16320","92516564","41657415","1591190","Nursing Care Facilities (Skilled Nursing Facilities)"
"1041",2007,"623210",80432,92302.0426899243,2,9010.17398429622,1,1,1,1,1,1,NA,"623210","Residential mental retardation facilities","A","All establishments","26273","18274946","9323062","445950","Residential Intellectual and Developmental Disability Facilities"
"1042",2007,"623220",95870,110018.361257746,1,10000,1,1,1,1,1,1,NA,"623220","Residential mental health and substance abuse facilities","A","All establishments","6840","8692000","3960220","148729","Residential Mental Health and Substance Abuse Facilities"
"1043",2007,"623990",1200,1377.09433096167,1,10000,1,1,1,1,1,1,NA,"623990","Other residential care facilities","A","All establishments","6131","8338523","4011012","152264","Other Residential Care Facilities"
"1044",2007,"624110",7507879.8516,8615882.31764976,38,5278.99472362108,NA,0.93763712043565,0.974352529818804,0.985343713643252,0.995899373887172,1,NA,"624110","Child and youth services","A","All establishments","9723","11399091","4148590","155730","Child and Youth Services"
"1045",2007,"624120",451702.9,518364.585724122,7,4301.07762913121,NA,0.992609384252954,1,1,1,1,NA,"624120","Services for the elderly and persons with disabilities","A","All establishments","20433","25262970","11007298","621545","Services for the Elderly and Persons with Disabilities"
"1046",2007,"624190",120109136.9219,137834676.293206,282,2730.4825967649,NA,0.810377348978429,0.888803182353099,0.924734018462888,0.945816350209178,0.968295218392148,NA,"624190","Other individual and family services","A","All establishments","27281","26399991","9797727","388767","Other Individual and Family Services"
"1047",2007,"624210",957413.67,1098707.44778517,9,7047.0336780491,NA,0.986710689557326,1,1,1,1,NA,"624210","Community food services","A","All establishments","4215","5221825","701059","32048","Community Food Services"
"1048",2007,"624221",4300899.9918,4935620.8306174,17,5061.47929622006,NA,0.943024950064592,0.98286711617557,0.994925987597571,1,1,NA,"624221","Temporary shelters","A","All establishments","3858","3763638","1589979","65735","Temporary Shelters"
"1049",2007,"624229",1086813.8392,1247204.31397751,10,2268.50338277498,NA,0.832874781817556,0.983805874230535,1,1,1,NA,"624229","Other community housing services","A","All establishments","4147","6107041","1377782","43322","Other Community Housing Services"
"1050",2007,"624230",1536360.0498,1763093.92907964,20,4459.34707459375,NA,0.879413729068361,0.948763313278316,0.98448346500121,1,1,NA,"624230","Emergency and other relief services","A","All establishments","1765","8427889","722944","23111","Emergency and Other Relief Services"
"1051",2007,"624310",37836536.2546,43420399.6495295,41,1604.21957168387,NA,0.758856393480584,0.924797962563136,0.965692769146373,0.993307185094392,1,NA,"624310","Vocational rehabilitation services","A","All establishments","7631","11535590","5164772","303713","Vocational Rehabilitation Services"
"1052",2007,"624410",3036988,3485182.46499885,35,2397.30487448469,NA,0.801292827205329,0.936413612539594,0.975070054473463,0.995314340750621,1,NA,"624410","Child day care services","A","All establishments","75112","29685907","13951863","855126","Child Day Care Services"
"1053",2007,"711110",83446.2793,95761.1651365619,7,2662.88482952416,NA,0.921324627921859,1,1,1,1,NA,"711110","Theater companies and dinner theaters","A","All establishments","3423","6889993","1995236","69174","Theater Companies and Dinner Theaters"
"1054",2007,"711120",528,605.921505623135,1,10000,1,1,1,1,1,1,NA,"711120","Dance companies","A","All establishments","525","596906","215236","8614","Dance Companies"
"1055",2007,"711130",3735657.39,4286960.51182006,389,144.295161592033,NA,0.198209837942517,0.249959683650783,0.291979567449932,0.352916556036373,0.504639327374988,NA,"711130","Musical groups and artists","A","All establishments","4498","5118210","1505882","41033","Musical Groups and Artists"
"1056",2007,"711190",70985,81460.8675694285,14,3008.74378922461,NA,0.820587626120662,0.949439299346096,0.997041157499186,1,1,NA,"711190","Other performing arts companies","A","All establishments","392","968671","263433","8827","Other Performing Arts Companies"
"1057",2007,"711211",447633.3398,513694.445490016,30,1246.78858867179,NA,0.595654917301582,0.689345436463399,0.826048837571415,0.933288392206572,1,NA,"711211","Sports teams and clubs","A","All establishments","814","18793501","11851630","50730","Sports Teams and Clubs"
"1058",2007,"711212",30000,34427.3582740418,2,5555.55555555555,1,1,1,1,1,1,NA,"711212","Racetracks","A","All establishments","692","8197374","1301199","50488","Racetracks"
"1059",2007,"711219",535900,614987.3766353,59,460.486155755287,NA,0.326337117506397,0.525011734993038,0.638745549000115,0.790884794768011,1,NA,"711219","Other spectator sports","A","All establishments","2731","3412191","983274","20243","Other Spectator Sports"
"1060",2007,"711310",1924813.2001,2208874.45501492,27,3924.94305299422,NA,0.84430980111251,0.925247996683902,0.96467931623682,0.994291648599166,1,NA,"711310","Promoters of performing arts, sports, and similar events with facilities","A","All establishments","2613","9785060","2002978","98816","Promoters of Performing Arts, Sports, and Similar Events with Facilities"
"1061",2007,"711320",780605,895805.600183613,26,1500.19551297414,NA,0.672192453178571,0.815538302578546,0.900127352769701,0.987867972991601,1,NA,"711320","Promoters of performing arts, sports, and similar events without facilities","A","All establishments","4034","6337374","954297","22579","Promoters of Performing Arts, Sports, and Similar Events without Facilities"
"1062",2007,"711410",354776,407133.348634381,16,2371.74648013537,NA,0.775578883295332,0.950703241546882,1,1,1,NA,"711410","Agents and managers for artists, athletes, entertainers, and other public figures","A","All establishments","3534","4918537","1694012","18676","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
"1063",2007,"711510",8227409.2721,9441598.88925867,207,1353.05778947099,NA,0.683110987332929,0.762470933712908,0.801287701505042,0.837079308827521,0.910419191669325,NA,"711510","Independent artists, writers, and performers","A","All establishments","20612","12754733","5071563","48321","Independent Artists, Writers, and Performers"
"1064",2007,"712110",2456570,2819107.18384209,42,1088.34165445999,NA,0.564598088539377,0.743422230905746,0.84231345349159,0.939270828245331,1,NA,"712110","Museums","A","All establishments","4664","9172084","2433910","83899","Museums"
"1065",2007,"712120",3215085,3689562.77254992,28,2238.33692489043,NA,0.745950711044389,0.894850331314615,0.952679256157246,0.996435095025401,1,NA,"712120","Historical sites","A","All establishments","1191","728191","227089","10286","Historical Sites"
"1066",2007,"712130",173889,199551.296763828,5,7877.48698635195,1,0.983397454698112,1,1,1,1,NA,"712130","Zoos and botanical gardens","A","All establishments","569","2790807","832221","29510","Zoos and Botanical Gardens"
"1067",2007,"712190",24677,28318.7973376176,3,4120.78668382371,1,1,1,1,1,1,NA,"712190","Nature parks and other similar institutions","A","All establishments","701","594316","168435","6376","Nature Parks and Other Similar Institutions"
"1068",2007,"713110",-329938,-378629.791140693,4,4577.38335962999,NA,1,1,1,1,1,NA,"713110","Amusement and theme parks","A","All establishments","468","11890395","2391463","100362","Amusement and Theme Parks"
"1069",2007,"713120",20508,23534.542116135,2,5781.53938147378,1,1,1,1,1,1,NA,"713120","Amusement arcades","A","All establishments","2677","1653905","410657","33631","Amusement Arcades"
"1070",2007,"713910",185472,212843.699793436,6,4507.20313489492,NA,1,1,1,1,1,NA,"713910","Golf courses and country clubs","A","All establishments","12193","21195702","8092166","328582","Golf Courses and Country Clubs"
"1071",2007,"713920",14634,16793.6653660776,2,5523.23936523498,1,1,1,1,1,1,NA,"713920","Skiing facilities","A","All establishments","374","2256573","638515","73471","Skiing Facilities"
"1072",2007,"713930",700750,804165.710351159,9,9227.82893277185,NA,0.993691498617968,1,1,1,1,NA,"713930","Marinas","A","All establishments","4002","4041972","905939","29346","Marinas"
"1073",2007,"713940",6530490.4918,7494251.1955474,181,620.129971132998,NA,0.375889513028298,0.53865669015766,0.629175202664502,0.746333956802939,0.912479671373344,NA,"713940","Fitness and recreational sports centers","A","All establishments","31919","21415643","7089573","579175","Fitness and Recreational Sports Centers"
"1074",2007,"713950",18607,21352.9951801698,1,10000,1,1,1,1,1,1,NA,"713950","Bowling centers","A","All establishments","4564","3402744","994962","81554","Bowling Centers"
"1075",2007,"713990",2227895.6201,2556685.35701171,147,297.336803601029,NA,0.250694719262154,0.386847882070412,0.487058697355259,0.609634186567393,0.823618356705707,NA,"713990","All other amusement and recreation industries","A","All establishments","15103","7367406","1769258","98015","All Other Amusement and Recreation Industries"
"1076",2007,"721110",178937177.6136,205344477.408308,1971,91.416103254695,NA,0.135795372602667,0.202799594533841,0.25314483261112,0.327938280937101,0.505555752262196,NA,"721110","Hotels (except casino hotels) and motels","99","Total","48108","122033327","31592733","1462464","Hotels (except Casino Hotels) and Motels"
"1077",2007,"721120",875144.4395,1004297.0386734,25,862.63691039823,NA,0.475267356526595,0.706729022007817,0.866464079893872,0.987087623686846,1,NA,"721120","Casino hotels","99","Total","307","51558576","13162057","433606","Casino Hotels"
"1078",2007,"721191",12232,14037.181546936,3,3371.10941783466,1,1,1,1,1,1,NA,"721191","Bed-and-breakfast inns","99","Total","3380","1044070","256755","17357","Bed-and-Breakfast Inns"
"1079",2007,"721199",4046122.4805,4643243.60856094,37,6635.79700492816,NA,0.921319341177599,0.95252350263475,0.966929176810311,0.984349061493603,1,NA,"721199","All other traveler accommodation","99","Total","1308","547690","127366","6211","All Other Traveler Accommodation"
"1080",2007,"721211",5952882.1602,6831400.22974524,712,22.3079213385122,NA,0.0394669847211124,0.0647719803346685,0.0835230641400865,0.114236372494926,0.199105988615217,NA,"721211","RV (recreational vehicle) parks and campgrounds","99","Total","4355","2201039","458946","20079","RV (Recreational Vehicle) Parks and Campgrounds"
"1081",2007,"721214",603807.3301,692916.37606151,36,780.186360157029,NA,0.426144213846138,0.583810401807509,0.688921745834235,0.853631571373333,1,NA,"721214","Recreational and vacation camps (except campgrounds)","99","Total","3065","2195261","631709","19860","Recreational and Vacation Camps (except Campgrounds)"
"1082",2007,"721310",4595326,5273497.81960064,29,3189.14348771737,NA,0.932259020613848,0.967887970917213,0.982607112636264,0.995793794030025,1,NA,"721310","Rooming and boarding houses","99","Total","2217","811242","163721","11084","Rooming and Boarding Houses"
"1083",2007,"722110",6421919.7201,7369657.70036723,156,779.203642230083,NA,0.517783586332708,0.675212741534817,0.72408688298226,0.786300331878166,0.908421826699319,NA,"722110","Full-service restaurants","99","Total","220089","192258833","63259045","4603747",NA
"1084",2007,"722211",1056357,1212252.69680973,45,4126.54550191384,NA,0.744571200834566,0.810107757131349,0.859126223426361,0.929061860715648,1,NA,"722211","Limited-service restaurants","99","Total","211313","151352488","37970430","3384517",NA
"1085",2007,"722212",7339038.875,8422124.02455818,28,2930.92381825027,NA,0.938207949902569,0.969796394546251,0.983627316833273,0.996749974993232,1,NA,"722212","Cafeterias, grill buffets, and buffets","99","Total","7351","7342130","1976083","165520",NA
"1086",2007,"722213",479088.1007,549791.256254303,11,4938.90978828243,NA,0.891963584867581,0.978491873084044,1,1,1,NA,"722213","Snack and nonalcoholic beverage bars","99","Total","50491","24254134","6153555","532054",NA
"1087",2007,"722310",585724329.0193,672164710.832339,351,358.658783390723,NA,0.289255591581548,0.438930797380426,0.539541836447105,0.673123742946752,0.872519282971505,NA,"722310","Food service contractors","99","Total","23250","31956641","8570050","454789","Food Service Contractors"
"1088",2007,"722320",25427959,29180581.8223548,372,1373.60714004382,NA,0.584885260296165,0.675366640511117,0.722973702242588,0.778806977773962,0.863783752383791,NA,"722320","Caterers","99","Total","10273","7352170","2207244","126563","Caterers"
"1089",2007,"722330",17967878,20619552.4443424,14,5340.42025547252,NA,0.99593580276981,0.998786890694605,0.999858080069333,1,1,NA,"722330","Mobile food services","99","Total","1930","570063","113654","6706","Mobile Food Services"
"1090",2007,"811111",64712648.4787,74262851.134611,229,4588.79245763233,NA,0.851912251760238,0.917241893567512,0.936728237827273,0.957670259936986,0.980559840591272,NA,"811111","General automotive repair","A","All establishments","81659","37722241","10203541","338870","General Automotive Repair"
"1091",2007,"811112",211972,243254.532935506,16,1637.37557048053,NA,0.714345989583089,0.926790963259527,0.983994899370391,1,1,NA,"811112","Automotive exhaust system repair","A","All establishments","2756","858432","225389","9002","Automotive Exhaust System Repair"
"1092",2007,"811113",1739078.5169,1995729.30560018,22,2270.25153732399,NA,0.879573453432498,0.962592131771046,0.98371136223884,1,1,NA,"811113","Automotive transmission repair","A","All establishments","6158","2647220","773655","24834","Automotive Transmission Repair"
"1093",2007,"811118",699769899.8146,803040968.343585,115,5017.50997114942,NA,0.992429819956325,0.995428170579383,0.996682697135886,0.998205280269588,0.999623185568306,NA,"811118","Other automotive mechanical and electrical repair and maintenance","A","All establishments","5140","2328221","641207","21857","Other Automotive Mechanical and Electrical Repair and Maintenance"
"1094",2007,"811121",10459739.8695,12003373.7313518,164,848.809302789262,NA,0.484312239039259,0.618333001860651,0.721662360910997,0.828681583149346,0.948137585933342,NA,"811121","Automotive body, paint, and interior repair and maintenance","A","All establishments","35581","26412851","8063169","223942","Automotive Body, Paint, and Interior Repair and Maintenance"
"1095",2007,"811122",251955.1602,289138.352306633,7,8307.96587818334,NA,0.990672943558153,1,1,1,1,NA,"811122","Automotive glass replacement shops","A","All establishments","6978","3593360","992278","31025","Automotive Glass Replacement Shops"
"1096",2007,"811191",48625.8798,55802.0195088364,4,2706.56138265688,1,1,1,1,1,1,NA,"811191","Automotive oil change and lubrication shops","A","All establishments","8780","4679619","1235404","64395","Automotive Oil Change and Lubrication Shops"
"1097",2007,"811192",670549.6498,769508.434473261,29,1537.35700911603,NA,0.689925576484046,0.874209355521036,0.942873285500381,1,1,NA,"811192","Car washes","A","All establishments","15384","6156533","2060581","148884","Car Washes"
"1098",2007,"811198",168311498.0242,193150674.803994,151,3135.20650909231,NA,0.847257856273579,0.95728737499015,0.980540731741773,0.990965606289207,0.99726460794663,NA,"811198","All other automotive repair and maintenance","A","All establishments","3116","1488688","422454","14586","All Other Automotive Repair and Maintenance"
"1099",2007,"811211",8312921.5914,9539730.99770484,138,817.466724217489,NA,0.49882588869456,0.658429233025397,0.730614507294578,0.813814244031278,0.938920125604275,NA,"811211","Consumer electronics repair and maintenance","A","All establishments","2419","1772347","545351","17612","Consumer Electronics Repair and Maintenance"
"1100",2007,"811212",115734266.2616,132814168.305715,913,315.97970075627,NA,0.274017166718269,0.387993026845187,0.474786855591747,0.593868948792321,0.788714483791095,NA,"811212","Computer and office machine repair and maintenance","A","All establishments","5241","S","S","S","Computer and Office Machine Repair and Maintenance"
"1101",2007,"811213",591517516.0907,678812848.394193,550,2335.66282782763,NA,0.680801248182865,0.80458329922849,0.860782011066369,0.91141481023082,0.966622378365329,NA,"811213","Communication equipment repair and maintenance","A","All establishments","1746","3066046","842798","20729","Communication Equipment Repair and Maintenance"
"1102",2007,"811219",500751104.6729,574651256.223204,1194,785.325072408466,NA,0.485926926120641,0.680396905375974,0.750334440762951,0.803864070536202,0.89395145110495,NA,"811219","Other electronic and precision equipment repair and maintenance","A","All establishments","3615","6884676","1968167","36195","Other Electronic and Precision Equipment Repair and Maintenance"
"1103",2007,"811310",768508947.4632,881924429.037411,1942,1295.56671420826,NA,0.571117957460995,0.650389786271412,0.708575725398508,0.787473077205427,0.873792167912154,NA,"811310","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","A","All establishments","22749","25961742","7754468","181534","Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance"
"1104",2007,"811411",4796192.3096,5504007.69979344,25,4088.2232788394,NA,0.954724580743447,0.983574269582411,0.99367623014467,1,1,NA,"811411","Home and garden equipment repair and maintenance","A","All establishments","1686","482243","103679","4575","Home and Garden Equipment Repair and Maintenance"
"1105",2007,"811412",11313819.9774,12983497.7936654,156,549.395710706931,NA,0.363468347281759,0.465985071861026,0.553948683517447,0.682246233660409,0.891958264944832,NA,"811412","Appliance repair and maintenance","A","All establishments","4504","2113361","702136","23834","Appliance Repair and Maintenance"
"1106",2007,"811420",1486395.5599,1705755.74925407,45,1407.41305890235,NA,0.65979279378247,0.797671092056381,0.862082470904429,0.931729105145141,1,NA,"811420","Reupholstery and furniture repair","A","All establishments","4693","1152813","389298","16142","Reupholstery and Furniture Repair"
"1107",2007,"811430",19665,22567.1333486344,2,10000,NA,1,1,1,1,1,NA,"811430","Footwear and leather goods repair","A","All establishments","1060","173343","45964","2309","Footwear and Leather Goods Repair"
"1108",2007,"811490",8410829.999,9652088.59192105,110,1257.4932474353,NA,0.673276221303431,0.771411462863471,0.82674517211814,0.902776613090127,0.985806100038567,NA,"811490","Other personal and household goods repair and maintenance","A","All establishments","8886","2634882","811298","30618","Other Personal and Household Goods Repair and Maintenance"
"1109",2007,"812111",509630,584840.48657333,6,8743.78437600701,NA,1,1,1,1,1,NA,"812111","Barber shops","A","All establishments","4293","567790","257808","14789","Barber Shops"
"1110",2007,"812112",4023,4616.708744549,1,10000,1,1,1,1,1,1,NA,"812112","Beauty salons","A","All establishments","81632","19010396","8317691","453682","Beauty Salons"
"1111",2007,"812113",194866,223624.053247647,3,10000,NA,1,1,1,1,1,NA,"812113","Nail salons","A","All establishments","8082","1325367","392436","28352","Nail Salons"
"1112",2007,"812191",39392,45205.4165710351,4,3994.59621337754,1,1,1,1,1,1,NA,"812191","Diet and weight reducing centers","A","All establishments","3217","1838424","440526","29188","Diet and Weight Reducing Centers"
"1113",2007,"812199",1648879,1892218.26945146,12,8244.73854410344,NA,0.975806539545849,0.996819758447025,1,1,1,NA,"812199","Other personal care services","A","All establishments","15567","3562746","1121811","87296","Other Personal Care Services"
"1114",2007,"812210",1223481.9297,1404041.6911866,59,1193.66348168724,NA,0.507004315425265,0.714309363582009,0.871499649487986,0.976784280326646,1,NA,"812210","Funeral homes and funeral services","A","All establishments","15693","11942945","3033995","102978","Funeral Homes and Funeral Services"
"1115",2007,"812220",209980,240968.55634611,3,6014.85107353917,1,1,1,1,1,1,NA,"812220","Cemeteries and crematories","A","All establishments","5707","3349849","1156243","35035","Cemeteries and Crematories"
"1116",2007,"812310",748296.4375,858728.98496672,11,3680.67436380079,NA,0.966354243133758,0.996824787770021,1,1,1,NA,"812310","Coin-operated laundries and drycleaners","A","All establishments","10961","3353653","601442","40309","Coin-Operated Laundries and Drycleaners"
"1117",2007,"812320",45074552.3123,51726592.0499197,287,650.864743771154,NA,0.363485988410968,0.48114097348763,0.563583177426818,0.664318756815689,0.847347856294708,NA,"812320","Drycleaning and laundry services (except coin-operated)","A","All establishments","26448","8086339","2762228","169979","Drycleaning and Laundry Services (except Coin-Operated)"
"1118",2007,"812331",5280291.2115,6059549.24431949,79,965.594473005763,NA,0.544205444911042,0.687017034589859,0.76299959065839,0.86406737417286,0.9900380991718,NA,"812331","Linen supply","A","All establishments","1091","4659941","1693110","59936","Linen Supply"
"1119",2007,"812332",22527647.6534,25852246.5611659,146,846.037874866032,NA,0.452682238324752,0.581613561647144,0.662062122616607,0.771137517389685,0.951727972807299,NA,"812332","Industrial launderers","A","All establishments","1489","7133707","2460290","75843","Industrial Launderers"
"1120",2007,"812910",5135325.039,5893189.16571035,25,1714.05006484191,NA,0.651956402676306,0.906338353201171,0.977178075562901,0.998383743981741,1,NA,"812910","Pet care (except veterinary) services","A","All establishments","11353","2346025","850523","52509","Pet Care (except Veterinary) Services"
"1121",2007,"812921",548477,629420.472802387,10,6213.32888985995,NA,0.947459966416094,0.995441923726975,1,1,1,NA,"812921","Photofinishing laboratories (except one-hour)","A","All establishments","1104","1850920","545167","17055","Photofinishing Laboratories (except One-Hour)"
"1122",2007,"812930",2848548,3268932.7518935,51,2970.66715363283,NA,0.746597822773604,0.83822033107983,0.892386527976705,0.95248295953577,1,NA,"812930","Parking lots and garages","A","All establishments","13010","8276394","2007738","125630","Parking Lots and Garages"
"1123",2007,"812990",7048435.9798,8088634.35827404,80,1763.20640804494,NA,0.772049893413643,0.869064799914868,0.911013934642373,0.942543542319243,0.992799413681721,NA,"812990","All other personal services","A","All establishments","9693","4626782","1071033","42118","All Other Personal Services"
"1124",2007,"813110",7713861.7798,8852262.7723204,556,114.741460927004,NA,0.164338883730805,0.210773867904886,0.253033699225144,0.323217385712273,0.483888656151399,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Religious Organizations"
"1125",2007,"813211",1044746,1198928.16157907,2,9810.39826034462,1,1,1,1,1,1,NA,"813211","Grantmaking foundations","A","All establishments","9662","65861467","3584487","76834","Grantmaking Foundations"
"1126",2007,"813212",208926,239759.008492082,11,2440.35971024353,1,0.814388826665901,0.969036883872759,1,1,1,NA,"813212","Voluntary health organizations","A","All establishments","4246","S","S","S","Voluntary Health Organizations"
"1127",2007,"813219",94633,108598.806518247,10,3637.49079221219,NA,0.957055272501248,1,1,1,1,NA,"813219","Other grantmaking and giving services","A","All establishments","3159","11566163","1154081","27870","Other Grantmaking and Giving Services"
"1128",2007,"813311",8186,9394.07849437686,1,10000,1,1,1,1,1,1,NA,"813311","Human rights organizations","A","All establishments","2873","S","1210712","29348","Human Rights Organizations"
"1129",2007,"813312",11427839.5475,13114344.2133349,40,1422.56048843172,NA,0.661983231004033,0.934181315165632,0.975209958941355,0.993843104008365,1,NA,"813312","Environment, conservation and wildlife organizations","A","All establishments","6276","7602482","1895924","55780","Environment, Conservation and Wildlife Organizations"
"1130",2007,"813319",7636674.4172,8763684.20610512,64,2865.24042399428,NA,0.836367212213834,0.878794316649985,0.908874543061462,0.947264824786645,1,NA,"813319","Other social advocacy organizations","A","All establishments","6371","6420478","1735141","45703","Other Social Advocacy Organizations"
"1131",2007,"813410",632697,726069.543263714,45,1223.88502546959,NA,0.553360984221325,0.746930401100349,0.859000272650144,0.950749330940917,1,NA,"813410","Civic and social organizations","A","All establishments","30403","15443522","4329378","256654","Civic and Social Organizations"
"1132",2007,"813910",1616197.27,1854713.41519394,54,785.670488625549,NA,0.481249420746763,0.648592854014659,0.755179471377278,0.876206776416594,0.999751719664766,NA,"813910","Business associations","A","All establishments","17028","22482137","6509035","116055","Business Associations"
"1133",2007,"813920",13155783.7966,15097296.0713794,196,1423.73038233191,NA,0.592591860828086,0.683938368660527,0.742384021451838,0.803476671297231,0.917332368862945,NA,"813920","Professional organizations","A","All establishments","6885","15685376","4368193","76186","Professional Organizations"
"1134",2007,"813930",130196.5212,149410.742712876,5,3062.10233131496,1,0.951381189438416,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Labor Unions and Similar Labor Organizations"
"1135",2007,"813940",700,803.305026394308,1,10000,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Political Organizations"
"1136",2007,"813990",498969,572606.151021345,16,4283.29866223153,NA,0.87500366257435,0.967925615556662,1,1,1,NA,"813990","Other similar organizations (except business, professional, labor, and political organizations)","A","All establishments","20943","18829901","4333244","134948","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
"1137",2007,"814110",85122,97684.1863667661,4,7657.82217053003,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",2007,"921110",5757155,6606787.92747303,20,6340.97984746696,NA,0.979881057892046,0.994952903196124,0.998428457216171,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",2007,"921120",331648.812,380593.082396144,7,3830.05357146646,NA,0.975878098426597,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",2007,"921130",-691210,-793217.810420014,9,3147.14751337338,NA,0.991024682124159,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",2007,"921140",96185,110379.848519624,2,9202.85826352599,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",2007,"921150",323022,370693.137479917,9,1628.02345448247,NA,0.718273058800948,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",2007,"921190",2062163754.7607,2366495013.49633,176,5764.63305797985,NA,0.875484383957053,0.936142443139477,0.957097543542457,0.97509431652367,0.99530269694165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144",2007,"922110",38850,44583.4289648841,5,5890.91564851725,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145",2007,"922120",6527228.23,7490507.49368832,171,1652.07866456207,NA,0.503391326099247,0.563886319114895,0.614699263208268,0.682829555492204,0.830717783584488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",2007,"922130",427276.6412,490333.533624053,12,2062.26851165943,NA,0.815752527498571,0.969286479450073,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147",2007,"922140",2281129.58,2617775.51067248,16,4075.96973159275,NA,0.945095109580396,0.995065663311274,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",2007,"922160",4905687.345,5629661.86022493,139,570.329523056185,NA,0.395854598256794,0.536425626605455,0.608071798702399,0.702382382914494,0.886927257006105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",2007,"922190",1229499.7998,1410947.67018591,45,1044.0854264141,NA,0.509499380802184,0.678297665425019,0.785790080963265,0.891957096055755,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",2007,"923110",16565153.77,19009816.1234795,99,6124.07594306084,NA,0.922051635899101,0.948399048821744,0.961018262374152,0.972138516221114,0.994165387338773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151",2007,"923120",7656833.721,8786818.59192105,30,7410.76864795822,NA,0.930413721018092,0.971380696382775,0.986852169521214,0.996964073794116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",2007,"923130",306698,351960.064264402,7,3038.43514386536,NA,0.933703929187292,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153",2007,"923140",43651.34,50093.344044067,5,3288.85115022013,1,0.990836478330333,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",2007,"924110",34559772.3516,39660055.4872619,47,8199.66140165686,NA,0.965965483399897,0.98216350420348,0.988736630865801,0.996390577907037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",2007,"924120",8333465.8906,9563307.19600643,24,5099.32905106525,NA,0.971046847094653,0.989724347354402,0.996856241222548,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",2007,"925110",6656815,7639218.49896718,7,3357.49865300731,NA,0.990279744828171,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",2007,"925120",171937,197311.223318797,5,4260.77705852448,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",2007,"926110",38987,44740.6472343356,2,5261.32332852826,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159",2007,"926120",259234,297491.393160432,13,3616.76715704679,NA,0.847426504174965,0.972270437838398,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160",2007,"926130",197378990.7384,226507907.663989,15,9069.53618974003,NA,0.998850443825231,0.999910090069432,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",2007,"926140",24938,28618.3153546018,3,6214.72225535882,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",2007,"926150",887506.7802,1018483.79641955,28,2116.38721179958,NA,0.734793259667314,0.87593471660556,0.926075178619802,0.98453082240464,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
