"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","GEO.id2","NAICS.id","NAICS.display-label","OPTAX.id","OPTAX.display-label","ESTAB","RCPTOT","PAYANN","EMP"
"127",2012,"314",430690458.1297,449478666.384575,958,718.937281971591,NA,0.480138517317772,0.613586515292719,0.692506176351264,0.763627280545934,0.862601980425175,NA,"314","Textile product mills","99","Total","6251","22099895","3712967","112970"
"128",2012,"315",1767965820.3314,1845090607.73471,1178,226.740026332152,NA,0.219825197668399,0.365584472789193,0.440448539228815,0.533751451181218,0.732715857463286,NA,"315","Apparel manufacturing","99","Total","6364","12264646","2770749","104456"
"129",2012,"316",122647537.2864,127997847.303694,272,854.559647660158,NA,0.48515493622575,0.682903820228997,0.791684360730672,0.879029317415472,0.967989550813811,NA,"316","Leather and allied product manufacturing","99","Total","1117","4986376","830396","26152"
"130",2012,"321",112262065.5698,117159325.370278,468,1428.30992003999,NA,0.612741046557811,0.711918012023376,0.759250685032815,0.82745605983197,0.907141750276893,NA,"321","Wood product manufacturing","99","Total","13579","77838961","12445675","336639"
"131",2012,"322",68343188.1965,71324554.5778543,528,917.546170485764,NA,0.453979185603213,0.583350596580479,0.671803930240306,0.755394226526069,0.866883669253629,NA,"322","Paper manufacturing","99","Total","4425","180610366","19910069","350185"
"132",2012,"323",28206888.8622,29437370.9686913,513,457.862504192168,NA,0.31829981305223,0.432377083518671,0.517196282740579,0.627158559723851,0.794313036514905,NA,"323","Printing and related support activities","99","Total","27561","82453090","19967837","462117"
"133",2012,"324",18312992503.0309,19111868610.9694,606,615.568584091764,NA,0.424449743594663,0.572904487666644,0.679017798112285,0.825903421175366,0.970047174449097,NA,"324","Petroleum and coal products manufacturing","99","Total","2193","851135772","9371940","101209"
"134",2012,"325",1135886987.7662,1185438309.08599,2343,432.795312439817,NA,0.324576892456065,0.454931989610547,0.53836286619442,0.642992199327002,0.796426075318535,NA,"325","Chemical manufacturing","99","Total","13317","785299730","53312521","735553"
"135",2012,"326",417591366.474,435808147.019411,1871,744.840993691579,NA,0.425325241258278,0.546294026344468,0.613967323344687,0.689102617802567,0.803573390631326,NA,"326","Plastics and rubber products manufacturing","99","Total","12767","218571414","31073706","699924"
"136",2012,"327",140228441.6458,146345691.552703,871,573.454073307436,NA,0.450389250198911,0.568815895434265,0.642664077899288,0.717016486066112,0.830240644677634,NA,"327","Nonmetallic mineral product manufacturing","99","Total","15388","99042260","16383560","352424"
"137",2012,"331",183730447.2233,191745405.158944,1536,338.688404172454,NA,0.321043333654492,0.397694890431028,0.450780880947985,0.519191317255871,0.669088180235624,NA,"331","Primary metal manufacturing","99","Total","4541","269539592","23237120","392495"
"138",2012,"332",8490080254.9899,8860446936.9546,14242,391.272713018812,NA,0.35450446247881,0.477278082417798,0.535066421864815,0.616626233651172,0.743392687153552,NA,"332","Fabricated metal product manufacturing","99","Total","55502","339926995","67702554","1388550"
"139",2012,"333",4937134281.6192,5152509164.70382,11598,145.239411623103,NA,0.178912441409312,0.277469282770348,0.343302551896567,0.443772281236896,0.602935866687065,NA,"333","Machinery manufacturing","99","Total","24190","402010685","59853609","1055007"
"140",2012,"334",22789280357.4641,23783427632.5027,17324,279.91112663814,NA,0.277674849510892,0.390504952114898,0.464242688250334,0.542960999383097,0.689992505390762,NA,"334","Computer and electronic product manufacturing","99","Total","13301","313754975","62940798","857093"
"141",2012,"335",1775886344.8436,1853356652.93634,6699,251.630869563198,NA,0.276857487044888,0.367172348141423,0.423309277493797,0.488232875341727,0.605795527937534,NA,"335","Electrical equipment, appliance, and component manufacturing","99","Total","5723","123616757","17644019","337672"
"142",2012,"336",105044640119.605,109627050844.923,9150,630.854662343939,NA,0.401849993069313,0.541824879380227,0.635075090338987,0.736244389442247,0.880901041612124,NA,"336","Transportation equipment manufacturing","99","Total","11917","785685996","85132687","1357124"
"143",2012,"337",589271602.7127,614977669.288979,1885,182.233615544285,NA,0.198667616994269,0.314831343001771,0.384001211550723,0.477551257597205,0.666225322780634,NA,"337","Furniture and related product manufacturing","99","Total","16443","67012607","13005377","344023"
"144",2012,"339",1854249195.5129,1935137962.33866,4974,118.849574433719,NA,0.153452592866668,0.239112337016917,0.305727571584097,0.40308964730625,0.581772504332759,NA,"339","Miscellaneous manufacturing","99","Total","29592","149155955","27904752","546814"
"145",2012,"421",-410674.2111,-428589.241390106,5,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2012,"422",1941320.0122,2026007.10937174,5,6429.87162136975,1,0.99711619410256,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2012,"423",3578833364.173,3734954460.62722,7111,594.179504687187,NA,0.365508274444567,0.522471899492126,0.60221450099389,0.695847324666261,0.82253237852943,NA,"423","Merchant wholesalers, durable goods","00","Wholesale Trade","245362","3152140174","216773832","3355006"
"148",2012,"424",8513278844.7895,8884657529.52359,1476,1399.71060942428,NA,0.637449154210541,0.782364305835498,0.856502232695128,0.918282612029823,0.9740956245556,NA,"424","Merchant wholesalers, nondurable goods","00","Wholesale Trade","130669","4108368100","131751902","2243665"
"149",2012,"425",2062103.707,2152059.80692966,43,2369.30779650804,NA,0.793277962708882,0.880562613320652,0.9306847313769,0.976255750139091,1,NA,"425","Wholesale electronic markets and agents and brokers","00","Wholesale Trade","43433","639470317","13595726","283242"
"150",2012,"441",27801838.8057,29014651.2269881,382,270.324391357963,NA,0.244209298892676,0.377660987274694,0.463650079303568,0.586284055452387,0.782908056683507,NA,"441","Motor vehicle and parts dealers","99","Total","116482","868805272","70165135","1709998"
"151",2012,"442",70086894.4896,73144327.3738259,271,519.80310602262,NA,0.372198834226064,0.556025663959666,0.65489059672758,0.770401451604521,0.918921357869855,NA,"442","Furniture and home furnishings stores","99","Total","51635","89057513","11485414","424651"
"152",2012,"443",551739478.7846,575808264.229388,671,485.562364870724,NA,0.372616309938477,0.50034648141011,0.602758894865226,0.738193547144469,0.891499578667058,NA,"443","Electronics and appliance stores","99","Total","46789","100846140","9956881","415669"
"153",2012,"444",91670613.5564,95669602.9601336,369,681.819624390353,NA,0.445015778990065,0.652888345211463,0.742137153577044,0.830284363817646,0.931760798229411,NA,"444","Building material and garden equipment and supplies dealers","99","Total","78282","279139970","33541585","1144716"
"154",2012,"445",3626798.1834,3785011.67125861,46,1639.85778247888,NA,0.70085108791408,0.880488721653273,0.924886165957163,0.968427661802146,1,NA,"445","Food and beverage stores","99","Total","147579","620023564","60538990","2864650"
"155",2012,"446",485435552.3008,506611931.017324,55,9886.22194456058,NA,0.997017209154679,0.997952351805206,0.998491161960968,0.99925566234157,1,NA,"446","Health and personal care stores","99","Total","90959","270461018","30995112","1002165"
"156",2012,"447",2660982.006,2777063.24984346,54,812.844639808945,NA,0.506846858946629,0.682819374063555,0.743075731114602,0.922429664977871,1,NA,"447","Gasoline stations","99","Total","114474","554256274","15572362","856538"
"157",2012,"448",3403164.5213,3551622.33489877,103,611.480337307963,NA,0.416330403123679,0.594142242927195,0.691125019546717,0.803352764694312,0.95907709745554,NA,"448","Clothing and clothing accessories stores","99","Total","147709","233811859","28000122","1664114"
"158",2012,"451",7990342.2576,8338908.63869756,197,284.898279289636,NA,0.237252512965267,0.380112868281659,0.486247412700932,0.640807803036592,0.852803182576786,NA,"451","Sporting goods, hobby, musical instrument, and book stores","99","Total","48390","79400557","9381372","534773"
"159",2012,"452",2482867.2823,2591178.54550198,32,5023.31945326617,NA,0.894614122129128,0.953868891370783,0.978741155730796,0.999757037447225,1,NA,"452","General merchandise stores","99","Total","49147","640626768","58048133","2772612"
"160",2012,"453",38751966.6456,40442461.5378835,310,1190.03464486252,NA,0.605988624696267,0.690716480309216,0.740334566070155,0.816887704292182,0.926754655601759,NA,"453","Miscellaneous store retailers","99","Total","107040","97588439","14176496","713315"
"161",2012,"454",11508196.3799,12010223.7318931,211,500.409274143821,NA,0.383546364941913,0.546900359299857,0.655040477343566,0.755016897828988,0.916181143908048,NA,"454","Nonstore retailers","99","Total","63597","385804497","27139748","600328"
"162",2012,"481",4797158223.9593,5006426866.9999,179,985.466668573238,NA,0.511092489042179,0.742535722060517,0.849052926520532,0.921933329253771,0.991939948109077,NA,"481","Air transportation","99","Total","4979","181272565","26235674","444575"
"163",2012,"482",199644.1581,208353.327175955,11,2185.84373596614,NA,0.85769038323657,0.987441643548803,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2012,"483",3406937147.7068,3555559536.32519,149,1720.90650360432,NA,0.650615077817017,0.785588385524292,0.869394449935797,0.930675576703883,0.991879086312241,NA,"483","Water transportation","99","Total","1496","41708660","4801895","67428"
"165",2012,"484",248660222.2806,259507641.70382,599,641.209506874774,NA,0.423128700631549,0.577929012065497,0.706431790698786,0.81053774063004,0.925672444903002,NA,"484","Truck transportation","99","Total","111899","238003186","57861069","1363102"
"166",2012,"485",152620717.4707,159278561.334481,435,494.6742343107,NA,0.321279570142039,0.461861793713005,0.551754817127892,0.670476416179018,0.848654947083425,NA,"485","Transit and ground passenger transportation","99","Total","18735","28687226","11275499","495105"
"167",2012,"486",633122.8106,660741.818618243,11,5091.75979455749,NA,0.956197433629921,1,1,1,1,NA,"486","Pipeline transportation","99","Total","3391","36483158","5085561","47387"
"168",2012,"487",421505.7206,439893.258818618,19,1151.97617498524,NA,0.59845628438461,0.849629632069508,0.957472341902368,1,1,NA,"487","Scenic and sightseeing transportation","99","Total","2573","3092261","832436","27925"
"169",2012,"488",5165999508.1101,5391358284.39793,933,836.505321119752,NA,0.488071326397405,0.726987627369565,0.804338191451606,0.870181002390544,0.944339355337057,NA,"488","Support activities for transportation","99","Total","42489","103438615","28435421","617663"
"170",2012,"491",52058003.0414,54328953.288875,61,2818.86479723418,NA,0.740725463959989,0.85314340122527,0.886283820700593,0.930430415399355,0.997506801344643,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2012,"492",154959551.273,161719423.161135,108,4490.83537350248,NA,0.923752818516049,0.961921985632207,0.972215325005027,0.982819112837389,0.996629061025114,NA,"492","Couriers and messengers","99","Total","13799","69361977","21156531","529489"
"172",2012,"493",507980815.6734,530140696.799624,252,513.892154072484,NA,0.356761705094441,0.579161944612307,0.693699999252528,0.803420438827492,0.955905283291125,NA,"493","Warehousing and storage","99","Total","14448","28493655","28156834","712790"
"173",2012,"511",770700458.5111,804321079.640054,2255,218.793164660533,NA,0.230261509815676,0.346395679807321,0.434271654798348,0.533459292969062,0.684842869390565,NA,"511","Publishing industries (except internet)","99","Total","27788","272151629","80426200","876286"
"174",2012,"512",38504334.1043,40184026.4081611,204,616.255409427947,NA,0.380475364021255,0.540186422539168,0.662430762407172,0.810699432932468,0.946149688441333,NA,"512","Motion picture and sound recording industries","99","Total","25018","91974472","16251959","304497"
"175",2012,"513",131070033.1158,136787761.548528,18,4705.04904087054,NA,0.993887201805457,0.999964654688032,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2012,"514",1843571.8738,1923994.85890211,7,10000,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2012,"515",25996499.5287,27130556.8030683,184,810.807941615373,NA,0.505748104877638,0.649166477376641,0.738495138163491,0.825518138509671,0.937043395128153,NA,"515","Broadcasting (except internet)","99","Total","9597","126722590","20332140","278168"
"178",2012,"516",763225.5939,796520.135566687,5,3875.15658403182,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2012,"517",5910331909.7408,6168161041.26571,1056,338.466959077632,NA,0.294504009526974,0.420319309772725,0.512854191336406,0.658083268096799,0.894664525105021,NA,"517","Telecommunications","99","Total","50698","545593907","75895323","1134466"
"180",2012,"518",217262517.6873,226740260.579524,369,698.694570630619,NA,0.446436912682016,0.551578392101243,0.629601925979573,0.737314781755146,0.894132790272723,NA,"518","Data processing, hosting, and related services","99","Total","14689","107994265","41126425","497300"
"181",2012,"519",176106599.4325,183788978.743999,429,881.333916616591,NA,0.526398598177984,0.70907623169565,0.773441775537799,0.828660466188157,0.914682682891897,NA,"519","Other information services","99","Total","10551","94026388","35037577","230509"
"182",2012,"522",4795090.0782,5004268.50156543,18,3908.60917768445,NA,0.947762215806103,0.995624551235495,1,1,1,NA,"522","Credit intermediation and related activities","99","Total","196147","1095191602","184194668","2815436"
"183",2012,"523",479297739.1803,500206365.247652,21,9494.80751179777,NA,0.996792016235498,0.99971429908193,0.999966895299724,1,1,NA,"523","Securities, commodity contracts, and other financial investments and related activities","99","Total","95906","515453286","168427512","903558"
"184",2012,"524",10103490001.9855,10544239200.5693,50,2919.57485432872,NA,0.968939463784181,0.997662865205746,0.999586755085088,0.999952443369131,1,NA,"524","Insurance carriers and related activities","99","Total","176074","1925298129","169186018","2304429"
"185",2012,"525",2553971.875,2665384.96660405,5,6234.25497368058,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2012,"531",69010379.1992,72020850.7610102,450,550.34595655126,NA,0.343510094437921,0.465771260876498,0.545153292534622,0.664302514799493,0.865359207485187,NA,"531","Real estate","99","Total","295780","325338128","60945139","1402545"
"187",2012,"532",407169446.7109,424931587.049572,1654,494.729496188207,NA,0.339070486279552,0.444221879753607,0.51574024294189,0.591705359952312,0.73551926047696,NA,"532","Rental and leasing services","99","Total","55795","129335632","21251503","485258"
"188",2012,"533",117245.9006,122360.572531831,6,3116.80426440567,1,0.911328927094275,1,1,1,1,NA,"533","Lessors of nonfinancial intangible assets (except copyrighted works)","99","Total","2531","32981489","3129314","35967"
"189",2012,"541",84842893627.4328,88544034259.479,19763,71.8683760620203,NA,0.102959924640219,0.177886308488953,0.237457663222466,0.32259006005273,0.482512815855086,NA,"541","Professional, scientific, and technical services","A","All establishments","856463","1480277061","581406127","8203735"
"190",2012,"551",12860.5196,13421.5399707785,1,10000,1,1,1,1,1,1,NA,"551","Management of companies and enterprises","99","Total","53765","115513632","308764261","3082292"
"191",2012,"561",15496548412.0664,16172561482.0146,7245,344.710258567287,NA,0.310600191505646,0.401752851254257,0.447680989719466,0.516314606553013,0.655793719510251,NA,"561","Administrative and support services","99","Total","363188","593837306","311056595","9405895"
"192",2012,"562",3369069487.3069,3516039957.53173,2275,374.758904280004,NA,0.327953011659791,0.414929828799517,0.47426169514663,0.563007959152375,0.716991683611554,NA,"562","Waste management and remediation services","99","Total","23199","79199230","17956482","368367"
"193",2012,"611",2178641797.1793,2273681691.90075,2873,249.815486495469,NA,0.245475415632815,0.357971031957963,0.419353743693079,0.498147653162867,0.641174346765598,NA,"611","Educational services","A","All establishments","67960","53360305","17283363","642334"
"194",2012,"621",2465311327.2113,2572856738.8972,1960,546.108547146364,NA,0.413024147030314,0.587603620713554,0.637828185191051,0.692153114853534,0.788187011892362,NA,"621","Ambulatory health care services","A","All establishments","582948","814094061","339715933","6474999"
"195",2012,"622",614449745.7182,641254170.025256,395,303.567493619317,NA,0.254305712822203,0.402293509316674,0.484224947446896,0.618458679092393,0.903565459768817,NA,"622","Hospitals","A","All establishments","6475","876849962","317331697","5751341"
"196",2012,"623",19697570.9783,20556847.1908787,22,8117.38305900114,NA,0.972920285470816,0.98678566355119,0.996947563336431,1,1,NA,"623","Nursing and residential care facilities","A","All establishments","80640","203170751","86651406","3364147"
"197",2012,"624",165708381.7305,172937154.80119,389,722.630927093744,NA,0.46613158651386,0.680351246302093,0.775778778290278,0.877503800237809,0.958684216680305,NA,"624","Social assistance","A","All establishments","161240","146326429","57540486","2824270"
"198",2012,"711",17338058.4126,18094404.521603,680,213.803547337667,NA,0.225104203096025,0.300135956405667,0.37121545729457,0.451912501265377,0.610777295000025,NA,"711","Performing arts, spectator sports, and related industries","A","All establishments","45612","86420885","31544563","433569"
"199",2012,"712",6710285.4332,7003011.30578167,88,1600.76433511704,NA,0.614968927000285,0.761021322463961,0.829825219363383,0.892785540540124,0.976710836044684,NA,"712","Museums, historical sites, and similar institutions","A","All establishments","7319","13726081","4197281","135348"
"200",2012,"713",12271795.051,12807133.2195784,304,754.998213207468,NA,0.465120151325541,0.58650754706917,0.666233393314599,0.747676623780428,0.85981891914629,NA,"713","Amusement, gambling, and recreation industries","A","All establishments","71660","101046333","28309769","1512751"
"201",2012,"721",160519663.9,167522087.142559,2718,220.780714004393,NA,0.230183780343291,0.294731610358523,0.338444533356766,0.410975447703782,0.550361044500063,NA,"721","Accommodation","99","Total","63833","195858388","50120659","1950081"
"202",2012,"722",905771427.2595,945284311.479336,918,748.336014422474,NA,0.429233436491665,0.570439032702535,0.65382507638523,0.756369471042647,0.887643148749402,NA,"722","Food services and drinking places","99","Total","598656","512280210","145982682","10057608"
"203",2012,"811",2352181164.9419,2454791447.44511,5311,330.562824521875,NA,0.293464979495517,0.449996261503972,0.533221052618766,0.631508927690192,0.757400206952636,NA,"811","Repair and maintenance","A","All establishments","210151","143943567","41273746","1194122"
"204",2012,"812",92968346.7483,97023947.7648716,647,184.209849154672,NA,0.18898005803974,0.300542577679746,0.374714738115823,0.474787897574295,0.685868898497009,NA,"812","Personal and laundry services","A","All establishments","212568","87031329","28674529","1349371"
"205",2012,"813",45422530.0275,47404017.9790232,956,528.133871227983,NA,0.424792886566871,0.505757566960199,0.549586852578471,0.604384023442436,0.686114953180911,NA,"813","Religious, grantmaking, civic, professional, and similar organizations","A","All establishments","106972","195718779","38237461","887218"
"206",2012,"814",3328.3201,3473.51294093091,2,10000,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2012,"921",265901608.945,277501157.321019,154,1553.559096107,NA,0.704033859995044,0.865337514444188,0.911736223428468,0.964781450902742,0.99492831234325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2012,"922",11174732.6004,11662213.1083281,309,237.490493856264,NA,0.244222486241784,0.351129769827645,0.416340518040089,0.511169156686804,0.690280007366198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2012,"923",22085262.8802,23048698.4765185,151,553.194799220094,NA,0.372379813875802,0.604270519886694,0.713458960734352,0.822778631734425,0.947062463680621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2012,"924",400754829.6541,418237142.197975,68,4488.21179272636,NA,0.971976876066822,0.992863699280169,0.996548102981306,0.998875293818172,0.99995076769668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2012,"925",1550005.7667,1617622.38227927,10,7424.59073761036,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2012,"926",183428428.6965,191430211.538823,41,9148.67224171288,NA,0.995012900781152,0.99764940437817,0.998833554593215,0.999669901097465,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2012,"927",655542892.0256,684139941.583803,12,8340.88050747958,NA,0.999796165349674,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2012,"928",74974517.9597,78245165.8940722,49,1980.16962044244,NA,0.782252628284198,0.929994760419386,0.962333344070814,0.990963191557994,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2012,NA,647836121.3497,676096974.900543,544,2684.31550142662,NA,0.794260019664509,0.875451131420301,0.91669845117229,0.960993288090781,0.996038463873771,NA,NA,NA,NA,NA,NA,NA,NA,NA
