"CalendarYear","exclude","NAICS_Code","naics_text","def4_mismatch","def_obl","US_rcp","def_ratio","OPTAX.display-label","US_pay","US_emp","us_avg_sal","def_cont_count","us_estab","def_hh_index","def_top4","def_top8","def_top12","def_top20","def_top50"
2012,"No","5321","Automotive equipment rental and leasing",NA,113740254.3216,48413775000,0.00234933661590322,"Total",6252414000,"153934",40617.4984084088,456,"16206",1265.83028201708,0.477984364429523,0.558651061578122,0.62458318160283,0.727174447275322,0.848581436553168
2012,"No","5322","Consumer goods rental",NA,23320554.903,21714609000,0.00107395693392407,"Total",4683831000,"154364",30342.7677437745,193,"22481",610.40787157085,0.392962360394176,0.650467990159727,0.74445958400682,0.854082871460888,0.946940861541633
2012,"No","5323","General rental centers",NA,779817.6306,2327155000,0.000335094839235032,"Total",588285000,"16951",34705.0321514955,46,"2977",457.874321470797,0.315309836879187,0.519096481940966,0.663164666336283,0.817551341599534,1
2012,"No","5324","Commercial and industrial machinery and equipment rental and leasing",NA,237337620.5958,56880093000,0.0041725955088681,"Total",9726973000,"160009",60790.1618033986,885,"14131",708.760603698261,0.404727698754798,0.540852954572775,0.619092564453437,0.705660240962009,0.83692052441806
2012,"No","5331","Lessors of nonfinancial intangible assets (except copyrighted works)",NA,112630.1506,32981489000,3.41495044690068e-06,"Total",3129314000,"35967",87005.1436038591,8,"2531",3121.00595722995,0.878327428961105,1,1,1,1
2012,"No","5411","Legal services",NA,23787895.4669,261694645000,9.08994353587174e-05,"All establishments",93393076000,"1148683",81304.4817412637,223,"186831",1972.2602464823,0.751851017302818,0.8158039572284,0.850039137493549,0.894147645783683,0.968719234269843
2012,"No","5412","Accounting, tax preparation, bookkeeping, and payroll services",NA,389009484.4402,130261064000,0.00298638344025963,"All establishments",61428722000,"1443462",42556.5217511788,100,"127855",1972.52397661587,0.651240531564251,0.81386475410963,0.877491588206559,0.945195742828253,0.994914925645427
2012,"No","5413","Architectural, engineering, and related services",NA,30969926832.5501,265946642000,0.116451655864676,"All establishments",103155052000,"1354603",76151.5012147471,4720,"107342",300.125357178802,0.280538855339432,0.434800712182058,0.524215702419276,0.618524058596147,0.725732948533878
2012,"No","5414","Specialized design services",NA,40403899.9489,18207575000,0.00221907090586748,"All establishments",5332214000,"101088",52748.2391579614,177,"29946",1193.03400406477,0.603115457697746,0.731195008819751,0.808053535748804,0.880970967085188,0.969059848934104
2012,"No","5415","Computer systems design and related services",NA,13728339968.9168,326031285000,0.0421074314046788,"All establishments",125574738000,"1473241",85237.0644042624,4504,"130408",223.586600150382,0.221724399609537,0.290298800802136,0.335804400019765,0.404752214864864,0.552041818129637
2012,"No","5416","Management, scientific, and technical consulting services",NA,8975941058.116,207289073000,0.043301563986038,"All establishments",78348389000,"1021271",76716.5512386037,3138,"151627",435.890588719476,0.302558260365003,0.368201205729025,0.421690085952495,0.500691433784837,0.647265708404932
2012,"No","5417","Scientific research and development services",NA,26940519231.233,116438675000,0.231370884555608,"All establishments",63255647000,"623552",101444.060800062,4663,"16992",248.567960327983,0.257061656607374,0.379008135408744,0.478167304733885,0.570216186316415,0.701491328186773
2012,"No","5418","Advertising, public relations, and related services",NA,766048473.0509,87344525000,0.00877042348161948,"All establishments",28182524000,"447899",62921.6050940056,379,"37540",2215.15858145494,0.809166990348606,0.902370718989435,0.942925871221102,0.971698012594148,0.99152916207727
2012,"No","5419","Other professional, scientific, and technical services",NA,5874598595.3629,67063577000,0.0875974539109791,"All establishments",22735765000,"589936",38539.3754576768,1455,"67922",760.870138355685,0.503734069086274,0.600183414672528,0.67220779389484,0.761654911292146,0.892488885664866
2012,"No","5511","Management of companies and enterprises",NA,14404.8496,115513632000,1.24702594408944e-07,"Total",308764261000,"3082292",100173.591924451,1,"53765",10000,1,1,1,1,1
2012,"No","5611","Office administrative services",NA,544708593.8637,43421286000,0.0125447365576344,"Total",20454669000,"383712",53307.3476982737,529,"31396",430.336135379848,0.356923780493942,0.500595066089194,0.586741070393475,0.672814029371902,0.83485020308932
2012,"No","5612","Facilities support services",NA,11531994856.7396,25442305000,0.453260616785295,"Total",10696813000,"257123",41601.9298156913,1206,"5880",688.49908673184,0.462012345493289,0.552289479816889,0.604438788566258,0.68680203922552,0.825553551636776
2012,"No","5613","Employment services",NA,253167740.0346,238937256000,0.00105955740964314,"Total",172045324000,"4927823",34913.0486220792,342,"47719",530.58651418868,0.394407968916743,0.56101983042393,0.640836126545007,0.715331696722551,0.849403241132327
2012,"No","5614","Business support services",NA,319449326.4592,59694154000,0.00535143401913695,"Total",23315339000,"736892",31640.1032987195,472,"33324",3641.06049997541,0.734672892658704,0.795007774718171,0.831456775174839,0.873040312435749,0.941546180065409
2012,"No","5615","Travel arrangement and reservation services",NA,8909019.0547,34346376000,0.000259387454871513,"Total",10472905000,"229383",45656.8490254291,72,"20078",3557.84855791318,0.826447188231793,0.894789280913623,0.938669031867689,0.971276608917395,1
2012,"No","5616","Investigation and security services",NA,1029264185.2528,46945077000,0.0219248588143289,"Total",23088085000,"853573",27048.7527135933,931,"25892",474.177263459348,0.374649719444985,0.522947096155461,0.613957092570064,0.731002352703548,0.87466123189847
2012,"No","5617","Services to buildings and dwellings",NA,1077257749.6726,107457544000,0.0100249615761979,"Total",41342616000,"1747995",23651.4498039182,2735,"179496",69.6251117030296,0.109968237209235,0.173888444484609,0.217767614190577,0.286485771736069,0.442405715426623
2012,"No","5619","Other support services",NA,1108984450.7678,37593308000,0.0294995175941367,"Total",9640844000,"269394",35787.1519039028,836,"19403",1854.29479359417,0.737670169834328,0.80449007457425,0.850055669773015,0.902884610388434,0.964636922357807
2012,"No","5621","Waste collection",NA,292353052.3056,40297648000,0.0072548415804714,"Total",8637924000,"186676",46272.2792431807,693,"10795",1247.44935506159,0.424056528462122,0.508834800818834,0.578079175377201,0.666146821339407,0.827126174228946
2012,"No","5622","Waste treatment and disposal",NA,1042553416.672,14829311000,0.0703035641151501,"Total",3005286000,"50736",59233.7984862819,425,"2445",3706.57306140016,0.861893587583135,0.894090882633144,0.912177826501426,0.936077408822628,0.973205094862345
2012,"No","5629","Remediation and other waste management services",NA,2299569208.884,24072271000,0.0955277218706951,"Total",6313272000,"130955",48209.476537742,1115,"9959",276.539334009046,0.240678256948755,0.340373295825345,0.417183156600301,0.532662430107489,0.730026492426064
2012,"No","6114","Business schools and computer and management training",NA,652826089.372,9890826000,0.0660031921875888,"All establishments",3265918000,"59987",54443.7628152766,902,"8476",1497.14176482703,0.511363595043572,0.58270266847715,0.634978398246211,0.709334373961792,0.83722499470676
2012,"No","6115","Technical and trade schools",NA,582851482.7991,13102762000,0.0444831007995948,"All establishments",4252757000,"114756",37059.1254487783,228,"8201",825.223931003101,0.51379301356969,0.733764072086428,0.826177214991842,0.897336177828799,0.982864792477682
2012,"No","6116","Other schools and instruction",NA,360448223.4465,18743648000,0.0192304200039661,"All establishments",6245001000,"384398",16246.1849437302,519,"44351",1360.12709756321,0.479948116679241,0.586323083879434,0.672156579283097,0.78412569457288,0.924003396618011
2012,"No","6117","Educational support services",NA,299808491.6167,11623069000,0.0257942623946137,"All establishments",3519687000,"83193",42307.4898128448,707,"6932",631.289456154128,0.426262631044661,0.578339448404129,0.64781642855844,0.74991315325465,0.899730765290237
2012,"No","6211","Offices of physicians",NA,617688562.1424,402215220000,0.00153571653042468,"All establishments",178658803000,"2235407",79922.2705306014,565,"220890",2310.7695073777,0.603573295494767,0.67383025426376,0.709785951361573,0.761330767185806,0.867361746609432
2012,"No","6212","Offices of dentists",NA,128837456.1973,104869940000,0.00122854515028139,"All establishments",39022542000,"882708",44207.7583980206,177,"133221",609.144746037417,0.404534767006541,0.605338280212399,0.741264035370863,0.897983867276033,0.977870568909801
2012,"No","6213","Offices of other health practitioners",NA,241283768.3846,65782202000,0.00366791869303189,"All establishments",26754459000,"760313",35188.7433201852,579,"140524",242.041522624796,0.241401813838751,0.365435225362383,0.438908257984539,0.537166856904753,0.76497273829762
2012,"No","6214","Outpatient care centers",NA,1422982250.5397,98371125000,0.0144654465478533,"All establishments",36608467000,"789127",46391.0967436167,64,"34752",1912.42642003437,0.779355318373231,0.991624621119193,0.996797323906118,0.998984733900225,0.999976470417891
2012,"No","6215","Medical and diagnostic laboratories",NA,103397754.2583,46137917000,0.00224105813572598,"All establishments",14875417000,"253745",58623.4881475497,284,"13506",2608.3139571048,0.658579528172878,0.724967616205843,0.771281817691214,0.837726484926102,0.937152298776091
2012,"No","6216","Home health care services",NA,122336.0643,65447269000,1.86923100335936e-06,"All establishments",32758657000,"1263528",25926.3403739371,16,"30139",1168.32319055462,0.552358251615407,0.931691806376361,1,1,1
2012,"No","6219","Other ambulatory health care services",NA,123511896.7148,31270388000,0.00394980377969087,"All establishments",11037588000,"290171",38038.2188433717,251,"9916",438.359304204589,0.335856290213664,0.529984033594447,0.629138063930593,0.73764983109074,0.899864343463045
2012,"No","6221","General medical and surgical hospitals",NA,668974005.4895,816614961000,0.000819203709751161,"All establishments",291633042000,"5256237",55483.2367718579,372,"5001",290.847626945889,0.241818347668246,0.379078079474288,0.481787490874108,0.633996677422614,0.916422691991178
2012,"No","6222","Psychiatric and substance abuse hospitals",NA,2363970.4719,20338476000,0.000116231445851695,"All establishments",10495869000,"225500",46544.8736141907,7,"584",8781.71474973395,1,1,1,1,1
2012,"No","6223","Specialty (except psychiatric and substance abuse) hospitals",NA,114921.5,39896525000,2.88048896489105e-06,"All establishments",15202786000,"269604",56389.3191495675,7,"890",3332.79977503916,0.886879304568771,1,1,1,1
2012,"No","6231","Nursing care facilities",NA,451036.6777,110351382000,4.08727710995047e-06,"All establishments",47484685000,"1711940",27737.3535287452,12,"16617",1542.85317446768,0.639344691481057,1,1,1,1
2012,"No","6232","Residential mental retardation, mental health and substance abuse facilities",NA,1334346.6875,33756312000,3.95288053831236e-05,"All establishments",16556672000,"700053",23650.5978833031,9,"36545",6036.87479676254,0.986491619509947,1,1,1,1
2012,"No","6239","Other residential care facilities",NA,17755885.75,7961616000,0.00223018615190685,"All establishments",3787415000,"133406",28390.1398737688,2,"5098",10000,1,1,1,1,1
2012,"No","6241","Individual and family services",NA,129967379.1056,74109163000,0.00175372887568033,"All establishments",31027251000,"1458880",21267.8568490897,231,"63836",1008.60567944511,0.535082545348922,0.795464951280228,0.89637759243774,0.953415251531865,0.984867438538986
2012,"No","6242","Community food and housing, and emergency and other relief services",NA,4519881.2576,27694898000,0.000163202668505946,"All establishments",5179427000,"176157",29402.3342813513,50,"14241",1074.10242624286,0.589984879153807,0.780394900785972,0.874403129996289,0.947955391886974,1
2012,"No","6243","Vocational rehabilitation services",NA,15373176.2885,12430040000,0.00123677609150896,"All establishments",5684548000,"312659",18181.3029530575,37,"7832",1270.21122631191,0.60181810882638,0.880547354489081,0.94558622361304,0.989749054499137,1
2012,"No","6244","Child day care services",NA,3276650.205,32092328000,0.000102100732767034,"All establishments",15649260000,"876574",17852.7540173448,69,"75331",3638.44468216354,0.679742167624697,0.75727639017617,0.806461647444219,0.884486702064523,0.991761587395143
2012,"No","7111","Performing arts companies",NA,4437674.8762,13857136000,0.000320244737166468,"All establishments",3950021000,"119372",33090.0127333043,312,"8508",190.243389197847,0.219686009510991,0.287937757615274,0.342077553649688,0.412365656939439,0.583483376997934
2012,"No","7112","Spectator sports",NA,4714688.9831,33297906000,0.000141591155404787,"All establishments",16653456000,"118123",140984.025126351,99,"4164",350.042078140211,0.349837334232011,0.478037077432232,0.577652443576491,0.74676479466502,0.94315427218511
2012,"No","7113","Promoters of performing arts, sports, and similar events",NA,4215308.8505,18473777000,0.000228177965475062,"All establishments",3211323000,"136920",23454.0096406661,76,"6846",1867.05185007111,0.604144457690237,0.707196125918716,0.77415504847745,0.861941831103321,0.976511303036239
2012,"No","7114","Agents and managers for artists, athletes, entertainers, and other public figures",NA,90450.8312,5832382000,1.55083859733467e-05,"All establishments",1885792000,"17948",105069.757075997,9,"3716",2902.22371798599,0.846152120156734,1,1,1,1
2012,"No","7115","Independent artists, writers, and performers",NA,4624445.9428,14959684000,0.000309127247794806,"All establishments",5843971000,"41206",141823.302431685,152,"22378",1914.21609745739,0.574477335258537,0.687822634610979,0.735887283678201,0.795829186844409,0.908160476996011
2012,"No","7121","Museums, historical sites, and similar institutions",NA,6411380.7636,13726081000,0.000467094778444044,"All establishments",4197281000,"135348",31011.0308242456,86,"7319",1353.55476481635,0.603919561341956,0.757647250527571,0.829502044682588,0.894966977217403,0.978951820182622
2012,"No","7131","Amusement parks and arcades",NA,77746.96,14302234000,5.43600111702829e-06,"All establishments",3386360000,"155001",21847.3429203683,2,"3299",10000,1,1,1,1,1
2012,"No","7132","Gambling industries",NA,22669.46,24385212000,9.29639652097345e-07,"All establishments",4271514000,"149275",28615.0661530732,2,"2886",5002.42710787743,1,1,1,1,1
2012,"No","7139","Other amusement and recreation industries",NA,8857195.3699,62358887000,0.000142035815518965,"All establishments",20651895000,"1208475",17089.2198845653,280,"65475",582.109653050217,0.40855328921697,0.550169360943551,0.617789536605999,0.694153319397082,0.836437043862095
2012,"No","7211","Traveler accommodation",NA,146918874.6756,189672313000,0.000774593151482262,"Total",48683242000,"1897599",25655.1789919788,2048,"54289",198.667072365187,0.240266520649553,0.301982633552562,0.348840153055231,0.430507054912834,0.58899793916166
2012,"No","7212","RV (recreational vehicle) parks and recreational camps",NA,7685433.4818,4838704000,0.00158832478320641,"Total",1219751000,"40561",30072.0149897685,640,"7414",49.2617263392658,0.0898217993378707,0.137357524317958,0.175709085832433,0.234879015484843,0.356726687015464
2012,"No","7213","Rooming and boarding houses",NA,1571633.1484,1347371000,0.00116644424468094,"Total",217666000,"11921",18259.0386712524,7,"2130",8546.29854048809,0.999758239830486,1,1,1,1
2012,"No","7221","Full-service restaurants",NA,3089445.8838,224320799000,1.37724450767492e-05,"Total",74086843000,"4772294",15524.3668977645,57,"231927",3207.24529299653,0.839333251274277,0.888845781472624,0.91603829080941,0.954932390719941,1
2012,"No","7222","Limited-service eating places",NA,3499970.0829,223021294000,1.56934345601098e-05,"Total",54462797000,"4268977",12757.8098921592,48,"285981",3138.50033897543,0.814017049637398,0.90795284143724,0.943356004351891,0.972376411702808,1
2012,"No","7223","Special food services",NA,1044901153.1368,45212208000,0.0231110401229863,"Total",12734406000,"659825",19299.6718826962,784,"38974",1231.28312271373,0.508964574467044,0.629527411033493,0.704242503622614,0.783903650977226,0.905325984516531
2012,"No","7224","Drinking places (alcoholic beverages)",NA,0,19725909000,0,"Total",4698636000,"356512",13179.4609999102,1,"41774",0,0,0,0,0,0
2012,"No","7225","Restaurants and Other Eating Places",NA,7000,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"No","8111","Automotive repair and maintenance",NA,979283617.2704,90804734000,0.0107844995974593,"All establishments",25293872000,"832718",30375.0753556426,532,"157152",4885.22792031097,0.937026622615819,0.970045032975529,0.978732846709146,0.986378575984371,0.993086742790199
2012,"No","8112","Electronic and precision equipment repair and maintenance",NA,1301416824.4363,15719278000,0.0827911322922274,"All establishments",4729342000,"103125",45860.2860606061,2573,"12201",410.762787598009,0.328995533817991,0.466135078194956,0.557202802044659,0.66989219589152,0.8167153473123
2012,"No","8113","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance",NA,563303709.0617,31065499000,0.0181327751748556,"All establishments",9397458000,"192448",48831.1543897572,1835,"21021",1279.30009583923,0.615714793468425,0.689453388335486,0.723174145226777,0.761158113974029,0.829611805873337
2012,"No","8114","Personal and household goods repair and maintenance",NA,101746868.1457,6354056000,0.0160129007590899,"All establishments",1853074000,"65831",28148.9571782291,283,"19777",584.419062592367,0.391761956746973,0.602799078686827,0.737788036323917,0.874494128876464,0.958520220713139
2012,"No","8121","Personal care services",NA,1375941.6592,29532973000,4.65900151400267e-05,"All establishments",11801960000,"650219",18150.7461332259,16,"118113",3815.79470766992,0.917259615776801,0.984743814591716,1,1,1
2012,"No","8122","Death care services",NA,2802584.2559,16301922000,0.000171917412922231,"All establishments",4443260000,"141126",31484.3473208339,58,"20932",922.372974654486,0.533323054874584,0.769817640792806,0.85827666066994,0.944274860186194,1
2012,"No","8123","Drycleaning and laundry services",NA,78872212.0723,23360078000,0.0033763676676208,"All establishments",7166099000,"299727",23908.7536324722,437,"35821",209.79803346917,0.196693683623748,0.315500405682855,0.401864727727572,0.531042385479407,0.750496467277688
2012,"No","8129","Other personal services",NA,11234677.3544,17836356000,0.000629875146829319,"All establishments",5263210000,"258299",20376.4242215417,129,"37702",1414.45912453643,0.684238491185984,0.782210303834952,0.826581515473121,0.883344284377897,0.968397247145386
2012,"No","8132","Grantmaking and giving services",NA,283619.9789,90707677000,3.12674724213255e-06,"All establishments",9122633000,"173912",52455.4544827269,15,"19288",1473.96154688274,0.633141167383044,0.869833315156968,0.96708759654783,1,1
2012,"No","8133","Social advocacy organizations",NA,5622825.6024,24550782000,0.000229028370762284,"All establishments",6427062000,"151437",42440.5000099051,51,"16886",3140.41530166803,0.803202994078824,0.892666571548863,0.943730890331734,0.976599775098589,1
2012,"No","8134","Civic and social organizations",NA,744908.8357,16053994000,4.64002188925697e-05,"All establishments",4479263000,"229766",19494.890453766,34,"26676",1314.42568530225,0.678339345157903,0.854937651797458,0.904815292902,0.962353476934055,1
2012,"No","8139","Business, professional, labor, political, and similar organizations",NA,20900691.5115,64406326000,0.000324513022393173,"All establishments",18208503000,"332103",54827.8787002827,237,"44122",1306.13577122247,0.632632504125496,0.704905960977911,0.751711642318675,0.801245836314112,0.897113727506706
2012,"No","8139","Business, professional, labor, political, and similar organizations",NA,24326.52,64406326000,3.77703892005888e-07,"All establishments",18208503000,"332103",54827.8787002827,3,"44122",5004.95406653267,1,1,1,1,1
2012,"No","9211",NA,"Not tracked: Public Administration",248397623.9712,NA,NA,NA,NA,NA,NA,149,NA,1838.67381376909,0.757456648640571,0.867540514110085,0.911691097837358,0.963978125846106,0.994525467628647
2012,"No","9221",NA,"Not tracked: Public Administration",11845116.5597,NA,NA,NA,NA,NA,NA,301,NA,173.744258910104,0.183780571715782,0.293941989737403,0.373213797774753,0.479915748514008,0.681647253627761
2012,"No","9231",NA,"Not tracked: Public Administration",23014156.8484,NA,NA,NA,NA,NA,NA,155,NA,604.111576396034,0.391384339054213,0.613086419324016,0.727171540734925,0.831535684022606,0.949403930251617
2012,"No","9241",NA,"Not tracked: Public Administration",208938388.6926,NA,NA,NA,NA,NA,NA,65,NA,7114.32528699671,0.952807652530618,0.987700303012986,0.994770203333958,0.998509317392096,0.999975623334939
2012,"No","9251",NA,"Not tracked: Public Administration",1432705.6845,NA,NA,NA,NA,NA,NA,6,NA,7676.53803382416,1,1,1,1,1
2012,"No","9261",NA,"Not tracked: Public Administration",190050035.5575,NA,NA,NA,NA,NA,NA,41,NA,8451.90947432145,0.994048338832342,0.997504405736225,0.99867948747046,0.999648954091517,1
2012,"No","9271",NA,"Not tracked: Public Administration",610990905.9356,NA,NA,NA,NA,NA,NA,13,NA,8138.162029345,0.999682721413648,1,1,1,1
2012,"No","9281",NA,"Not tracked: Public Administration",70111995.6568,NA,NA,NA,NA,NA,NA,47,NA,1980.19728156198,0.779745817963648,0.930852933178363,0.964632733055031,0.989928883464467,1
2012,"Not in sample","2332",NA,"Reassigned in 2002",-989459.375,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0
2012,"Not in sample","2333",NA,"Reassigned in 2002",-23456116.2755,NA,NA,NA,NA,NA,NA,9,NA,4455.32730011206,1,1,1,1,1
2012,"Not in sample","2341",NA,"Reassigned in 2002",-44336,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0
2012,"Not in sample","2349",NA,"Reassigned in 2002",24048799.7957,NA,NA,NA,NA,NA,NA,8,NA,4792.52881268656,1,1,1,1,1
2012,"Not in sample","2359",NA,"Reassigned in 2002",3214273.2801,NA,NA,NA,NA,NA,NA,3,NA,8214.45920179654,1,1,1,1,1
2012,"Not in sample","4214",NA,"Reassigned in 2002",-86268.24,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0
2012,"Not in sample","4218",NA,"Reassigned in 2002",0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0
2012,"Not in sample","4221",NA,"Reassigned in 2002",85802.8804,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in sample","4224",NA,"Reassigned in 2002",5598.3901,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in sample","4227",NA,"Reassigned in 2002",1538169.1104,NA,NA,NA,NA,NA,NA,2,NA,9806.49378298517,1,1,1,1,1
2012,"Not in sample","4229",NA,"Reassigned in 2002",297993.9003,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in sample","5132",NA,"Reassigned in 2002",-35.37,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0
2012,"Not in sample","5133",NA,"Reassigned in 2002",144843643.1577,NA,NA,NA,NA,NA,NA,15,NA,4628.29895853967,0.994667144002103,1,1,1,1
2012,"Not in sample","5141",NA,"Reassigned in 2002",-727615.5,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0
2012,"Not in sample","5142",NA,"Reassigned in 2002",2157222.1627,NA,NA,NA,NA,NA,NA,5,NA,10000,1,1,1,1,1
2012,"Not in sample","5161",NA,"Reassigned in 2007",763225.5939,NA,NA,NA,NA,NA,NA,4,NA,3875.15658403182,1,1,1,1,1
2012,"Not in sample","5173",NA,"Reassigned in 2007",816036.829,NA,NA,NA,NA,NA,NA,9,NA,6809.55453847947,1,1,1,1,1
2012,"Not in sample","5175",NA,"Reassigned in 2007",-121884.0476,NA,NA,NA,NA,NA,NA,10,NA,10000,1,1,1,1,1
2012,"Not in sample","5181",NA,"Reassigned in 2007",8653842.0058,NA,NA,NA,NA,NA,NA,23,NA,4575.24417607147,0.945964721269185,0.986169235923857,0.997437384018496,1,1
2012,"Not in stats","1111",NA,"Not tracked: Agriculture",23642.9,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in stats","1112",NA,"Not tracked: Agriculture",6,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in stats","1113",NA,"Not tracked: Agriculture",8850,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in stats","1114",NA,"Not tracked: Agriculture",-84304.2313,NA,NA,NA,NA,NA,NA,18,NA,1823.30786394447,0.742156847768013,0.940560075741521,1,1,1
2012,"Not in stats","1119",NA,"Not tracked: Agriculture",84985.2196,NA,NA,NA,NA,NA,NA,6,NA,2992.48168289419,0.993869992894623,1,1,1,1
2012,"Not in stats","1121",NA,"Not tracked: Agriculture",26141.8195,NA,NA,NA,NA,NA,NA,6,NA,5986.69108560676,1,1,1,1,1
2012,"Not in stats","1122",NA,"Not tracked: Agriculture",166190,NA,NA,NA,NA,NA,NA,2,NA,5793.13112051403,1,1,1,1,1
2012,"Not in stats","1123",NA,"Not tracked: Agriculture",11100,NA,NA,NA,NA,NA,NA,2,NA,6932.06720233747,1,1,1,1,1
2012,"Not in stats","1124",NA,"Not tracked: Agriculture",749529.5,NA,NA,NA,NA,NA,NA,2,NA,10000,1,1,1,1,1
2012,"Not in stats","1125",NA,"Not tracked: Agriculture",726751.0388,NA,NA,NA,NA,NA,NA,21,NA,1897.02899395017,0.740024955696213,0.873088807438276,0.949169293290968,1,1
2012,"Not in stats","1129",NA,"Not tracked: Agriculture",3412942.3907,NA,NA,NA,NA,NA,NA,29,NA,1151.83981810878,0.571401999147575,0.787434731535543,0.89614771456759,0.987821168898969,1
2012,"Not in stats","1131","Timber Tract Operations","Not tracked: Agriculture",230106.1856,NA,NA,NA,NA,NA,NA,7,NA,4745.58792572554,0.954919557665887,1,1,1,1
2012,"Not in stats","1132","Forest Nurseries and Gathering of Forest Products","Not tracked: Agriculture",-90541.3374,NA,NA,NA,NA,NA,NA,8,NA,3785.58018788512,0.910594904400005,1,1,1,1
2012,"Not in stats","1133","Logging","Not tracked: Agriculture",953077.1709,NA,NA,NA,NA,NA,NA,12,NA,4245.50876900274,0.911882267706933,0.990959809695301,1,1,1
2012,"Not in stats","1141","Fishing","Not tracked: Agriculture",747624.5527,NA,NA,NA,NA,NA,NA,6,NA,9022.19346610423,1,1,1,1,1
2012,"Not in stats","1142","Hunting and Trapping","Not tracked: Agriculture",556442.3926,NA,NA,NA,NA,NA,NA,6,NA,5488.35716064678,0.96369794920618,1,1,1,1
2012,"Not in stats","1151","Support Activities for Crop Production","Not tracked: Agriculture",3292734.2949,NA,NA,NA,NA,NA,NA,55,NA,1330.64437508632,0.650149911218881,0.755197234489456,0.827250447072181,0.913442251582272,1
2012,"Not in stats","1152","Support Activities for Animal Production","Not tracked: Agriculture",231265.8296,NA,NA,NA,NA,NA,NA,7,NA,3027.1695991272,0.955519709323078,1,1,1,1
2012,"Not in stats","1153","Support Activities for Forestry","Not tracked: Agriculture",5319838.7706,NA,NA,NA,NA,NA,NA,77,NA,580.506990490351,0.385416450339982,0.561504199064186,0.682194697311862,0.819690899511894,0.98494546270219
2012,"Not in stats","4821",NA,"Not tracked: Railroads",205866.1581,NA,NA,NA,NA,NA,NA,11,NA,2251.60606425089,0.883995088456591,1,1,1,1
2012,"Not in stats","4911",NA,"Not tracked: Postal Service",52945233.0393,NA,NA,NA,NA,NA,NA,62,NA,2949.02355179471,0.765354447389324,0.863899390253631,0.896694123889711,0.934319881006719,0.997209433369653
2012,"Not in stats","5251",NA,"Not tracked: Pension and Other Funds",2004648.1531,NA,NA,NA,NA,NA,NA,5,NA,5971.76558273019,1,1,1,1,1
2012,"Not in stats","6111","Elementary and Secondary Schools","Not tracked: Schools and Universities",25925755.9245,NA,NA,NA,NA,NA,NA,32,NA,3002.9999914482,0.927974680186678,0.979885344096021,0.994059857438706,0.999564326838251,1
2012,"Not in stats","6112","Junior Colleges","Not tracked: Schools and Universities",3615318.1096,NA,NA,NA,NA,NA,NA,27,NA,2927.56045925588,0.856370023484526,0.936071684917075,0.974498785163558,0.998370292086112,1
2012,"Not in stats","6113","Colleges, Universities, and Professional Schools","Not tracked: Schools and Universities",217582389.2507,NA,NA,NA,NA,NA,NA,389,NA,198.844357078027,0.19017478064237,0.288354493849481,0.371211739943079,0.489750467386324,0.729274577375784
2012,"Not in stats","8131","Religious Organizations","Not tracked: Religious Organizations",11438835.1293,NA,NA,NA,NA,NA,NA,579,NA,137.251802944399,0.194509197567973,0.238496104678539,0.275826253597738,0.337764697364819,0.500343940068041
2012,"Not in stats","8141",NA,"Not tracked: Private Households",5204.3001,NA,NA,NA,NA,NA,NA,1,NA,10000,1,1,1,1,1
2012,"Not in stats",NA,NA,NA,604773660.5744,NA,NA,NA,NA,NA,NA,527,NA,2659.92559886518,0.771866484503214,0.857937315849272,0.90228763150645,0.953425615490599,0.996799310668106
