"EntityID","fiscal_year","EntityText","EntityCategory","EntitySizeCode","EntitySizeText","UnknownCompany","IsEntityAbove2018constant10ThousandThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","Action_Obligation_Then_Year","ObligatedAmountIsSmall","MajorityNotSmall","ObligatedAmount_OMB20_GDP20","NumberOfActions","first_year_2018T","last_year_2018T","active_2007_to_2016","first_year","first_graduate"
"332737",2007,"180359478","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,1,2007,2008,2,2007,NA
"520481",2007,"808127237","PDuns-2+","M","Medium Vendor",NA,1,1,0,9900,NA,NA,12302.7215111222,1,2007,2008,2,2007,NA
"499426",2007,"800087541","PDuns-1","S","Always Small Vendor",NA,1,1,0,47656,47656,0,59222.0703367715,4,2007,2017,10,2007,NA
"404288",2007,"605406706","PDuns-1","S","Always Small Vendor",NA,1,1,0,259700,259700,0,322728.967317013,3,2007,2017,7,2007,NA
"465685",2007,"361561004","PDuns-1","S","Always Small Vendor",NA,1,1,0,9700,9700,0,12054.1816826146,1,2007,2018,1,2007,NA
"123893",2007,"037926149","PDuns-1","S","Always Small Vendor",NA,1,1,0,9000,9000,0,11184.2922828383,1,2007,2010,2,2007,2009
"591542",2007,"854855814","PDuns-1","S","Always Small Vendor",NA,1,1,0,20826.5601,20826.5601,0,25881.1483782776,2,2007,2009,2,2007,NA
"600844",2007,"806694266","PDuns-1","S","Always Small Vendor",NA,1,1,0,292320,292320,0,363265.813346589,1,2007,2007,1,2007,NA
"414637",2007,"322356239","PDuns-1","M","Medium Vendor",NA,1,1,1,17286,NA,NA,21481.2973779048,1,2007,2007,1,2005,NA
"513923",2007,"785090031","PDuns-1","S","Always Small Vendor",NA,1,1,0,2800,2800,0,3479.55759910526,1,2007,2017,8,2007,NA
"558848",2007,"788120116","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,62250,28250,1,77358.0216229651,7,2007,2015,5,2007,2007
"529841",2007,"627369692","PDuns-1","M","Medium Vendor",NA,1,1,0,17898,NA,NA,22241.8292531378,1,2007,2007,1,2007,NA
"633151",2007,"928607209","PDuns-2+","S","Always Small Vendor",NA,1,1,0,250,250,0,310.674785634398,1,2007,2012,2,2005,NA
"402054",2007,"400660585","PDuns-2+","N","Sometimes Small Vendor",NA,1,1,0,26310.4004,12226.4004,1,32695.9120169007,2,2007,2017,3,2004,2007
"129428",2007,"057318099","PDuns-2+","S","Always Small Vendor",NA,1,1,0,15675.4199,15675.4199,0,19479.8308686467,2,2007,2007,1,2004,NA
"505668",2007,"800300167","PDuns-1","M","Medium Vendor",NA,1,1,1,27084,NA,NA,33657.2635764881,2,2007,2008,2,2007,NA
"382019",2007,"313459331","PDuns-1","M","Medium Vendor",NA,1,1,1,55400.9414,NA,NA,68846.7023735554,1,2007,2020,10,2007,NA
"319675",2007,"128192387","PDuns-1","S","Always Small Vendor",NA,1,1,0,8450,8450,0,10500.8077544427,1,2007,2015,8,2005,NA
"310024",2007,"141257100","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,16006.8,10000,0,19891.6366347707,5,2007,2011,4,2005,NA
"2537",2007,"022836670","PDuns-1","M","Medium Vendor",NA,1,1,0,11847,NA,NA,14722.2567416428,1,2007,2007,1,2007,NA
"375260",2007,"364279844","PDuns-1","S","Always Small Vendor",NA,1,1,0,7930,7930,0,9854.6042003231,3,2007,2008,2,2007,NA
"434031",2007,"338437589","PDuns-1","M","Medium Vendor",NA,1,1,1,229966.4531,NA,NA,285779.114079781,218,2007,2013,7,2007,NA
"34348",2007,"026461988","PDuns-2+","S","Always Small Vendor",NA,1,1,0,16288.3203,16288.3203,0,20241.4816701876,3,2007,2020,7,2007,NA
"461229",2007,"687741991","PDuns-2+","M","Medium Vendor",NA,1,1,1,1016438,NA,NA,1263126.63104262,19,2007,2014,8,2007,NA
"279538",2007,"145506437","PDuns-1","S","Always Small Vendor",NA,1,1,0,616783.461,616783.461,0,766476.278116068,2,2007,2020,10,2007,2017
"357657",2007,"173652517","PDuns-1","S","Always Small Vendor",NA,1,1,0,52650,52650,0,65428.1098546042,3,2007,2020,9,2007,NA
"499115",2007,"624354007","PDuns-1","S","Always Small Vendor",NA,1,1,0,91624,91624,0,113861.066235864,1,2007,2020,5,2007,NA
"300373",2007,"154109342","PDuns-2+","S","Always Small Vendor",NA,1,1,0,17108,17108,0,21260.0969305331,1,2007,2007,1,2003,NA
"280934",2007,"139435929","PDuns-2+","S","Always Small Vendor",NA,1,1,0,50000,50000,0,62134.9571268796,1,2007,2010,3,2007,NA
"184362",2007,"100784156","PDuns-1","S","Always Small Vendor",NA,1,1,0,27008.5996,27008.5996,0,33563.5635640611,1,2007,2007,1,2007,NA
"474529",2007,"602915576","PDuns-1","S","Always Small Vendor",NA,1,1,0,138089.75,138089.75,0,171604.01391823,2,2007,2016,9,2007,NA
"83704",2007,"017422341","PDuns-1","S","Always Small Vendor",NA,1,1,0,10100,10100,0,12551.2613396297,1,2007,2014,6,2007,NA
"163963",2007,"098612877","PDuns-1","S","Always Small Vendor",NA,1,1,0,29955,29955,0,37225.0528147136,1,2007,2019,3,2007,NA
"449347",2007,"348017901","PDuns-1","M","Medium Vendor",NA,1,1,1,58760,NA,NA,73021.0016155089,1,2007,2008,2,2007,NA
"445814",2007,"647561604","PDuns-1","M","Medium Vendor",NA,1,1,1,169617.375,NA,NA,210783.366471977,1,2007,2011,3,2007,2011
"123506",2007,"056806631","PDuns-1","S","Always Small Vendor",NA,1,1,0,18537,18537,0,23035.9140052193,1,2007,2018,3,2007,NA
"492527",2007,"612279062","PDuns-1","M","Medium Vendor",NA,1,1,0,13550,NA,NA,16838.5733813844,1,2007,2011,5,2007,NA
"238045",2007,"129984899","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA
"303706",2007,"133100904","PDuns-1","S","Always Small Vendor",NA,1,1,0,35000,35000,0,43494.4699888157,2,2007,2007,1,2007,NA
"370623",2007,"174984216","PDuns-1","S","Always Small Vendor",NA,1,1,0,30343,30343,0,37707.2200820181,1,2007,2008,2,2007,NA
"512553",2007,"614146715","PDuns-1","S","Always Small Vendor",NA,1,1,0,19390.0195,19390.0195,0,24095.9606064372,3,2007,2019,9,2006,NA
"627353",2007,"927800482","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,20363,9180,1,25305.082639493,4,2007,2020,10,2005,2007
"576559",2007,"850025867","PDuns-1","S","Always Small Vendor",NA,1,1,1,185000,185000,0,229899.341369454,1,2007,2017,1,2007,NA
"585831",2007,"805884090","PDuns-1","S","Always Small Vendor",NA,1,1,0,312243,312243,0,388024.108363365,1,2007,2008,2,2007,NA
"35891",2007,"001563241","PDuns-1","S","Always Small Vendor",NA,1,1,0,21840,21840,0,27140.549273021,1,2007,2012,2,2007,NA
"469574",2007,"788859010","PDuns-1","M","Medium Vendor",NA,1,1,1,175000,NA,NA,217472.349944079,1,2007,2007,1,2007,NA
"104577",2007,"054602305","PDuns-1","S","Always Small Vendor",NA,1,1,0,44056.8398,44056.8398,0,54749.397042376,3,2007,2019,8,2007,2008
"156162",2007,"059265566","PDuns-1","S","Always Small Vendor",NA,1,1,0,10700,10700,0,13296.8808251522,1,2007,2007,1,2007,NA
"505357",2007,"807694422","PDuns-1","S","Always Small Vendor",NA,1,1,0,40000,40000,0,49707.9657015037,1,2007,2010,4,2007,NA
"495357",2007,"603879102","PDuns-1","S","Always Small Vendor",NA,1,1,0,43056,43056,0,53505.6542810985,11,2007,2011,5,2007,NA
"414262",2007,"557348344","PDuns-1","S","Always Small Vendor",NA,1,1,0,10000,10000,0,12426.9914253759,2,2007,2007,1,2007,NA
"186337",2007,"076371376","PDuns-1","M","Medium Vendor",NA,1,1,0,5462,NA,NA,6787.62271654033,1,2007,2019,4,2007,NA
"40096",2007,"010294869","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,262356.2148,262356.2148,0,326029.843171368,0,2007,2010,2,2007,NA
"646397",2007,"931483994","PDuns-1","M","Medium Vendor",NA,1,1,0,-578187,NA,NA,-718512.489126383,1,2007,2007,1,2007,NA
"526116",2007,"728486007","PDuns-1","M","Medium Vendor",NA,1,1,1,19841.6508,NA,NA,24657.2024356903,3,2007,2011,5,2007,NA
"318673",2007,"128162729","PDuns-1","S","Always Small Vendor",NA,1,1,0,33655,33655,0,41823.0396421026,4,2007,2008,2,2004,NA
"517169",2007,"714257974","PDuns-1","M","Medium Vendor",NA,1,1,1,261373.9063,NA,NA,324809.129240711,1,2007,2011,5,2007,NA
"375153",2007,"144551608","PDuns-1","S","Always Small Vendor",NA,1,1,0,36000,36000,0,44737.1691313533,1,2007,2007,1,2006,NA
"67417",2007,"028726305","PDuns-1","M","Medium Vendor",NA,1,1,0,20518.2998,NA,NA,25498.0735677892,2,2007,2007,1,2007,NA
"522955",2007,"626713924","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2019,5,2007,NA
"604101",2007,"859333825","PDuns-1","S","Always Small Vendor",NA,1,1,0,38512,38512,0,47858.8293774077,1,2007,2019,7,2007,2017
"108608",2007,"003922283","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,26337.6001,127,1,32729.713060768,6,2007,2020,7,2006,2007
"594804",2007,"806349507","PDuns-1","S","Always Small Vendor",NA,1,1,0,422940,422940,0,525587.175344849,1,2007,2009,3,2007,NA
"330555",2007,"180063104","PDuns-1","S","Always Small Vendor",NA,1,1,0,169891,169891,0,211123.400024854,2,2007,2007,1,2007,NA
"103791",2007,"014212075","PDuns-1","S","Always Small Vendor",NA,1,1,0,24650,24650,0,30632.5338635516,1,2007,2007,1,2007,NA
"162896",2007,"059742127","PDuns-1","S","Always Small Vendor",NA,1,1,0,22830.5,22830.5,0,28371.4427737045,1,2007,2007,1,2005,NA
"238705",2007,"104588145","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,1,2007,2011,3,2002,NA
"515427",2007,"605352327","PDuns-1","S","Always Small Vendor",NA,1,1,0,9129.2803,9129.2803,0,11344.9488007953,1,2007,2007,1,2007,NA
"323263",2007,"192511231","PDuns-1","S","Always Small Vendor",NA,1,1,0,182187,182187,0,226403.628681496,4,2007,2020,10,2007,NA
"475222",2007,"623198173","PDuns-1","S","Always Small Vendor",NA,1,1,0,9270.7402,9270.7402,0,11520.7408972288,1,2007,2007,1,2007,NA
"546028",2007,"878363787","PDuns-1","S","Always Small Vendor",NA,1,1,0,10564.4004,10564.4004,0,13128.3713185038,1,2007,2017,1,2007,NA
"466656",2007,"788729650","PDuns-1","S","Always Small Vendor",NA,1,1,0,42393.8994,42393.8994,0,52682.8624332049,2,2007,2009,3,2007,NA
"261023",2007,"116016825","PDuns-1","S","Always Small Vendor",NA,1,1,0,24929.1602,24929.1602,0,30979.4460047223,2,2007,2011,4,2007,NA
"526078",2007,"615261539","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,655875,655875,0,815055.300111843,0,2007,2013,4,2007,NA
"140934",2007,"065974941","PDuns-1","S","Always Small Vendor",NA,1,1,0,36430.3696,36430.3696,0,45271.9890642475,4,2007,2019,1,2005,NA
"244249",2007,"121573364","PDuns-1","S","Always Small Vendor",NA,1,1,0,15831,15831,0,19673.1701255126,2,2007,2007,1,2002,NA
"573506",2007,"796634199","PDuns-1","S","Always Small Vendor",NA,1,1,0,24060,24060,0,29899.3413694545,1,2007,2007,1,2007,NA
"317728",2007,"155421936","PDuns-1","S","Always Small Vendor",NA,1,1,0,10841.5996,10841.5996,0,13472.8465266559,1,2007,2007,1,2007,NA
"316885",2007,"134144419","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,37579.4,11250,1,46699.8881570772,3,2007,2008,2,2004,2007
"39709",2007,"001822899","PDuns-1","M","Medium Vendor",NA,1,1,0,222155.9531,NA,NA,276073.012426991,1,2007,2020,10,2007,NA
"10918",2007,"039527676","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,33430.3706,4983.7998,1,41543.8928793339,3,2007,2007,1,2007,2007
"493790",2007,"790460435","PDuns-1","S","Always Small Vendor",NA,1,1,0,83157,83157,0,103339.132595999,1,2007,2011,4,2007,NA
"605719",2007,"833706054","PDuns-1","S","Always Small Vendor",NA,1,1,0,216518,216518,0,269066.732943954,1,2007,2008,2,2007,NA
"597247",2007,"797869260","PDuns-1","S","Always Small Vendor",NA,1,1,1,22374.35,22374.35,0,27804.585559836,4,2007,2016,9,2007,2010
"619615",2007,"867393167","PDuns-1","S","Always Small Vendor",NA,1,1,0,70000,70000,0,86988.9399776314,1,2007,2020,9,2007,NA
"104622",2007,"036584456","PDuns-1","S","Always Small Vendor",NA,1,1,0,23564,23564,0,29282.9625947558,1,2007,2012,3,2007,NA
"532982",2007,"801873290","PDuns-1","S","Always Small Vendor",NA,1,1,0,233156.0469,233156.0469,0,289742.819560084,1,2007,2020,5,2007,NA
"659869",2007,"933398133","PDuns-1","S","Always Small Vendor",NA,1,1,0,15175.5303,15175.5303,0,18858.6184913632,1,2007,2008,2,2007,NA
"208117",2007,"092494921","PDuns-1","S","Always Small Vendor",NA,1,1,0,240266,240266,0,298578.352180937,1,2007,2011,5,2007,NA
"227040",2007,"094321689","PDuns-1","S","Always Small Vendor",NA,1,1,0,9999,9999,0,12425.7487262334,1,2007,2008,2,2007,NA
"377183",2007,"312561458","PDuns-1","M","Medium Vendor",NA,1,1,1,37696.8203,NA,NA,46845.8062632037,1,2007,2014,2,2007,NA
"261067",2007,"116023235","PDuns-1","M","Medium Vendor",NA,1,1,0,11806.99,NA,NA,14672.5363489499,2,2007,2007,1,2006,NA
"491722",2007,"535259220","PDuns-1","M","Medium Vendor",NA,1,1,1,17169,NA,NA,21335.9015782279,2,2007,2007,1,2007,NA
"2264",2007,"022792563","PDuns-1","S","Always Small Vendor",NA,1,1,0,4320,4320,0,5368.4602957624,1,2007,2012,4,2007,NA
"566165",2007,"881714224","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,64276,47907,0,79875.7300857462,7,2007,2009,2,2007,2008
"555750",2007,"787934111","PDuns-1","M","Medium Vendor",NA,1,1,0,96679,NA,NA,120142.910401392,5,2007,2013,7,2007,NA
"556905",2007,"879435675","PDuns-1","S","Always Small Vendor",NA,1,1,0,3236,3236,0,4021.37442525165,4,2007,2007,1,2007,NA
"475298",2007,"623204034","PDuns-1","S","Always Small Vendor",NA,1,1,0,874098.8551,874098.8551,0,1086241.89772586,14,2007,2011,5,2007,NA
"312600",2007,"141456462","PDuns-1","S","Always Small Vendor",NA,1,1,0,20064,20064,0,24933.5155958742,1,2007,2008,2,2006,NA
"97762",2007,"044768570","PDuns-1","S","Always Small Vendor",NA,1,1,0,41357,41357,0,51394.3084379272,1,2007,2007,1,2007,NA
"569527",2007,"804853229","PDuns-1","S","Always Small Vendor",NA,1,1,0,10205,10205,0,12681.7447495961,1,2007,2009,3,2007,NA
"436410",2007,"620207535","PDuns-1","S","Always Small Vendor",NA,1,1,0,28522,28522,0,35444.2649434572,2,2007,2007,1,2007,NA
"125035",2007,"015287717","PDuns-1","M","Medium Vendor",NA,1,1,0,12300,NA,NA,15285.1994532124,1,2007,2012,4,2007,NA
"644801",2007,"839966780","PDuns-1","S","Always Small Vendor",NA,1,1,0,9835,9835,0,12221.9460668572,1,2007,2017,10,2005,NA
"13000",2007,"031563869","PDuns-1","S","Always Small Vendor",NA,1,1,0,8459,8459,0,10511.9920467255,1,2007,2007,1,2007,NA
"399923",2007,"177088598","PDuns-1","S","Always Small Vendor",NA,1,1,0,21222,21222,0,26372.5612029328,1,2007,2007,1,2007,NA
"50312",2007,"010811508","PDuns-1","S","Always Small Vendor",NA,1,1,0,53908,53908,0,66991.4253759165,6,2007,2020,10,2007,NA
"371784",2007,"149653367","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA
"500974",2007,"790811624","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA
"364467",2007,"174399469","PDuns-1","S","Always Small Vendor",NA,1,1,0,9480.25,9480.25,0,11781.098546042,3,2007,2020,1,2003,2005
"461027",2007,"602393139","PDuns-1","M","Medium Vendor",NA,1,1,0,9398.9404,NA,NA,11680.0551758419,3,2007,2008,2,2007,NA
"493334",2007,"623977134","PDuns-1","S","Always Small Vendor",NA,1,1,0,14000,14000,0,17397.7879955263,1,2007,2007,1,2007,NA
"66192",2007,"016362931","PDuns-1","S","Always Small Vendor",NA,1,1,0,6375,6375,0,7922.20703367715,2,2007,2008,2,2007,NA
"542799",2007,"794106109","PDuns-1","N","Sometimes Small Vendor",NA,1,1,1,518123.5,512831,0,643871.629178576,9,2007,2009,3,2007,NA
"308825",2007,"146679308","PDuns-1","S","Always Small Vendor",NA,1,1,0,17923.9199,17923.9199,0,22274.0398906425,2,2007,2007,1,2006,NA
"98161",2007,"054253588","PDuns-1","S","Always Small Vendor",NA,1,1,0,13125,13125,0,16310.4262458059,1,2007,2007,1,2007,NA
"369360",2007,"149471922","PDuns-1","S","Always Small Vendor",NA,1,1,0,23047,23047,0,28640.4871380639,4,2007,2007,1,2007,NA
"534283",2007,"801932208","PDuns-1","S","Always Small Vendor",NA,1,1,0,18240,18240,0,22666.8323598857,1,2007,2008,2,2007,NA
"663955",2007,"954546003","PDuns-1","M","Medium Vendor",NA,1,1,1,98980,NA,NA,123002.361128371,3,2007,2015,4,2006,NA
"542424",2007,"802581863","PDuns-1","S","Always Small Vendor",NA,1,1,0,20000,20000,0,24853.9828507518,1,2007,2010,4,2007,NA
"24002",2007,"001018675","PDuns-1","S","Always Small Vendor",NA,1,1,0,51390,51390,0,63862.3089350068,22,2007,2011,5,2005,NA
"533369",2007,"786501648","PDuns-1","S","Always Small Vendor",NA,1,1,0,8000,8000,0,9941.59314030073,1,2007,2012,6,2007,NA
"527671",2007,"615336745","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2017,2,2007,NA
"146364",2007,"073748790","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,30000,15000,0,37280.9742761278,2,2007,2007,1,2005,NA
"189756",2007,"061638326","PDuns-1","S","Always Small Vendor",NA,1,1,0,15849.75,15849.75,0,19696.4707344352,6,2007,2008,2,2005,NA
"174160",2007,"068701416","PDuns-1","M","Medium Vendor",NA,1,1,0,11800,NA,NA,14663.8498819436,1,2007,2015,3,2007,NA
"546415",2007,"878417567","PDuns-1","S","Always Small Vendor",NA,1,1,0,13428,13428,0,16686.9640859948,1,2007,2019,5,2007,NA
"91966",2007,"035604495","PDuns-1","S","Always Small Vendor",NA,1,1,0,39009,39009,0,48476.4508512489,4,2007,2018,5,2003,2016
"357619",2007,"173652129","PDuns-1","S","Always Small Vendor",NA,1,1,0,9000,9000,0,11184.2922828383,2,2007,2007,1,2005,NA
"287864",2007,"125591698","PDuns-1","M","Medium Vendor",NA,1,1,0,25000,NA,NA,31067.4785634398,1,2007,2007,1,2007,NA
"173317",2007,"068641117","PDuns-1","S","Always Small Vendor",NA,1,1,0,304368.6875,304368.6875,0,378238.706971542,1,2007,2007,1,2007,NA
"502192",2007,"807550504","PDuns-1","S","Always Small Vendor",NA,1,1,0,8575,8575,0,10656.1451472598,1,2007,2008,2,2004,NA
"464619",2007,"507295538","PDuns-1","M","Medium Vendor",NA,1,1,1,9685,NA,NA,12035.5411954766,2,2007,2008,2,2006,NA
"433181",2007,"607442105","PDuns-1","S","Always Small Vendor",NA,1,1,0,90210,90210,0,112103.889648316,40,2007,2011,5,2006,NA
"179597",2007,"069058071","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,206600,25200,1,256741.642848266,3,2007,2019,10,2007,2007
"556219",2007,"795391143","PDuns-1","S","Always Small Vendor",NA,1,1,0,7680,7680,0,9543.9294146887,1,2007,2009,3,2007,NA
"366791",2007,"149339132","PDuns-1","S","Always Small Vendor",NA,1,1,0,20880,20880,0,25947.5580961849,1,2007,2008,2,2007,NA
"201239",2007,"102031507","PDuns-2+","S","Always Small Vendor",NA,1,1,0,10571,10571,0,13136.5726357649,2,2007,2019,4,2004,NA
"298996",2007,"119075372","PDuns-1","S","Always Small Vendor",NA,1,1,0,13356,13356,0,16597.4897477321,3,2007,2013,5,2005,NA
"262541",2007,"097509272","PDuns-1","S","Always Small Vendor",NA,1,1,0,45100,45100,0,56045.7313284454,1,2007,2013,4,2007,NA
"330237",2007,"193267668","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,42237.3594,31692.3594,0,52488.3303094321,3,2007,2008,2,2007,NA
"322391",2007,"147296813","PDuns-1","S","Always Small Vendor",NA,1,1,0,190400,190400,0,236609.916739157,3,2007,2007,1,2007,NA
"69397",2007,"028924934","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,8601,8601,0,10688.4553249658,0,2007,2011,3,2006,NA
"86762",2007,"003242539","PDuns-1","S","Always Small Vendor",NA,1,1,0,17363,17363,0,21576.9852118802,1,2007,2010,3,2007,NA
"26782",2007,"001126895","PDuns-2+","S","Always Small Vendor",NA,1,1,0,351,351,0,436.187399030695,3,2007,2007,1,2007,NA
"163875",2007,"021696880","PDuns-1","M","Medium Vendor",NA,1,1,0,22555.3705,NA,NA,28029.5395799677,2,2007,2017,5,2007,NA
"493346",2007,"799798814","PDuns-1","S","Always Small Vendor",NA,1,1,0,28300,28300,0,35168.3857338138,2,2007,2007,1,2007,NA
"450026",2007,"780597295","PDuns-1","M","Medium Vendor",NA,1,1,0,2501,NA,NA,3107.99055548652,1,2007,2014,3,2007,NA
"33702",2007,"001415744","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,42288.5,23289.5,0,52551.8826892009,3,2007,2007,1,2004,NA
"278999",2007,"083719278","PDuns-1","S","Always Small Vendor",NA,1,1,0,16829.8301,16829.8301,0,20914.4154343233,2,2007,2017,1,2007,NA
"227066",2007,"094329419","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2009,3,2007,NA
"156048",2007,"059258038","PDuns-1","S","Always Small Vendor",NA,1,1,0,16475.0508,16475.0508,0,20473.5315024233,1,2007,2013,2,2006,NA
"83894",2007,"017429205","PDuns-1","S","Always Small Vendor",NA,1,1,0,23791,23791,0,29565.0553001118,2,2007,2007,1,2007,NA
"196091",2007,"079078721","PDuns-1","S","Always Small Vendor",NA,1,1,0,12983.4004,12983.4004,0,16134.4605443022,1,2007,2007,1,2007,NA
"572155",2007,"805110202","PDuns-1","M","Medium Vendor",NA,1,1,0,23505,NA,NA,29209.6433453461,2,2007,2020,8,2007,NA
"488122",2007,"783756906","PDuns-1","S","Always Small Vendor",NA,1,1,0,11375,11375,0,14135.7027463651,1,2007,2007,1,2007,NA
"476573",2007,"690467469","PDuns-1","M","Medium Vendor",NA,1,1,1,5995,NA,NA,7449.98135951286,1,2007,2010,4,2003,NA
"492192",2007,"784063880","PDuns-1","S","Always Small Vendor",NA,1,1,0,9000,9000,0,11184.2922828383,2,2007,2010,4,2007,NA
"64662",2007,"011670254","PDuns-1","S","Always Small Vendor",NA,1,1,0,11000,11000,0,13669.6905679135,1,2007,2007,1,2007,NA
"260204",2007,"082251976","PDuns-1","S","Always Small Vendor",NA,1,1,0,1618536,1618536,0,2011353.29936622,1,2007,2008,2,2007,NA
"364892",2007,"137424060","PDuns-1","S","Always Small Vendor",NA,1,1,0,56960.25,56960.25,0,70784.4538337269,113,2007,2019,2,2006,NA
"374016",2007,"364209960","PDuns-1","S","Always Small Vendor",NA,1,1,0,11340,11340,0,14092.2082763763,1,2007,2007,1,2007,NA
"135229",2007,"020302444","PDuns-1","S","Always Small Vendor",NA,1,1,0,72744,72744,0,90398.9064247546,1,2007,2019,6,2006,NA
"465215",2007,"788658099","PDuns-1","S","Always Small Vendor",NA,1,1,0,7250,7250,0,9009.56878339754,2,2007,2008,2,2007,NA
"16953",2007,"031855265","PDuns-1","S","Always Small Vendor",NA,1,1,0,9830,9830,0,12215.7325711445,1,2007,2007,1,2007,NA
"267876",2007,"138618046","PDuns-1","S","Always Small Vendor",NA,1,1,0,46391.23,46391.23,0,57650.3417422642,5,2007,2008,2,2007,NA
"308400",2007,"154694470","PDuns-1","S","Always Small Vendor",NA,1,1,0,32708,32708,0,40646.2035541196,1,2007,2014,5,2007,NA
"324431",2007,"169867079","PDuns-1","S","Always Small Vendor",NA,1,1,0,13500,13500,0,16776.4384242575,2,2007,2007,1,2007,NA
"405067",2007,"605437933","PDuns-1","S","Always Small Vendor",NA,1,1,0,30797.25,30797.25,0,38271.7161675158,3,2007,2020,7,2006,NA
"124223",2007,"004319703","PDuns-2+","N","Sometimes Small Vendor",NA,1,1,0,39524.2,15924.21,1,49116.6894494843,43,2007,2007,1,2005,2007
"501050",2007,"612987417","PDuns-1","S","Always Small Vendor",NA,1,1,0,55879,55879,0,69440.7853858581,2,2007,2018,10,2007,NA
"238762",2007,"121286777","PDuns-2+","N","Sometimes Small Vendor",NA,1,1,0,35527.5,8223.5,1,44149.9937865043,13,2007,2018,4,2005,2007
"605243",2007,"806842402","PDuns-1","S","Always Small Vendor",NA,1,1,0,12000,12000,0,14912.3897104511,1,2007,2008,2,2007,NA
"556955",2007,"795444723","PDuns-1","S","Always Small Vendor",NA,1,1,0,40785,40785,0,50683.4845283957,2,2007,2017,7,2007,NA
"580990",2007,"805661860","PDuns-1","S","Always Small Vendor",NA,1,1,0,1730,1730,0,2149.86951659003,2,2007,2010,4,2007,NA
"632505",2007,"838032555","PDuns-1","M","Medium Vendor",NA,1,NA,NA,0,NA,NA,0,0,2007,2016,10,2007,NA
"160362",2007,"098370005","PDuns-1","S","Always Small Vendor",NA,1,1,0,21000,21000,0,26096.6819932894,2,2007,2007,1,2005,2006
"546484",2007,"802864459","PDuns-1","S","Always Small Vendor",NA,1,1,0,3001,3001,0,3729.34012675531,1,2007,2009,3,2007,NA
"285872",2007,"167004535","PDuns-1","S","Always Small Vendor",NA,1,1,0,30044,30044,0,37335.6530383994,1,2007,2009,3,2007,NA
"390270",2007,"163146405","PDuns-1","S","Always Small Vendor",NA,1,1,0,54000,54000,0,67105.75369703,1,2007,2008,2,2007,NA
"430451",2007,"333486376","PDuns-1","M","Medium Vendor",NA,1,1,1,159000,NA,NA,197589.163663477,1,2007,2011,2,2007,NA
"396368",2007,"151883808","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,16335,4186,1,20299.4904933516,2,2007,2007,1,2007,2007
"523247",2007,"626743384","PDuns-1","S","Always Small Vendor",NA,1,1,0,31360,31360,0,38971.0451099789,4,2007,2007,1,2007,NA
