"EntityID","fiscal_year","EntityText","EntityCategory","EntitySizeCode","EntitySizeText","AnyEntitySizeGlitch","UnknownCompany","IsEntityAbove2018constant10ThousandThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","Action_Obligation_Then_Year","ObligatedAmountIsSmall","MajorityNotSmall","ObligatedAmount_OMB20_GDP20","NumberOfActions","first_year_2018T","last_year_2018T","active_2008_to_2017","first_year","first_graduate","AnyMajorityNotSmallNA"
62208,2008,"052178514","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,28370,0,1,34542.7980031657,1,2008,2019,2,2008,2008,FALSE
54327,2008,"042796359","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10158,10158,0,12368.1967612322,1,2008,2008,1,2007,2010,FALSE
323992,2008,"155987373","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,35000,35000,0,42615.3658833557,2,2008,2008,1,2008,NA,FALSE
515273,2008,"712696152","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,70064,60552,0,85308.6570071837,2,2008,2009,2,2008,NA,FALSE
24934,2008,"025578154","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9000,9000,0,10958.2369414343,1,2008,2008,1,2008,NA,FALSE
605933,2008,"825164630","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,691699,691699,0,842200.170461464,3,2008,2017,10,2008,NA,FALSE
411571,2008,"205505639","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,278931,50588,1,339621.332034579,6,2008,2020,9,2008,2008,FALSE
170516,2008,"075355453","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17313,17313,0,21079.9951296725,3,2008,2008,1,2008,NA,FALSE
455701,2008,"189796188","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,75940,73275,0,92463.168148058,3,2008,2019,2,2007,2007,FALSE
406677,2008,"201043499","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,18989.0996,0,1,23120.7836356995,2,2008,2013,3,2008,2008,FALSE
360792,2008,"196434810","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,14000,0,1,17046.1463533423,2,2008,2015,2,2007,2007,FALSE
274348,2008,"139107747","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,40000,0,1,48703.2752952636,1,2008,2009,2,2008,2008,FALSE
533324,2008,"827418653","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10167,10167,0,12379.1549981736,1,2008,2008,1,2008,NA,FALSE
593890,2008,"824854082","PDuns-1","S","Always Small Vendor",TRUE,NA,1,1,0,161000,113000,0,196030.683063436,4,2008,2015,7,2008,2015,FALSE
509767,2008,"807804864","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2019,10,2008,NA,FALSE
548342,2008,"803035976","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,29448,23088,0,35855.3512723731,4,2008,2009,2,2008,NA,FALSE
573220,2008,"805242778","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8611.2,8611.2,0,10484.8411055644,2,2008,2009,2,2008,2009,FALSE
253196,2008,"122337686","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,60900,60900,0,74150.7366370388,3,2008,2011,4,2008,NA,FALSE
616132,2008,"825302776","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,43030,43030,0,52392.5483988798,4,2008,2009,2,2008,NA,FALSE
556960,2008,"847290780","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17600,17600,0,21429.441129916,2,2008,2012,5,2008,NA,FALSE
1457,2008,"046817552","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,46970,46970,0,57189.8210154633,1,2008,2008,1,2008,NA,FALSE
479053,2008,"363003096","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10427.3896,10427.3896,0,12696.2006574942,1,2008,2019,5,2008,2018,FALSE
613651,2008,"946418316","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17280.7998,17280.7998,0,21040.7887495434,2,2008,2020,2,2008,2018,FALSE
578631,2008,"809820132","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,14400,0,1,17533.1791062949,1,2008,2008,1,2008,2008,FALSE
426719,2008,"606888394","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,7940,7940,0,9667.60014610983,2,2008,2010,3,2008,NA,FALSE
417020,2008,"618274240","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,193064,193064,0,235071.228540119,2,2008,2012,5,2007,2007,FALSE
464180,2008,"788595411","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,50000,50000,0,60879.0941190795,6,2008,2009,2,2008,NA,FALSE
307505,2008,"146600569","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,23795,0,1,28972.3608912699,1,2008,2008,1,2008,2008,FALSE
369607,2008,"183044338","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10000,10000,0,12175.8188238159,1,2008,2008,1,2008,NA,FALSE
476223,2008,"690448832","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,161402,0,1,196520.150980153,1,2008,2017,7,2008,2008,FALSE
484328,2008,"603399721","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,6000,6000,0,7305.49129428954,1,2008,2015,8,2006,2006,FALSE
347769,2008,"148381952","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9348,9348,0,11381.9554365031,1,2008,2008,1,2008,NA,FALSE
492202,2008,"623915001","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2012,4,2008,NA,FALSE
504417,2008,"807676296","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,20680,20680,0,25179.5933276513,6,2008,2010,3,2008,NA,FALSE
154219,2008,"021228671","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,57882.7302,20546.9302,1,70476.9635943017,83,2008,2017,8,2007,2007,FALSE
311311,2008,"146873695","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,18568.1309,18568.1309,0,22608.2197735298,1,2008,2008,1,2008,NA,FALSE
293684,2008,"126138135","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,92687.5234,92687.5234,0,112854.64921466,1,2008,2008,1,2003,2003,FALSE
436384,2008,"340630435","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,0,0,1,0,2,2008,2008,1,2008,2008,FALSE
465823,2008,"788684608","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,61486.97,49939.8704,0,74865.4206745404,10,2008,2017,6,2008,NA,FALSE
449365,2008,"780574690","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,13495,13495,0,16431.2675027396,1,2008,2010,2,2008,2010,FALSE
120250,2008,"004240326","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,37400,37400,0,45537.5624010715,10,2008,2009,2,2007,NA,FALSE
288953,2008,"118549901","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,55267.6599,55267.6599,0,67292.9013758675,24,2008,2011,4,2003,NA,FALSE
386769,2008,"151111254","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,93977.2392,63717.8398,0,114424.983806161,716,2008,2018,9,2008,NA,FALSE
112293,2008,"014685515","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12025,12025,0,14641.4221356386,3,2008,2008,1,2005,NA,FALSE
81610,2008,"017329801","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24973.8899,24973.8899,0,30407.7558748326,2,2008,2009,2,2008,NA,FALSE
276523,2008,"123930690","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,143135.3594,143135.3594,0,174279.020333617,1,2008,2008,1,2008,NA,FALSE
578650,2008,"809820983","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11500,11500,0,14002.1916473883,1,2008,2008,1,2008,NA,FALSE
555685,2008,"809036671","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,36733.1992,36733.1992,0,44725.6778278339,1,2008,2008,1,2008,NA,FALSE
182,2008,"008961013","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,10000,0,1,12175.8188238159,1,2008,2010,3,2007,2007,FALSE
153832,2008,"008938557","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,96589.7598,96589.7598,0,117605.94155607,6,2008,2008,1,2008,NA,FALSE
504785,2008,"784697232","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,72025,72025,0,87696.335078534,10,2008,2009,2,2008,NA,FALSE
560327,2008,"828298385","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,197765,0,1,240795.080969195,1,2008,2008,1,2008,2008,FALSE
269175,2008,"123355943","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,22447,22447,0,27331.0605138196,2,2008,2008,1,2008,NA,FALSE
342431,2008,"181364329","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,26000,26000,0,31657.1289419213,1,2008,2016,7,2008,NA,FALSE
518335,2008,"808071695","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,69997.3984,69997.3984,0,85227.5641056861,3,2008,2019,8,2008,NA,FALSE
58110,2008,"051880792","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,40000,40000,0,48703.2752952636,1,2008,2017,2,2008,NA,FALSE
219315,2008,"093577323","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2017,5,2008,NA,FALSE
604696,2008,"806806035","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,58500,58500,0,71228.540119323,1,2008,2008,1,2008,NA,FALSE
99990,2008,"014028476","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,29050,29050,0,35370.7536831852,2,2008,2008,1,2008,NA,FALSE
535924,2008,"808436518","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,19653.1191,19653.1191,0,23929.2817484476,2,2008,2017,2,2008,NA,FALSE
482484,2008,"783418031","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11592.6504,11592.6504,0,14115.0010958237,1,2008,2008,1,2007,2015,FALSE
383388,2008,"144907602","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,3730,3730,0,4541.58042128333,2,2008,2018,7,2006,NA,FALSE
227033,2008,"071855519","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,22118.8809,22118.8809,0,26931.5486423962,1,2008,2011,4,2008,NA,FALSE
66921,2008,"052477452","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,80800,80800,0,98380.6160964325,1,2008,2018,5,2008,NA,FALSE
685395,2008,"965452407","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,40892.8086,40892.8086,0,49790.3428710581,0,2008,2011,4,2008,NA,FALSE
569050,2008,"804819246","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17382.4004,17382.4004,0,21164.4957993425,1,2008,2008,1,2008,NA,FALSE
309274,2008,"168460140","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,12201.58,12200,0,14856.4227444296,4,2008,2009,2,2007,NA,FALSE
457914,2008,"360984830","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,1,3695677.9375,3695677.9375,0,4499790.49981736,14,2008,2020,10,2008,NA,FALSE
318292,2008,"155498152","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,88000,88000,0,107147.20564958,1,2008,2009,2,2008,NA,FALSE
510161,2008,"807810713","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,5760,5760,0,7013.27164251796,1,2008,2011,2,2008,NA,FALSE
388682,2008,"551512978","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,158576.1057,0,1,193079.393278948,3,2008,2010,3,2008,2008,FALSE
561120,2008,"809184224","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,23960,23960,0,29173.2619018629,2,2008,2008,1,2008,NA,FALSE
443028,2008,"188642370","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2010,2,2008,NA,FALSE
523803,2008,"785660841","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,2638134.5249,2638134.5249,0,3212144.8008036,9,2008,2020,9,2007,2007,FALSE
604252,2008,"806790866","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,253791,176791,0,309011.323511506,4,2008,2012,4,2008,NA,FALSE
450215,2008,"658825901","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,25300,0,1,30804.8216242542,1,2008,2019,10,2008,2008,FALSE
530456,2008,"615717928","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9510,9510,0,11579.2037014489,1,2008,2008,1,2008,NA,FALSE
401933,2008,"152180386","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,76132.5901,74616.3501,0,92697.662364544,74,2008,2008,1,2007,NA,FALSE
548999,2008,"787467562","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10595.1797,10595.1797,0,12900.4988432972,1,2008,2017,2,2008,NA,FALSE
558409,2008,"828264304","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,51975.0801,51975.0801,0,63283.9158650919,3,2008,2015,4,2008,NA,FALSE
653900,2008,"826766763","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,13662,13662,0,16634.6036770973,1,2008,2019,6,2008,NA,FALSE
150918,2008,"008860587","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,32110.3198,32110.3198,0,39096.9436259588,3,2008,2020,10,2004,NA,FALSE
174077,2008,"022346105","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24800,24800,0,30196.0306830634,4,2008,2008,1,2008,NA,FALSE
381707,2008,"161973586","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,25213,25213,0,30698.892000487,1,2008,2012,3,2008,NA,FALSE
627828,2008,"927855754","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,42500,42500,0,51747.2300012176,1,2008,2013,3,2008,NA,FALSE
61472,2008,"052112286","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,19778.2305,19778.2305,0,24081.615122367,1,2008,2008,1,2006,2015,FALSE
389133,2008,"552288797","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,220849,0,1,268901.741142092,7,2008,2008,1,2008,2008,FALSE
74305,2008,"029277647","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,11182.91,2784.91,1,13616.1086083039,21,2008,2020,6,2007,2008,FALSE
555146,2008,"809021004","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,1e+05,1e+05,0,121758.188238159,1,2008,2012,5,2008,NA,FALSE
515280,2008,"712696160","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,14448,0,1,17591.6230366492,2,2008,2009,2,2008,2008,FALSE
482605,2008,"611642229","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,3232507.7261,3232507.7261,0,3935842.84195787,35,2008,2020,10,2008,NA,FALSE
75739,2008,"012514480","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,17982,0,1,21894.5574089858,1,2008,2009,2,2008,2008,FALSE
597627,2008,"806514548","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10125.1602,10125.1602,0,12328.2116157312,1,2008,2008,1,2007,2015,FALSE
341683,2008,"181254913","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,13391.1309,13391.1309,0,16304.7983684403,2,2008,2019,3,2004,NA,FALSE
523556,2008,"827016382","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2009,2,2008,NA,FALSE
564254,2008,"828369608","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,25000,25000,0,30439.5470595398,1,2008,2013,4,2008,NA,FALSE
342768,2008,"194671624","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24278.3101,24278.3101,0,29560.830512602,2,2008,2013,5,2008,NA,FALSE
365087,2008,"196848949","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,29876,29876,0,36376.4763180324,2,2008,2009,2,2008,2009,FALSE
513808,2008,"807910273","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,40550,0,1,49372.9453305735,3,2008,2009,2,2008,2008,FALSE
515242,2008,"791501153","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8900,8900,0,10836.4787531962,1,2008,2013,3,2008,NA,FALSE
544669,2008,"827757944","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24750,24750,0,30135.1515889444,1,2008,2010,2,2008,NA,FALSE
529378,2008,"792927576","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2008,1,2008,NA,FALSE
538170,2008,"802057224","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9462,9462,0,11520.7597710946,4,2008,2009,2,2007,NA,FALSE
574825,2008,"809699023","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,96581.2793,36579.7094,1,117595.615852916,132,2008,2014,7,2008,2008,FALSE
648800,2008,"826406196","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,6600,6600,0,8036.04042371849,1,2008,2011,4,2008,NA,FALSE
226843,2008,"094295060","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,18847,0,1,22947.7657372458,1,2008,2019,9,2008,2008,FALSE
212068,2008,"063046296","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,21805,21805,0,26549.3729453306,1,2008,2015,6,2008,NA,FALSE
124526,2008,"037956604","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8300,8300,0,10105.9296237672,3,2008,2015,8,2008,NA,FALSE
256748,2008,"137856675","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,99979,99979,0,121732.619018629,2,2008,2010,3,2008,NA,FALSE
413214,2008,"617801134","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9763,9763,0,11887.2519176915,1,2008,2008,1,2008,NA,FALSE
233969,2008,"104029355","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,48525,48525,0,59083.1608425667,2,2008,2012,3,2008,NA,FALSE
432051,2008,"565721201","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,98750,0,1,120236.210885182,2,2008,2011,4,2008,2008,FALSE
581985,2008,"809895621","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,40317.7803,40317.7803,0,49090.1988311214,2,2008,2018,10,2008,2018,FALSE
422962,2008,"606690464","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,393826,393826,0,479515.402410812,1,2008,2008,1,2008,NA,FALSE
319199,2008,"141855416","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,27492.5195,27492.5195,0,33474.3936442226,1,2008,2008,1,2006,2015,FALSE
144866,2008,"008609229","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,97594.2813,97594.2813,0,118829.028734932,1,2008,2013,5,2008,NA,FALSE
512305,2008,"800713849","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,638556.9531,576556.9531,0,777495.376963351,11,2008,2013,6,2008,NA,FALSE
64314,2008,"028508534","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,45710.89,45710.89,0,55656.7514915378,5,2008,2016,5,2007,NA,FALSE
559373,2008,"809148401","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,69128.4109,69128.4109,0,84169.50066967,5,2008,2008,1,2008,NA,FALSE
295373,2008,"167274815","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15520,15520,0,18896.8708145623,1,2008,2014,5,2008,NA,FALSE
607830,2008,"806952060","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,64412.5,64412.5,0,78427.4929989042,3,2008,2014,3,2008,NA,FALSE
482199,2008,"789678179","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17615.6797,17615.6797,0,21448.5324485572,1,2008,2008,1,2008,NA,FALSE
537802,2008,"793578758","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,47238.94,0,1,57517.277486911,3,2008,2020,4,2007,2007,FALSE
224035,2008,"094055977","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12500,12500,0,15219.7735297699,1,2008,2008,1,2008,NA,FALSE
21785,2008,"025261269","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,69995,69995,0,85224.6438572994,1,2008,2020,6,2008,NA,FALSE
511994,2008,"791318041","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15344,15344,0,18682.5764032631,2,2008,2010,2,2008,NA,FALSE
527415,2008,"827121414","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9000,9000,0,10958.2369414343,1,2008,2009,2,2008,NA,FALSE
428711,2008,"438652497","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,1,31353,31353,0,38174.84475831,1,2008,2009,2,2007,2009,FALSE
330928,2008,"170500198","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,0,0,0,0,2,2008,2008,1,2008,NA,FALSE
521704,2008,"626609668","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,30376.4795,20184.9492,0,36985.8510897358,2,2008,2009,2,2008,2009,FALSE
472103,2008,"789070641","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,26127.3111,0,1,31812.1406307074,2,2008,2009,2,2008,2008,FALSE
323085,2008,"128384448","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,105034.6563,105034.6563,0,127888.294533057,1,2008,2020,10,2008,NA,FALSE
348163,2008,"244501557","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,9920,0,1,12078.4122732254,1,2008,2008,1,2008,2008,FALSE
123847,2008,"064852395","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,2000,2000,0,2435.16376476318,0,2008,2019,10,2007,2007,FALSE
622959,2008,"948033972","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,238992,238992,0,290992.329234141,1,2008,2010,3,2008,NA,FALSE
238133,2008,"121259753","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,12785,0,1,15566.7843662486,1,2008,2009,2,2008,2008,FALSE
454115,2008,"621597707","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,22949.2793,22949.2793,0,27942.6266893949,2,2008,2009,2,2006,NA,FALSE
314828,2008,"141603949","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15410.1299,15410.1299,0,18763.0949713868,1,2008,2008,1,2006,NA,FALSE
526019,2008,"808226893","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2016,6,2008,NA,FALSE
378357,2008,"312792287","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,111550.5704,0,1,135821.953488372,2,2008,2009,2,2008,2008,FALSE
171226,2008,"022150460","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,83145,83145,0,101235.845610617,1,2008,2010,2,2008,NA,FALSE
531249,2008,"743350782","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,39530,12580,1,48131.0118105443,4,2008,2018,4,2008,2008,FALSE
516248,2008,"808011139","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,86875,61875,0,105777.426031901,2,2008,2016,9,2008,NA,FALSE
451983,2008,"780795089","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,53725,53725,0,65414.5866309509,1,2008,2020,2,2008,NA,FALSE
274113,2008,"108291071","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10527,10527,0,12817.484475831,1,2008,2008,1,2008,NA,FALSE
249053,2008,"106001428","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,18465,18465,0,22482.6494581761,1,2008,2008,1,2008,NA,FALSE
637955,2008,"825904738","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,188326,188326,0,229302.325581395,3,2008,2020,8,2008,2012,FALSE
255314,2008,"115249828","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,51600,51600,0,62827.2251308901,1,2008,2010,2,2008,NA,FALSE
600583,2008,"825047025","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15051.1997,15051.1997,0,18326.0680628272,2,2008,2008,1,2008,NA,FALSE
664810,2008,"935132480","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,182029.7344,0,1,221636.106660173,1,2008,2009,2,2008,2008,FALSE
145234,2008,"008623790","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2011,2,2008,NA,FALSE
268921,2008,"145010356","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,51541.25,51541.25,0,62755.6921953001,0,2008,2008,1,2008,NA,FALSE
531985,2008,"808330224","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,28139.4805,28139.4805,0,34262.12163643,3,2008,2008,1,2008,NA,FALSE
84604,2008,"003196813","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8556500,8556500,0,10418239.3765981,1,2008,2017,9,2008,NA,FALSE
135963,2008,"057785149","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,288068,285438,0,350746.3776939,53,2008,2014,7,2007,NA,FALSE
376248,2008,"364439240","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8875,8875,0,10806.0392061366,1,2008,2008,1,2002,NA,FALSE
540996,2008,"808530146","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,7080,7080,0,8620.47972726166,1,2008,2008,1,2008,NA,FALSE
509774,2008,"807804906","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8451830,8451830,0,10290795.0809692,2,2008,2013,2,2008,NA,FALSE
583013,2008,"805714867","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2008,2008,1,2008,NA,FALSE
620166,2008,"825355691","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8668.7998,8668.7998,0,10554.9735784732,1,2008,2008,1,2008,NA,FALSE
40863,2008,"005135108","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,32555,32555,0,39638.3781809327,5,2008,2008,1,2006,NA,FALSE
145932,2008,"058567967","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10542.9801,10542.9801,0,12836.9415560696,2,2008,2008,1,2008,NA,FALSE
310074,2008,"133503487","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,1486238,1486238,0,1809616.46170705,1,2008,2020,10,2008,NA,FALSE
449175,2008,"347586377","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,1,12000,0,1,14610.9825885791,1,2008,2009,2,2008,2008,FALSE
404096,2008,"556615065","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10479,10479,0,12759.0405454767,2,2008,2020,2,2005,NA,FALSE
643772,2008,"826158250","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,28375.2002,0,1,34549.1296724705,4,2008,2017,7,2008,2008,FALSE
577033,2008,"832095009","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12000,12000,0,14610.9825885791,1,2008,2008,1,2008,NA,FALSE
99273,2008,"044863314","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,10000,10000,0,12175.8188238159,0,2008,2019,5,2008,NA,FALSE
242580,2008,"105332311","PDuns-1","M","Medium Vendor",FALSE,NA,1,1,0,37785.5508,0,1,46007.0020698892,2,2008,2015,5,2008,2008,FALSE
