"SimpleArea","ProductServiceOrRnDarea","ProductOrServiceCode","ProductOrServiceCodeText","MDAcat","Fiscal.Year","Action_Obligation"
"Products","Electronics & Communications","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","Other via Platform Portfolio",2005,19721
"Products","Electronics & Communications","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","Other via Platform Portfolio",2010,3591.5
"Products","Electronics & Communications","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","Other via Platform Portfolio",2016,76362.5078
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",1997,31500
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",1998,-31500
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",2008,18299.1895
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",2009,35302.8008
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",2010,35520
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",2011,33670
"Products","Electronics & Communications","6080","FIBER OPTIC KITS AND SETS","Other via Platform Portfolio",2013,41810
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",1999,224770
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",2005,53310
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",2007,15450
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",2009,17600
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",2011,418367.6016
"Products","Electronics & Communications","6099","MISC FIBER OPTIC COMPONENTS","Other via Platform Portfolio",2015,14928.7998
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1991,328000
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1992,472629
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1993,1457198
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1994,597986
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1996,130342
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1997,-42186
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1998,30744
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",1999,33240
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2003,162851
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2004,274175
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2005,119941
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2006,276498
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2007,320627.1998
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2008,50496.5998
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2009,972438.3379
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2010,318501.9971
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2011,60256.8814
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2012,67392.4302
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2013,13234.4
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2014,57181.49
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2015,2643.1
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2016,123121.4531
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2017,156652.4601
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2018,-28599.2131
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2019,16382.39
"Products","Electronics & Communications","6145","WIRE AND CABLE, ELECTRICAL","Other via Platform Portfolio",2020,382672.7188
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1990,11173000
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1991,13849000
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1992,8705272
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1993,4849633
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1994,1661580
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1995,8557131
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1996,4206222
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1997,2493490
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1998,8786544
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",1999,10350500
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2000,1216897
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2001,12693281
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2002,9742803
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2003,6767704
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2004,17622440
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2005,11589696
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2006,3749971
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2007,9561190.6486
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2008,311907.8925
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2009,2704885.8433
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2010,4126813.2954
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2011,7055278.4165
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2012,4946575.1325
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2013,2150908.98
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2014,1496262.83
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2015,2357013.1303
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2016,2203705.3368
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2017,2753108.2425
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2018,2595857.7365
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2019,1243574.4797
"Products","Electronics & Communications","6150","MISC ELECTRIC POWER & DISTRIB EQ","Other via Platform Portfolio",2020,766182.4658
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2001,69819
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2004,13756
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2006,22540
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2007,49833
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2008,0
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2009,408272
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2010,268168
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2011,522892.1289
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2012,524780.446
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2013,16746.4
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2014,46287.5
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2015,15120
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2016,1800
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2018,57170.24
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2019,1330560
"Products","Electronics & Communications","6160","MISC BATTERY RET FIXTURES & LINERS","Other via Platform Portfolio",2020,3177.25
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",1991,75000
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",1992,81650
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",1995,611360
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",1997,58730
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",1999,62351
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2001,385953
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2003,45894
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2005,137425
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2009,2808
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2012,5810
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2013,25960.8
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2014,17595
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2015,13.39
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2017,2535
"Products","Electronics & Communications","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","Other via Platform Portfolio",2018,63902.24
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1991,293000
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1992,1453716
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1993,271087
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1994,48756
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1995,348338
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1997,748230
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1998,243684
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",1999,93598
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2001,69759
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2002,157660
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2003,93200
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2004,311308
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2005,368196
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2006,124450
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2007,326082
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2008,3156
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2009,1790510.751
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2010,4650397.999
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2011,0
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2013,271.35
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2014,5930.6
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2015,23713.7
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2016,525.25
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2019,41442.3395
"Products","Electronics & Communications","6220","ELEC VEHICULAR LIGHTS & FIXTURES","Other via Platform Portfolio",2020,534.25
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",1991,289000
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",1998,201720
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",1999,158670
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2001,78750
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2002,265728
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2003,450852
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2004,122771
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2005,1130417
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2006,270864
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2008,42912.7002
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2009,46107.1992
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2010,83772
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2011,34680
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2012,22750.52
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2013,84848.76
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2014,454731.5
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2015,0
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2019,0
"Products","Electronics & Communications","6230","ELEC PORTABLE & HAND LIGHTING EQ","Other via Platform Portfolio",2020,2953063.25
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1990,187000
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1991,339000
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1992,583002
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1993,239580
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1994,33800
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",1995,36550
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2002,63588
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2004,163903
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2005,64620
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2006,6425
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2008,60639
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2009,137115.54
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2011,79907.7402
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2012,3035
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2013,616400
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2018,521.5
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2019,4491.25
"Products","Electronics & Communications","6240","ELECTRIC LAMPS","Other via Platform Portfolio",2020,9749.5604
"Products","Electronics & Communications","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","Other via Platform Portfolio",2010,4730
"Products","Electronics & Communications","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","Other via Platform Portfolio",2011,10894.9502
"Products","Electronics & Communications","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","Other via Platform Portfolio",2013,35821.25
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2003,16659
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2004,57222
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2005,119
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2006,6390
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2008,14800
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2010,21450
"Products","Electronics & Communications","6260","NONELECTRICAL LIGHTING FIXTURES","Other via Platform Portfolio",2020,1153.6
"Products","Electronics & Communications","6310","TRAFFIC AND TRANSIT SIGNAL SYSTEMS","Other via Platform Portfolio",1998,43050
"Products","Electronics & Communications","6310","TRAFFIC AND TRANSIT SIGNAL SYSTEMS","Other via Platform Portfolio",2003,6750
"Products","Electronics & Communications","6310","TRAFFIC AND TRANSIT SIGNAL SYSTEMS","Other via Platform Portfolio",2009,19999.0996
"Products","Electronics & Communications","6320","SHIPBOARD ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2011,71232.25
"Products","Electronics & Communications","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2001,29650
"Products","Electronics & Communications","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2003,27544
"Products","Electronics & Communications","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2009,2936700
"Products","Electronics & Communications","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2014,51990.3
"Products","Electronics & Communications","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","Other via Platform Portfolio",2015,0
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1991,569676
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1992,97444
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1993,68814
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1994,92000
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1995,729000
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1998,36533
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",1999,226000
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2000,28645
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2001,46219
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2003,63483
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2004,5571787
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2005,38172
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2006,4955346
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2007,328682.3438
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2008,212714.0214
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2009,367461.1396
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2010,562911.5801
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2011,25956573.8584
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2012,39613961.9599
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2013,21849167.67
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2014,8585988.3808
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2015,20081750.9407
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2016,1639680.0898
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2017,-752811.6899
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2018,10340758
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2019,9395066.7188
"Products","Electronics & Communications","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","Other via Platform Portfolio",2020,15147815.2099
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1990,425000
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1991,2977000
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1992,888726
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1993,1527794
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1994,1580611
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1995,-40281
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1996,48338
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1997,736524
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1998,766139
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",1999,150495
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2000,1958440
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2001,2165874
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2002,2541593
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2003,587431
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2004,2877133
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2005,921747
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2006,247140
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2007,563515.7599
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2008,846428.0926
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2009,407076.4668
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2010,828456.58
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2011,146202.2202
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2012,107330.0518
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2014,11632407.15
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2015,3701648.1544
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2016,2912762.2827
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2017,636202.9104
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2018,3231914.0493
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2019,8611485.8179
