"","CSIScontractID","IsOriginal","IsComplete","Action.Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","StartFiscal_Year","WhyMissing"
"1667",27307039,NA,1,0,0,1,NA,2014-05-23,2014-05-23,2014-05-23,2014,"Close/Term LastCurrent Out of Range"
"1668",25440186,NA,1,0,0,0,2013-08-21,2013-07-22,NA,2013-07-22,2013,"Unknown Other"
"1669",62494632,NA,1,0,0,0,2016-08-12,2015-05-20,2015-05-20,2015-05-20,2015,"Unknown Other"
"1670",27563244,NA,1,0,1,0,NA,2014-06-13,2014-06-13,2014-05-16,2014,"Close/Term LastCurrent Out of Range"
"1671",620156,NA,1,-3105,1,0,1999-10-18,2010-05-10,NA,2010-05-07,2010,"Unknown Close/Term"
"1672",7970452,NA,1,0,1,1,NA,2008-09-30,NA,2008-09-30,2008,"Close/Term LastCurrent Out of Range"
"1673",27317290,NA,1,43983.1219,0,1,2017-11-17,2014-03-12,2014-03-12,2014-03-12,2014,"Close/Term LastCurrent Out of Range"
"1674",25424602,NA,1,0,0,0,2014-07-31,2014-03-12,NA,2014-03-12,2014,"Unknown Other"
"1675",8568152,NA,1,0,0,1,NA,2009-01-13,2009-01-13,2009-01-13,2009,"Close/Term LastCurrent Out of Range"
"1676",17994942,NA,1,-10390.6904,0,0,1999-12-31,2009-03-31,NA,2009-03-31,2009,"Unknown Other"
"1677",540371,NA,1,429272,0,0,2011-10-13,2011-10-14,NA,1996-06-28,2012,"Unknown Other"
"1678",25881108,NA,1,728735,1,0,2017-12-31,2013-03-13,2013-03-13,2013-03-13,2013,"Close/Term LastCurrent Out of Range"
"1679",25860864,NA,1,0,0,0,2013-10-28,2013-09-10,NA,2013-09-10,2013,"Unknown Other"
"1680",25344658,NA,1,0,0,0,2014-03-12,2013-03-13,2013-03-13,2013-03-13,2013,"Unknown Other"
"1681",61980040,NA,1,2003.86,1,1,2017-12-27,2015-05-19,2015-05-19,2015-05-28,2015,"Close/Term LastCurrent Out of Range"
"1682",27168575,NA,1,0,0,1,NA,2013-12-20,2013-12-20,2013-12-20,2014,"Close/Term LastCurrent Out of Range"
"1683",8199521,NA,1,24192.4594,1,0,2017-04-30,2012-05-07,2016-04-29,2012-05-07,2012,"Close/Term LastCurrent Out of Range"
"1684",25553176,NA,1,0,0,0,2013-10-10,2013-07-08,NA,2013-07-02,2013,"Unknown Other"
"1685",25148434,NA,1,170601.6806,1,0,2017-09-30,2012-10-31,2016-10-01,2012-11-01,2013,"Close/Term LastCurrent Out of Range"
"1686",25144472,NA,1,1834090.04,0,0,2016-11-07,2013-09-10,2014-08-26,2013-09-10,2013,"Unknown Other"
"1687",62260160,NA,1,4733,0,1,2017-11-01,2015-04-13,2015-04-13,2015-04-13,2015,"Close/Term LastCurrent Out of Range"
"1688",25445369,NA,1,-783.55,0,0,2013-07-28,2013-05-16,NA,2013-05-16,2013,"Unknown Other"
"1689",7952891,NA,1,0,1,0,NA,2010-09-10,2010-09-10,2010-09-10,2010,"Close/Term LastCurrent Out of Range"
"1690",621954,NA,1,25993773,1,1,NA,2008-05-01,NA,1997-06-24,2008,"Close/Term LastCurrent Out of Range"
"1691",26342896,NA,1,0,1,1,NA,2013-09-27,2014-01-06,2013-09-01,2013,"Close/Term LastCurrent Out of Range"
"1692",3361204,NA,1,0,1,0,NA,2010-07-23,2012-12-20,2010-07-23,2010,"Close/Term LastCurrent Out of Range"
"1693",25856790,NA,1,-8719.41,1,0,2013-05-30,2013-03-18,NA,2013-03-11,2013,"Unknown Close/Term"
"1694",1404333,NA,1,0,1,0,NA,2011-12-20,2011-12-20,2011-12-20,2012,"Close/Term LastCurrent Out of Range"
"1695",62257583,NA,1,1e+05,1,0,2018-07-20,2014-10-14,2016-11-14,2014-10-16,2015,"Close/Term LastCurrent Out of Range"
"1696",9423133,NA,1,-11877.3301,0,0,1999-02-28,2009-02-11,NA,2009-02-11,2009,"Unknown Other"
"1697",27718246,NA,1,0,0,0,2015-06-18,2014-04-15,2014-04-15,2014-04-15,2014,"Unknown Other"
"1698",25856773,NA,1,123254.7666,1,0,2017-10-24,2013-02-01,2013-02-01,2013-02-01,2013,"Close/Term LastCurrent Out of Range"
"1699",26367308,NA,1,147767.5312,1,0,2018-09-30,2013-09-25,2013-09-25,2013-09-25,2013,"Close/Term LastCurrent Out of Range"
"1700",2153947,NA,1,0,1,0,NA,2012-02-02,NA,2012-02-06,2012,"Close/Term LastCurrent Out of Range"
"1701",27146286,NA,1,0,0,1,NA,2014-06-05,NA,2014-06-05,2014,"Close/Term LastCurrent Out of Range"
"1702",27578636,NA,1,0,1,1,NA,2014-07-31,2014-07-31,2014-07-31,2014,"Close/Term LastCurrent Out of Range"
"1703",62295054,NA,1,0,1,0,NA,2015-01-05,2015-01-05,2015-01-05,2015,"Close/Term LastCurrent Out of Range"
"1704",4162476,NA,1,0,1,0,NA,2008-05-23,2009-10-19,2008-07-01,2008,"Close/Term LastCurrent Out of Range"
"1705",26367307,NA,1,57451.34,1,0,2018-09-30,2013-09-25,2013-09-25,2013-09-25,2013,"Close/Term LastCurrent Out of Range"
"1706",3029275,NA,1,52000,0,1,2018-01-13,2011-08-03,2011-08-03,2011-08-03,2011,"Close/Term LastCurrent Out of Range"
"1707",62924028,NA,1,24890.5504,1,0,2017-08-09,2015-07-26,2016-08-09,2015-07-26,2015,"Close/Term LastCurrent Out of Range"
"1708",19385325,NA,1,-1681.6,0,0,2011-04-24,2010-04-24,NA,2010-04-23,2010,"Unknown Other"
"1709",2965597,NA,1,238419755,0,0,1999-07-15,2011-12-08,NA,1992-09-10,2012,"Unknown Other"
"1710",62240519,NA,1,-5391,0,0,2016-05-16,2015-03-31,NA,2015-03-31,2015,"Unknown Other"
"1711",61005349,NA,1,6793.8301,1,0,2017-10-20,2015-07-20,2015-07-20,2015-06-16,2015,"Close/Term LastCurrent Out of Range"
"1712",25227565,NA,1,-8000,0,1,2013-12-02,2013-09-20,NA,2013-09-20,2013,"Unknown Close/Term"
"1713",66304136,NA,1,0,0,0,2016-07-31,2015-11-19,NA,2015-11-19,2016,"Unknown Other"
"1714",2571412,NA,1,0,0,1,NA,2010-11-23,2010-11-23,2010-11-23,2011,"Close/Term LastCurrent Out of Range"
"1715",26374330,NA,1,514814.79,0,0,2016-09-16,2013-12-09,2016-03-14,2013-12-06,2014,"Unknown Other"
"1716",65913626,NA,1,0,0,1,NA,2015-10-01,2015-10-01,2015-10-01,2016,"Close/Term LastCurrent Out of Range"
"1717",26189798,NA,1,0,0,0,2013-05-31,2013-02-28,NA,2013-02-28,2013,"Unknown Other"
"1718",1270425,NA,1,0,1,0,NA,2009-03-23,2011-07-06,2009-03-23,2009,"Close/Term LastCurrent Out of Range"
"1719",66345892,NA,1,2632,0,1,2019-07-22,2015-11-18,2015-11-18,2015-11-18,2016,"Close/Term LastCurrent Out of Range"
"1720",25253795,NA,1,0,0,0,2013-12-13,2013-04-24,NA,2013-04-24,2013,"Unknown Other"
"1721",25921951,NA,1,-61903,0,0,2013-04-07,2013-03-07,NA,2013-03-07,2013,"Unknown Other"
"1722",1406803,NA,1,0,1,0,NA,2009-02-13,2009-02-13,2009-02-13,2009,"Close/Term LastCurrent Out of Range"
"1723",25146910,NA,1,-2070.39,0,0,2013-12-31,2013-07-03,NA,2013-06-26,2013,"Unknown Other"
"1724",3032796,NA,1,0,1,0,2016-05-31,2011-12-05,2011-12-05,2011-12-05,2012,"Unknown Close/Term"
"1725",25858512,NA,1,8020,0,0,2013-08-13,2013-05-13,2013-05-13,2013-05-13,2013,"Unknown Other"
"1726",18966651,NA,1,0,1,0,1998-11-20,2009-10-22,NA,2009-10-22,2010,"Unknown Close/Term"
"1727",8024130,NA,1,0,0,1,NA,2009-01-26,2009-01-26,2009-01-27,2009,"Close/Term LastCurrent Out of Range"
"1728",1345445,NA,1,0,1,0,NA,2008-10-22,2008-10-22,2008-11-01,2009,"Close/Term LastCurrent Out of Range"
"1729",62235607,NA,1,0,0,0,2015-07-14,2015-02-06,NA,2015-02-06,2015,"Unknown Other"
"1730",62499192,NA,1,84000,0,1,2019-12-26,2015-06-26,2015-06-26,2015-06-26,2015,"Close/Term LastCurrent Out of Range"
"1731",26430136,NA,1,25270596.6033,1,0,2017-01-31,2013-09-20,2016-09-28,2013-09-23,2013,"Close/Term LastCurrent Out of Range"
"1732",27101998,NA,1,14960,1,0,2017-09-27,2014-09-24,2016-08-19,2014-09-24,2014,"Close/Term LastCurrent Out of Range"
"1733",4164000,NA,1,0,0,1,NA,2009-06-09,2010-10-04,2009-06-01,2009,"Close/Term LastCurrent Out of Range"
"1734",8468838,NA,1,0,0,1,NA,2009-06-04,2012-06-28,2009-06-05,2009,"Close/Term LastCurrent Out of Range"
"1735",27554088,NA,1,0,0,1,NA,2013-12-05,2013-12-05,2013-12-05,2014,"Close/Term LastCurrent Out of Range"
"1736",25332042,NA,1,83202,0,0,2014-06-30,2013-09-07,2013-09-07,2013-09-07,2013,"Unknown Other"
"1737",25554538,NA,1,0,1,1,NA,2013-08-28,2013-08-28,2013-08-28,2013,"Close/Term LastCurrent Out of Range"
"1738",62240518,NA,1,-15000,0,1,2015-05-15,2015-03-26,NA,2015-03-26,2015,"Unknown Close/Term"
"1739",14416279,NA,1,-2552.49,1,0,1999-09-30,2010-04-23,NA,2010-04-23,2010,"Unknown Close/Term"
"1740",28446022,NA,1,83521.8437,1,0,2018-03-17,2014-09-17,2014-09-17,2014-09-17,2014,"Close/Term LastCurrent Out of Range"
"1741",2567378,NA,1,0,1,0,NA,2008-07-17,2008-07-17,2008-07-17,2008,"Close/Term LastCurrent Out of Range"
"1742",4894485,NA,1,0,1,1,NA,2009-02-27,2009-02-27,2009-02-27,2009,"Close/Term LastCurrent Out of Range"
"1743",25305827,NA,1,0,0,1,NA,2013-06-24,2013-06-24,2013-08-01,2013,"Close/Term LastCurrent Out of Range"
"1744",8083981,NA,1,0,1,0,NA,2011-09-16,2011-09-16,2011-09-16,2011,"Close/Term LastCurrent Out of Range"
"1745",1282989,NA,1,0,0,1,NA,2009-04-17,2014-05-29,2009-04-01,2009,"Close/Term LastCurrent Out of Range"
"1746",8441532,NA,1,0,1,0,NA,2009-04-17,2009-04-17,2009-04-17,2009,"Close/Term LastCurrent Out of Range"
"1747",25861445,NA,1,0,0,0,2014-08-31,2013-04-29,NA,2013-04-23,2013,"Unknown Other"
"1748",2930911,NA,1,0,0,1,NA,2012-03-14,2012-03-14,2012-03-14,2012,"Close/Term LastCurrent Out of Range"
"1749",1355611,NA,1,0,1,1,NA,2008-08-29,2008-08-29,2008-08-29,2008,"Close/Term LastCurrent Out of Range"
"1750",25460199,NA,1,-6075.92,0,1,2013-07-01,2013-06-05,NA,2013-06-03,2013,"Unknown Close/Term"
"1751",27250697,NA,1,6600,1,0,2018-09-28,2014-09-17,2016-04-12,2014-09-17,2014,"Close/Term LastCurrent Out of Range"
"1752",28246237,NA,1,0,0,1,2030-12-25,2014-04-04,2014-04-04,2014-04-04,2014,"Close/Term LastCurrent Out of Range"
"1753",25888791,NA,1,53518.3,0,0,2014-06-12,2014-03-06,2014-03-06,2014-03-06,2014,"Unknown Other"
"1754",24799450,NA,1,3355088.4284,1,0,2018-06-30,2011-09-26,2016-10-27,2011-09-26,2011,"Close/Term LastCurrent Out of Range"
"1755",18765993,NA,1,-8605.9297,1,0,2009-05-19,2009-05-19,NA,2009-05-19,2009,"Unknown Close/Term"
"1756",8345819,NA,1,9063.5196,1,0,2020-12-30,2009-04-30,2009-04-30,2009-04-29,2009,"Close/Term LastCurrent Out of Range"
"1757",25563235,NA,1,0,0,1,NA,2013-02-26,2015-02-27,2013-02-28,2013,"Close/Term LastCurrent Out of Range"
"1758",4454519,NA,1,0,0,1,NA,2010-05-03,2012-07-09,2010-05-03,2010,"Close/Term LastCurrent Out of Range"
"1759",25258109,NA,1,0,0,0,2013-03-29,2013-03-29,NA,2013-03-29,2013,"Unknown Other"
"1760",62930180,NA,1,0,1,1,NA,2015-05-04,2015-05-04,2015-05-04,2015,"Close/Term LastCurrent Out of Range"
"1761",2568622,NA,1,0,1,0,NA,2009-09-30,2009-09-30,2009-10-01,2009,"Close/Term LastCurrent Out of Range"
"1762",25558739,NA,1,640207.9735,1,0,2017-06-14,2013-06-12,2016-06-01,2013-06-12,2013,"Close/Term LastCurrent Out of Range"
"1763",60361042,NA,1,69438.0697,1,0,2017-10-31,2015-05-11,2015-05-11,2015-06-01,2015,"Close/Term LastCurrent Out of Range"
"1764",4167243,NA,1,0,0,1,NA,2011-03-23,2011-03-23,2011-04-01,2011,"Close/Term LastCurrent Out of Range"
"1765",24511018,NA,1,194000,1,0,2030-12-25,2010-05-04,2010-05-04,2010-05-04,2010,"Close/Term LastCurrent Out of Range"
"1766",25554803,NA,1,2253576.9999,1,0,2018-09-30,2013-08-12,2013-08-12,2013-08-12,2013,"Close/Term LastCurrent Out of Range"
"1767",25465563,NA,1,0,1,1,2030-12-25,2012-10-16,2012-10-16,2012-10-16,2013,"Close/Term LastCurrent Out of Range"
"1768",25249801,NA,1,0,0,0,2013-09-30,2013-06-29,NA,2013-06-29,2013,"Unknown Other"
"1769",62945483,NA,1,0,0,1,NA,2015-07-22,2015-07-22,2015-07-22,2015,"Close/Term LastCurrent Out of Range"
"1770",18279181,NA,1,13629.7803,1,0,2020-10-21,2010-09-22,2010-09-22,2010-09-21,2010,"Close/Term LastCurrent Out of Range"
"1771",2153502,NA,1,32592064,1,0,2017-03-23,2011-03-23,2016-09-27,2011-03-23,2011,"Close/Term LastCurrent Out of Range"
"1772",8197598,NA,1,0,1,1,NA,2010-02-18,2013-02-25,2010-02-04,2010,"Close/Term LastCurrent Out of Range"
"1773",25249694,NA,1,0,0,0,2013-09-20,2013-09-12,NA,2013-09-12,2013,"Unknown Other"
"1774",8335273,NA,1,0,1,0,NA,2008-08-12,2008-08-12,2008-08-12,2008,"Close/Term LastCurrent Out of Range"
"1775",26322388,NA,1,2000,0,0,2013-07-19,2013-08-23,2013-08-23,2013-08-21,2013,"Unknown Other"
"1776",8189438,NA,1,0,1,1,2020-03-26,2008-03-11,2008-03-11,2007-03-11,2008,"Close/Term LastCurrent Out of Range"
"1777",25347836,NA,1,0,0,1,2016-07-18,2013-06-18,2013-06-18,2013-06-18,2013,"Unknown Close/Term"
"1778",8261225,NA,1,0,0,1,NA,2009-05-28,2009-05-28,2009-05-22,2009,"Close/Term LastCurrent Out of Range"
"1779",27712086,NA,1,491771.7803,1,0,2017-02-20,2014-02-19,2016-12-19,2014-02-19,2014,"Close/Term LastCurrent Out of Range"
"1780",25147754,NA,1,-386.26,0,0,2013-10-31,2013-07-12,NA,2013-07-09,2013,"Unknown Other"
"1781",25227248,NA,1,-22951.02,0,0,2014-01-10,2013-08-14,NA,2013-08-14,2013,"Unknown Other"
"1782",3616704,NA,1,0,1,1,NA,2012-09-21,2014-02-19,2012-09-21,2012,"Close/Term LastCurrent Out of Range"
"1783",26314617,NA,1,-21717.7,0,0,2013-10-31,2014-03-06,NA,2014-02-07,2014,"Unknown Other"
"1784",26299269,NA,1,0,0,0,2014-07-31,2014-07-16,NA,2013-09-30,2014,"Unknown Other"
"1785",19387035,NA,1,-9465.8799,0,0,2011-04-23,2010-04-23,NA,2010-04-23,2010,"Unknown Other"
"1786",60435812,NA,1,-10258.56,0,0,2015-09-30,2015-07-14,NA,2015-01-15,2015,"Unknown Other"
"1787",27172020,NA,1,0,0,1,NA,2014-03-31,2016-07-27,2014-05-19,2014,"Close/Term LastCurrent Out of Range"
"1788",8625227,NA,1,0,0,1,NA,2008-10-23,2008-10-23,2008-10-23,2009,"Close/Term LastCurrent Out of Range"
"1789",24577243,NA,1,661532.0625,0,1,2014-11-30,2011-12-20,2011-12-20,2011-12-20,2012,"Unknown Close/Term"
"1790",66277424,NA,1,0,0,0,2016-05-06,2015-12-08,2015-12-08,2015-12-08,2016,"Unknown Other"
"1791",25391028,NA,1,3800,0,0,2013-07-26,2013-01-31,2013-01-31,2013-01-31,2013,"Unknown Other"
"1792",8024605,NA,1,0,0,1,NA,2012-06-05,2012-06-05,2012-06-05,2012,"Close/Term LastCurrent Out of Range"
"1793",62953570,NA,1,454692.6844,0,0,2016-03-31,2015-03-26,2016-04-01,2015-04-01,2015,"Unknown Other"
"1794",26392372,NA,1,86461,0,0,2014-09-29,2014-06-20,2014-06-20,2014-06-20,2014,"Unknown Other"
"1795",8673971,NA,1,0,0,1,NA,2009-03-02,2009-03-02,2009-03-01,2009,"Close/Term LastCurrent Out of Range"
"1796",62241994,NA,1,0,0,0,2015-05-21,2015-03-18,NA,2015-03-18,2015,"Unknown Other"
"1797",8701814,NA,1,0,1,0,NA,2008-10-21,2008-10-21,2008-10-01,2009,"Close/Term LastCurrent Out of Range"
"1798",28446693,NA,1,0,1,1,NA,2014-05-01,2014-06-13,2014-05-01,2014,"Close/Term LastCurrent Out of Range"
"1799",60381568,NA,1,0,0,0,2016-03-15,2015-02-03,NA,2016-01-20,2015,"Unknown Other"
"1800",25554790,NA,1,1498667,1,0,2018-07-25,2013-08-09,2013-08-09,2013-08-09,2013,"Close/Term LastCurrent Out of Range"
"1801",62466080,NA,1,0,0,1,NA,2015-09-21,2015-09-21,2015-09-21,2015,"Close/Term LastCurrent Out of Range"
"1802",60818739,NA,1,11114.0996,0,0,2016-11-21,2015-02-07,2015-02-07,2015-02-07,2015,"Unknown Other"
"1803",2933016,NA,1,0,1,0,NA,2008-09-04,NA,2008-09-04,2008,"Close/Term LastCurrent Out of Range"
"1804",27117758,NA,1,3831.75,1,0,2017-11-02,2014-08-13,2014-08-13,2014-08-13,2014,"Close/Term LastCurrent Out of Range"
"1805",1213475,NA,1,0,0,1,NA,2011-03-11,2011-03-11,2011-04-01,2011,"Close/Term LastCurrent Out of Range"
"1806",25354504,NA,1,0,0,0,2013-12-27,2013-11-14,NA,2013-11-14,2014,"Unknown Other"
"1807",60354240,NA,1,11045,1,0,2020-06-30,2015-06-30,2015-06-30,2015-06-30,2015,"Close/Term LastCurrent Out of Range"
"1808",61979775,NA,1,-5242.46,0,0,2015-01-23,2015-02-12,NA,2015-01-15,2015,"Unknown Other"
"1809",27097240,NA,1,0,0,1,NA,2014-08-25,2014-08-25,2014-08-25,2014,"Close/Term LastCurrent Out of Range"
"1810",27108454,NA,1,0,1,1,2014-10-31,2014-09-02,2014-09-02,2014-09-02,2014,"Unknown Close/Term"
"1811",4162588,NA,1,0,0,1,NA,2008-08-18,2008-08-18,2008-08-18,2008,"Close/Term LastCurrent Out of Range"
"1812",25888092,NA,1,803898.72,0,0,2013-12-30,2013-07-11,2013-12-11,2013-06-28,2013,"Unknown Other"
"1813",16815219,NA,1,-191.92,1,0,1998-09-30,2010-07-21,NA,2010-07-21,2010,"Unknown Close/Term"
"1814",62538220,NA,1,0,1,1,2015-06-30,2015-03-23,2015-03-23,2015-03-23,2015,"Unknown Close/Term"
"1815",26345242,NA,1,0,0,1,NA,2013-09-29,2013-09-29,2013-09-30,2013,"Close/Term LastCurrent Out of Range"
"1816",25346618,NA,1,0,0,0,2014-12-12,2014-08-11,NA,2014-08-11,2014,"Unknown Other"
"1817",25145978,NA,1,-5000,0,0,2013-07-08,2013-08-28,NA,2013-06-21,2013,"Unknown Other"
"1818",16698333,NA,1,-316.17,1,0,1999-10-29,2010-01-28,NA,2009-11-30,2010,"Unknown Close/Term"
"1819",8310289,NA,1,0,1,0,NA,2011-07-19,2011-07-19,2011-07-16,2011,"Close/Term LastCurrent Out of Range"
"1820",27819449,NA,1,16204055.0602,1,0,2017-09-29,2014-09-30,2016-09-19,2014-09-30,2014,"Close/Term LastCurrent Out of Range"
"1821",62931451,NA,1,0,1,1,NA,2015-07-23,2015-07-23,2015-08-01,2015,"Close/Term LastCurrent Out of Range"
"1822",8025131,NA,1,0,0,1,NA,2010-09-30,NA,2010-09-30,2010,"Close/Term LastCurrent Out of Range"
"1823",25889923,NA,1,-15623.34,1,0,2013-06-07,2013-07-22,NA,2013-07-22,2013,"Unknown Close/Term"
"1824",25253691,NA,1,4949,0,0,2014-01-20,2013-12-04,2013-12-24,2013-11-01,2014,"Unknown Other"
"1825",9924449,NA,1,147,0,0,1998-12-15,2011-06-13,2011-06-13,2011-06-13,2011,"Unknown Other"
"1826",26433486,NA,1,696261.67,1,0,2021-12-31,2013-09-25,2013-09-25,2013-09-30,2013,"Close/Term LastCurrent Out of Range"
"1827",1187069,NA,1,344754102.2978,0,0,2011-03-02,2009-08-18,NA,1991-08-12,2009,"Unknown Other"
"1828",10072069,NA,1,4145280.0391,0,1,2017-11-07,2011-07-20,2011-07-20,2011-07-20,2011,"Close/Term LastCurrent Out of Range"
"1829",25463471,NA,1,0,0,0,2012-12-18,2012-10-29,NA,2012-10-29,2013,"Unknown Other"
"1830",18804553,NA,1,0,1,0,2015-04-04,2008-05-29,2008-05-29,2008-05-29,2008,"Unknown Close/Term"
"1831",25152129,NA,1,0,1,1,NA,2012-11-28,2012-11-28,2012-11-28,2013,"Close/Term LastCurrent Out of Range"
"1832",27141934,NA,1,0,1,0,NA,2014-09-10,2014-09-10,2014-09-11,2014,"Close/Term LastCurrent Out of Range"
"1833",62579289,NA,1,-1500,0,0,2015-11-27,2015-05-07,NA,2015-05-07,2015,"Unknown Other"
"1834",25881149,NA,1,-23000,0,0,2013-12-13,2014-09-19,NA,2014-08-12,2014,"Unknown Other"
"1835",62240359,NA,1,27924.0002,0,1,2017-10-10,2015-09-10,2015-09-10,2015-09-10,2015,"Close/Term LastCurrent Out of Range"
"1836",24796897,NA,1,567958.6719,1,0,2021-12-31,2010-02-26,2010-02-26,2010-02-09,2010,"Close/Term LastCurrent Out of Range"
"1837",61822166,NA,1,84849.1201,1,0,2018-03-31,2015-02-11,2016-12-07,2015-02-12,2015,"Close/Term LastCurrent Out of Range"
"1838",1426230,NA,1,0,1,0,NA,2009-06-15,2013-12-18,2009-06-15,2009,"Close/Term LastCurrent Out of Range"
"1839",25146192,NA,1,0,1,0,NA,2013-08-02,2013-08-02,2013-07-01,2013,"Close/Term LastCurrent Out of Range"
"1840",4558748,NA,1,12929,0,1,2017-11-10,2011-03-05,2011-03-05,2011-03-05,2011,"Close/Term LastCurrent Out of Range"
"1841",62489316,NA,1,191520,0,1,2019-02-23,2015-06-26,2015-06-26,2015-06-26,2015,"Close/Term LastCurrent Out of Range"
"1842",60414964,NA,1,-366,0,0,2015-03-13,2015-05-06,NA,2015-05-05,2015,"Unknown Other"
"1843",25312434,NA,1,-3078.69,0,0,2013-07-01,2013-11-08,NA,2013-11-08,2014,"Unknown Other"
"1844",62258850,NA,1,0,1,0,2017-11-11,2015-08-19,2015-08-19,2015-08-18,2015,"Close/Term LastCurrent Out of Range"
"1845",26367327,NA,1,27736.1799,1,0,2018-09-30,2013-09-30,2013-09-30,2013-09-30,2013,"Close/Term LastCurrent Out of Range"
"1846",502329,NA,1,451955978.5,0,0,2004-04-02,2011-04-04,NA,1989-12-22,2011,"Unknown Other"
"1847",62917233,NA,1,0,0,0,2015-01-20,2015-03-09,NA,2015-03-09,2015,"Unknown Other"
"1848",8388863,NA,1,0,1,0,NA,2011-04-04,2011-04-04,2011-03-31,2011,"Close/Term LastCurrent Out of Range"
"1849",8288412,NA,1,0,0,1,NA,2009-08-12,2009-08-12,2009-08-13,2009,"Close/Term LastCurrent Out of Range"
"1850",25384794,NA,1,0,0,0,2013-01-15,2012-12-08,NA,2012-12-08,2013,"Unknown Other"
"1851",27147349,NA,1,0,0,1,NA,2014-04-22,2014-04-22,2014-04-22,2014,"Close/Term LastCurrent Out of Range"
"1852",2151383,NA,1,17702.5398,1,0,2020-07-08,2011-05-24,2011-05-24,2011-05-25,2011,"Close/Term LastCurrent Out of Range"
"1853",7883671,NA,1,0,1,0,NA,2008-04-22,NA,2008-04-22,2008,"Close/Term LastCurrent Out of Range"
"1854",18087026,NA,1,-1563.14,1,0,1999-10-22,2009-04-18,NA,2005-09-07,2009,"Unknown Close/Term"
"1855",2933190,NA,1,0,1,0,NA,2008-07-18,2008-07-18,2008-07-18,2008,"Close/Term LastCurrent Out of Range"
"1856",27811012,NA,1,907607.0255,1,0,2017-09-29,2014-09-25,2016-06-21,2014-09-30,2014,"Close/Term LastCurrent Out of Range"
"1857",4165330,NA,1,0,0,1,NA,2009-11-24,2012-01-19,2009-12-01,2010,"Close/Term LastCurrent Out of Range"
"1858",25578039,NA,1,-90.5,0,0,2013-03-21,2013-05-21,NA,2013-05-16,2013,"Unknown Other"
"1859",62706201,NA,1,0,0,1,2016-02-17,2014-12-04,2014-12-04,2014-12-04,2015,"Unknown Close/Term"
"1860",62600983,NA,1,0,1,1,2016-06-22,2015-08-12,2015-08-12,2015-08-12,2015,"Unknown Close/Term"
"1861",26299837,NA,1,-2621.9102,0,0,2015-11-01,2013-06-14,2013-06-14,2013-06-14,2013,"Unknown Other"
"1862",8317390,NA,1,0,1,0,NA,2009-09-16,2009-09-16,2009-09-15,2009,"Close/Term LastCurrent Out of Range"
"1863",7972338,NA,1,0,0,0,2009-03-17,2009-01-16,NA,2009-01-16,2009,"Unknown Other"
"1864",62928302,NA,1,0,0,1,NA,2014-11-26,2014-11-26,2014-11-26,2015,"Close/Term LastCurrent Out of Range"
"1865",18946022,NA,1,0,0,0,2014-07-31,2011-03-17,NA,2011-03-17,2011,"Unknown Other"
"1866",27716367,NA,1,795321.5939,1,0,2017-09-30,2014-09-22,2016-09-08,2014-09-22,2014,"Close/Term LastCurrent Out of Range"
"1867",9819318,NA,1,-1878,0,0,2010-11-17,2009-11-17,NA,2009-10-27,2010,"Unknown Other"
"1868",61034388,NA,1,-12640.24,0,0,2015-01-31,2015-01-30,NA,2015-01-22,2015,"Unknown Other"
"1869",8475561,NA,1,108383.5102,0,0,2016-07-31,2012-09-28,2015-07-31,2012-09-28,2012,"Unknown Other"
"1870",8248799,NA,1,366746.139,0,1,2018-12-31,2009-04-21,2012-12-31,2009-04-20,2009,"Close/Term LastCurrent Out of Range"
"1871",66080646,NA,1,0,0,1,2018-06-25,2015-12-07,2015-12-07,2015-12-07,2016,"Close/Term LastCurrent Out of Range"
"1872",4167101,NA,1,0,0,1,NA,2011-04-14,2011-04-28,2011-04-28,2011,"Close/Term LastCurrent Out of Range"
"1873",8257753,NA,1,0,0,1,NA,2012-09-28,2012-09-28,2012-09-28,2012,"Close/Term LastCurrent Out of Range"
"1874",62910009,NA,1,0,1,1,NA,2015-09-30,2015-09-30,2015-10-01,2015,"Close/Term LastCurrent Out of Range"
"1875",25330474,NA,1,0,0,0,2015-01-22,2014-06-26,NA,2014-06-26,2014,"Unknown Other"
"1876",17562174,NA,1,1180323.1125,1,0,2017-09-28,2012-09-27,2016-09-15,2012-09-29,2012,"Close/Term LastCurrent Out of Range"
"1877",626189,NA,1,37790.6992,1,0,2008-01-10,2008-01-10,NA,1999-09-30,2008,"Unknown Close/Term"
"1878",66450865,NA,1,0,1,1,2016-06-15,2015-12-30,2015-12-30,2015-12-30,2016,"Unknown Close/Term"
"1879",4167177,NA,1,0,0,1,NA,2011-09-30,2012-08-30,2011-10-05,2011,"Close/Term LastCurrent Out of Range"
"1880",28105681,NA,1,0,0,0,2015-05-18,2015-04-09,2015-04-15,2015-04-09,2015,"Unknown Other"
"1881",62498164,NA,1,2953,0,1,2019-05-28,2015-09-25,2015-09-25,2015-09-25,2015,"Close/Term LastCurrent Out of Range"
"1882",4167255,NA,1,0,0,1,NA,2011-03-24,2012-04-18,2011-04-01,2011,"Close/Term LastCurrent Out of Range"
"1883",3588522,NA,1,202517337,1,0,NA,2011-10-26,NA,1993-04-22,2012,"Close/Term LastCurrent Out of Range"
