"Product or Service Code","Contracting Agency ID","Dollars Obligated"
"AN45","2100","$287,827.20"
"AN45","3600","$80,839.00"
"AN45","7200","$21,679,305.29"
"AN46","12C2","($1,570.00)"
"AN46","1605","$7,800.00"
"AN46","1645","($4,205.00)"
"AN46","2100","$773,018.48"
"AN46","3600","$130,531.58"
"AN46","5700","$919,477.90"
"AN46","7200","$55,012,922.28"
"AN46","7505","$1,299,530.30"
"AN46","7523","$25,589.22"
"AN46","7527","$35,252.00"
"AN46","7528","$5,045,065.00"
"AN46","7529","$145,689.60"
"AN46","7530","$12,794,321.00"
"AN46","97DH","$3,299,886.01"
"AN47","1501","$11,322.00"
"AN47","1900","$526,363.03"
"AN47","3600","($46,306.49)"
"AN47","7524","$1,907,187.82"
"AN47","7527","$564,073.23"
"AN51","2100","$0.00"
"AN51","3600","$639,759.88"
"AN51","7523","$24,644,597.00"
"AN52","3600","$189,616.34"
"AN55","2100","$11,628.00"
"AN56","12C2","($10,892.71)"
"AN56","1501","($1,337.27)"
"AN56","1560","($949.90)"
"AN56","5700","$4,094,425.12"
"AN56","7014","$45,484.00"
"AN61","3600","($16,600.00)"
"AN62","3600","$99,917.41"
"AN63","2100","($29,593.12)"
"AN64","3600","$272,210.00"
"AN71","1448","($14.00)"
"AN71","2100","($10,403.54)"
"AN71","3600","$392,218.29"
"AN71","7504","$44,880.00"
"AN71","8000","$32,236.00"
"AN71","9577","$0.00"
"AN72","1524","$18,400.00"
"AN72","2100","$82,564.00"
"AN72","3600","$272,465.75"
"AN72","4500","$50,125.00"
"AN72","7523","$92,924.29"
"AN72","7530","$24,055,000.00"
"AN72","8000","$0.00"
"AN73","1425","$418,836.97"
"AN73","3600","$103,661.55"
"AN73","5700","$1,207,074.45"
"AN73","7505","$20,060,448.00"
"AN74","2100","$1,621,145.00"
"AN75","2100","$484,999.19"
"AN75","5700","($7,624.29)"
"AN76","12C2","($1,565.00)"
"AN76","1544","$0.00"
"AN76","2100","$0.00"
"AN76","3600","$14,420.00"
"AN76","5700","$990,870.60"
"AN76","7200","$20,000.00"
"AN76","7523","$50,000.00"
"AN77","1540","$5,911.31"
"AN77","5700","($17,502.04)"
"AN81","7529","$147,488,303.31"
"AN82","7529","$1,755,601.98"
"AN86","1700","$24,518.90"
"AN86","7529","$25,097,568.32"
"AN91","1700","$1,955,759.38"
"AN91","2100","$111,206,733.71"
"AN91","3600","$3,643,321.47"
"AN91","7001","$0.00"
"AN91","7008","$81,814.00"
"AN91","7523","$4,401,313.92"
"AN91","7524","$6,068,486.00"
"AN91","7529","$10,642,058.43"
"AN92","1700","($1,401,785.01)"
"AN92","2100","($7,711,240.68)"
"AN92","3600","$2,787,523.90"
"AN92","5700","$12,308,079.51"
"AN92","7505","$4,902,113.06"
"AN92","7523","$1,452,017.36"
"AN92","9763","($131,238.41)"
"AN93","2100","$10,090,625.05"
"AN93","3600","$171,454.05"
"AN94","1700","$3,338,808.20"
"AN94","2100","$34,475,670.46"
"AN94","3600","$30,905.67"
"AN95","2100","$2,482,163.66"
"AN96","1501","$0.00"
"AN96","1700","$400,876.54"
"AN96","2100","$1,893,939.01"
"AN96","3600","$723,797.85"
"AN96","7527","$97,402.40"
"AN96","7529","$4,574,563.00"
"AN97","2100","$3,117,423.61"
"AP21","12C2","$120,000.00"
"AP21","6925","($5,253.82)"
"AP21","7001","$109,972.65"
"AP21","8000","$19,043.00"
"AP24","1700","$229,800.00"
"AP24","4740","$17,500.00"
"AP25","7527","($24,340.70)"
"AP26","12C2","$29,820.00"
"AP26","1443","$1,550,725.70"
"AP45","6938","$336,242.81"
"AP51","1330","$1,047,556.64"
"AP51","5700","$454,145.10"
"AP52","1435","($28,124.17)"
"AP52","1700","$600,045.00"
"AP52","8000","$212,850.00"
"AP56","1448","$0.00"
"AP56","1700","$114,162.00"
"AP61","1330","($21,378.99)"
"AP61","1434","$96,905.92"
"AP62","1330","$428,550.77"
"AP63","2100","$21,372.00"
"AP66","1330","($17,510.12)"
"AP72","1700","$75,371.28"
"AP72","8000","$2,758,793.00"
"AP73","12D0","$159,300.00"
"AP73","12D2","($22,500.00)"
"AP73","5700","$6,971,246.00"
"AP73","9763","($14,283.07)"
"AP74","1900","($12,352.94)"
"AP76","6800","($9,841.09)"
"AP91","12C2","$18,800.00"
"AP91","1330","($11,458.32)"
"AP91","1434","$749,850.27"
"AP91","2100","($12,648.05)"
"AP92","1448","$0.00"
"AP93","12C2","($17,088.00)"
"AP94","8000","$645,144.00"
"AP95","12C2","$0.00"
"AP96","7200","$3,600,000.00"
"AQ11","7524","$523.33"
"AQ91","3600","$2,100.00"
"AQ91","6920","$286,486.00"
"AQ91","7200","($3.95)"
"AQ92","3600","($1,011.34)"
"AQ92","6940","$16,914,027.93"
"AQ92","7524","$100,220.32"
"AQ93","7100","($120,350.74)"
"AQ93","7200","$2,006,000.00"
"AQ93","7700","$0.00"
"AQ96","3600","$80,838.00"
"AQ96","5700","$68,983.95"
"AQ96","7200","($29,108.56)"
"AR11","12C2","$900,000.00"
"AR11","4732","$728,729.00"
"AR11","5700","$793,276.96"
"AR11","8000","$1,681,243,955.59"
"AR11","97F5","$509,000.00"
"AR12","5700","$0.00"
"AR12","8000","$265,362,908.50"
"AR12","9763","$0.00"
"AR12","9771","$0.00"
"AR13","1700","$18,335,108.00"
"AR13","5700","$0.00"
"AR13","8000","$33,523,080.75"
"AR13","97F5","$1,499,826.09"
"AR14","2100","$599,774.67"
"AR14","8000","$126,239,518.03"
"AR14","8900","($153,692.05)"
"AR14","97F5","$1,499,974.58"
"AR15","5700","$48,392,579.11"
"AR15","8000","$186,952,683.00"
"AR16","5700","$67,463,484.01"
"AR16","8000","$3,429,666.23"
"AR16","8900","$14,343,232.87"
"AR17","5700","$17,029,892.51"
"AR17","8000","$40,126,241.97"
"AR21","1434","$1,083,121.48"
"AR21","1700","$112,913.00"
"AR21","8000","$714,065,198.37"
"AR22","5700","$14,956,288.01"
"AR22","8000","$2,876,906,669.59"
"AR22","9763","($200,000.00)"
"AR23","1700","$37,215,634.97"
"AR23","8000","$41,078,911.56"
"AR23","9763","($3,009,914.71)"
"AR24","5700","$91,161,226.99"
"AR24","8000","$6,448,704.26"
"AR25","5700","($2,894,529.47)"
"AR25","8000","$111,523.00"
"AR26","8000","($182,038.56)"
"AR31","6920","$181,000.00"
"AR32","5700","$10,600,529.00"
"AR32","8000","$481,719,197.52"
"AR33","1700","$44,279.00"
"AR33","8000","$946,697,001.03"
"AR34","1540","$15,723.00"
"AR34","8000","$200,299,903.00"
"AR35","5700","$144,355,851.00"
"AR35","8000","$30,769,010.00"
"AR35","9763","($48,150.00)"
"AR36","7200","$41,134.00"
"AR36","8000","$456,093,291.83"
"AR37","8000","$170,363,453.21"
"AR41","12D0","$207,760.00"
"AR41","1422","$70,000.00"
"AR41","8000","$10,824,390.14"
"AR42","1700","$616,168.00"
"AR43","8000","($13,075,928.00)"
"AR44","8000","$110,000.00"
"AR45","8000","$235,324,063.60"
"AR46","8000","$851,400.00"
"AR61","2100","$549,999.34"
"AR61","8000","$133,350.00"
"AR62","8000","$384,202,674.43"
"AR64","8000","($4,380.00)"
"AR66","8000","$12,486,094.26"
"AR67","8000","$18,841,379.94"
"AR71","8000","$2,320,209.00"
"AR73","7001","$0.00"
"AR74","2100","$652,885.03"
"AR74","8000","$1,146,237.00"
"AR74","97ZS","$0.00"
"AR91","1700","$65,000.00"
"AR91","5700","$442,822.00"
"AR91","8000","$64,229,678.18"
"AR92","5700","$15,751,383.00"
"AR92","8000","$25,480,826.04"
"AR92","9763","($1,511,621.04)"
"AR93","5700","$3,700,614.02"
"AR93","8000","$2,545,792.00"
"AR93","9763","$0.00"
"AR94","8000","$13,123,708.00"
"AR95","1700","$18,119,752.00"
"AR95","5700","$6,981,246.66"
"AR95","8000","$21,010,589.00"
"AR95","9763","($740,124.22)"
"AR96","8000","$42,628.00"
"AR97","9763","$0.00"
"AS11","1540","$251,051.00"
"AS11","5700","$1,072,546.85"
"AS11","6920","$576,022.00"
"AS12","6920","$4,551,893.98"
"AS12","6930","($16,361.51)"
"AS12","8000","$0.00"
"AS12","9763","($10,603.00)"
"AS14","6901","$1,568,400.00"
"AS15","9763","$0.00"
"AS16","1900","$12,163.52"
"AS16","6901","$64,844.00"
"AS16","8300","$850,930.15"
"AS17","2100","$0.00"
"AS21","2100","$63,600.00"
"AS21","6901","$0.00"
"AS21","6940","$9,789,040.40"
"AS21","7200","$56,969.84"
"AS22","6901","$509,965.00"
"AS22","6940","($9,011.76)"
"AS23","7200","$0.00"
"AS24","6925","$0.00"
"AS26","2700","$775,092.06"
"AS27","1501","$72,265.76"
"AS31","6901","$455,809.45"
"AS31","6930","$4,675,813.25"
"AS31","8900","$332,145.00"
"AS32","6901","$1,737,127.80"
"AS32","6930","$20,444,858.03"
"AS33","6930","$40,000.00"
"AS34","6901","$0.00"
"AS34","6930","$248,636.99"
"AS35","6930","$0.00"
"AS35","7200","$40,000.00"
"AS36","6930","$1,286,360.60"
"AS41","3300","$6,000.00"
"AS45","2100","$450,000.00"
"AS45","5700","$8,902.00"
"AS45","7008","$0.00"
"AS91","1540","$73,473.05"
"AS91","1900","$0.00"
"AS91","6800","$25,000.00"
"AS91","6901","$594,994.23"
"AS91","7527","($1,328.35)"
"AS91","7529","$3,616,450.35"
"AS91","8300","($269,759.69)"
"AS92","6901","$0.00"
"AS96","1900","$0.00"
"AT11","12D2","($250.00)"
"AT11","6925","$31,965,596.22"
"AT12","2100","$500,000.00"
"AT12","6901","$510,000.00"
"AT13","6925","($574,597.59)"
"AT14","12C2","$14,200.00"
"AT14","6925","$6,585,013.76"
"AT16","6925","$1,223,780.00"
"AT17","2100","($5,609.59)"
"AT17","7008","$24,449.00"
"AT21","1501","$2,875.00"
"AT21","6925","$1,852,727.55"
"AT21","6940","$5,021,720.00"
"AT22","3600","$50,000.00"
"AT22","6920","($1,149.13)"
"AT22","6925","$63,855.00"
"AT22","6930","$182,694.00"
"AT24","6901","$249,061.42"
"AT31","2100","$605,000.00"
"AT32","2100","$264,819.05"
"AT32","6901","$204,270.37"
"AT32","6920","$1,382,211.56"
"AT34","1700","$0.00"
"AT34","2100","$0.00"
"AT34","6920","($21,000.00)"
"AT35","7001","$0.00"
"AT35","7008","$8,478.00"
"AT41","6901","$0.00"
"AT42","6901","$434,588.00"
"AT44","12C2","$0.00"
"AT44","1501","($4,358.35)"
"AT44","6920","($49,270.75)"
"AT46","7200","($620.17)"
"AT47","1544","$13,808.50"
"AT52","6901","$1,890,909.15"
"AT54","6957","$394,587.14"
"AT56","6957","($72,817.26)"
"AT61","6920","$0.00"
"AT61","6925","$4,070,727.14"
"AT61","97F2","($451,049.55)"
"AT62","6901","$298,135.20"
"AT64","1501","$0.00"
"AT64","6901","$0.00"
"AT65","1450","$4,000.00"
"AT65","7008","$10,420.00"
"AT66","7013","$215,819.26"
"AT77","1544","$18,955.00"
"AT81","12H2","$42,197.05"
"AT81","1524","$3,455.07"
"AT81","3600","$41,233.00"
"AT81","6957","$0.00"
"AT81","7008","$8,560.00"
"AT82","6901","$438,024.81"
"AT83","2100","$6,470.00"
"AT91","12D0","$7,455.50"
"AT91","6901","$1,087,785.33"
"AT91","6925","$79,311.40"
"AT92","6925","$1,168,298.97"
"AT94","6925","$242,443.00"
"AT94","6940","($80,287.80)"
"AT95","7200","$0.00"
"AT96","1900","$2,200.01"
"AT97","2100","$0.00"
"AT97","3300","$5,500.00"
"AV11","1645","($1,500.00)"
"AV11","7523","($27,500.00)"
"AV11","8000","$12,188.18"
"AV12","5700","$1,667,952.00"
"AV12","7523","$0.00"
"AV26","7523","$0.00"
"AV31","7523","$249,999.96"
"AV34","7523","$207,939.00"
"AV61","7523","$297,020.69"
"AV62","7523","$249,842.00"
"AV64","7523","$1,071,875.00"
"AV65","7523","$951,013.82"
"AV72","2100","$31,391.00"
"AV72","5700","$0.00"
"AV92","7523","$763,048.43"
"AV93","7523","$1,692,211.00"
"AV94","7523","$0.00"
"AV95","1422","$201,743.12"
"AV95","7523","$494,711.98"
"AZ11","12C2","($7,291.25)"
"AZ11","12H2","$43,730.00"
"AZ11","1406","$21,776,418.43"
"AZ11","1501","($2,548.92)"
"AZ11","1549","$2,572,510.22"
"AZ11","1700","$3,899,687.65"
"AZ11","1900","($0.50)"
"AZ11","2050","($2,550.00)"
"AZ11","2100","$239,083,131.80"
"AZ11","3100","$2,135,797.98"
"AZ11","3600","$2,801,399.88"
"AZ11","4732","$0.00"
"AZ11","4740","$5,500.00"
"AZ11","4900","$204,871.00"
"AZ11","5700","$3,066,176.81"
"AZ11","6800","$844,906.19"
"AZ11","6901","$158,556.24"
"AZ11","7001","$77,142,233.67"
"AZ11","7008","$674,232.45"
"AZ11","7014","($21.00)"
"AZ11","7022","$433,477.00"
"AZ11","7300","$0.00"
"AZ11","7505","$7,903,311.42"
"AZ11","7523","$27,593,165.73"
"AZ11","7524","$6,604,199.86"
"AZ11","7529","$79,315,421.51"
"AZ11","8000","$7,992,650.39"
"AZ11","8900","$2,380,697,387.09"
"AZ11","9763","($596,986.68)"
"AZ11","97AK","$3,852,645.43"
"AZ11","97AS","$1,440,009.00"
"AZ11","97DH","$8,049,557.00"
"AZ11","97F5","$217,352.04"
"AZ12","12H2","($3,162.50)"
"AZ12","1330","$24,604.90"
"AZ12","1406","$63,151,658.16"
"AZ12","1700","$2,102,805.00"
"AZ12","2100","$321,214,198.81"
"AZ12","3600","$3,061,536.62"
"AZ12","4732","$51,762,299.00"
"AZ12","5700","$2,197,285,650.13"
"AZ12","6901","$750,038.31"
"AZ12","6930","$131,673.00"
"AZ12","7001","$1,679,429.93"
"AZ12","7008","$100,264.01"
"AZ12","7523","$10,446,758.45"
"AZ12","7524","$638,330.47"
"AZ12","7529","$1,199,428.91"
"AZ12","7530","$3,149,197.00"
"AZ12","8000","$28,504,652.87"
"AZ12","9763","($16,420,395.79)"
"AZ12","97AE","$19,037,380.00"
"AZ12","97F5","$9,238,903.85"
"AZ13","1700","$28,585,873.20"
"AZ13","2100","$40,972,211.71"
"AZ13","3600","$18,000.00"
"AZ13","4732","$40,133,921.00"
"AZ13","5700","$63,264,319.97"
"AZ13","6901","$499,846.76"
"AZ13","7001","$349,993.50"
"AZ13","7008","$20,200.00"
"AZ13","7200","$2,838,248.00"
"AZ13","7505","$58,925,296.20"
"AZ13","7524","$486,580.00"
"AZ13","7529","$3,698,719.37"
"AZ13","8000","$1,077,419.68"
"AZ13","9577","$960,178.20"
"AZ13","9763","($167,171.13)"
"AZ13","97AE","$6,871,489.00"
"AZ13","97AK","$46,908,955.17"
"AZ13","97F5","$130,230.00"
"AZ13","97SD","$399,329.00"
"AZ13","97ZS","$76,027,973.27"
"AZ14","12K3","$0.00"
"AZ14","1406","$9,783,720.31"
"AZ14","1700","$208,440,749.76"
"AZ14","2100","$674,444,704.72"
"AZ14","2700","$58,434.33"
"AZ14","3100","$9,500.00"
"AZ14","3600","$135,000.00"
"AZ14","4732","$28,281,527.33"
"AZ14","5700","$17,296,532.89"
"AZ14","6100","$294,846.00"
"AZ14","6920","$354,901.96"
"AZ14","6925","$6,665,692.52"
"AZ14","7001","$96,029,126.03"
"AZ14","7008","$769,681.00"
"AZ14","7009","$3,409,376.00"
"AZ14","7012","$11,696,771.00"
"AZ14","7013","$2,531,177.00"
"AZ14","7014","$9,361,295.45"
"AZ14","7022","$2,203,627.00"
"AZ14","7523","$24,830.10"
"AZ14","8000","$35,834,319.96"
"AZ14","9763","($624,565.23)"
"AZ14","97AK","$8,115,296.32"
"AZ15","12C2","$30,000.00"
"AZ15","1700","$27,080,267.44"
"AZ15","2100","$2,217,983.28"
"AZ15","5700","($15,734,011.14)"
"AZ15","7001","$1,450,465.00"
"AZ15","7014","$0.00"
"AZ15","7524","$917,860.88"
"AZ15","7529","$3,186,003.26"
"AZ15","8000","$1,421,523.17"
"AZ15","8900","$39,474,940.00"
"AZ15","9763","($481,518.98)"
"AZ15","9776","$0.00"
"AZ15","97F5","$1,037,449.46"
"AZ16","1406","($844,657.07)"
"AZ16","1549","$701,205.12"
"AZ16","1700","$2,767,612.03"
"AZ16","2100","$218,649.00"
"AZ16","3400","$15,000.00"
"AZ16","3600","$139,050.00"
"AZ16","5000","$2,600,000.00"
"AZ16","5700","$321,479,664.09"
"AZ16","7001","$7,288.26"
"AZ16","7008","$0.00"
"AZ16","7014","$11,106,880.82"
"AZ16","7200","$8,010,825.11"
"AZ16","7523","$234,127.08"
"AZ16","7529","$6,515,214.00"
"AZ16","7570","$0.00"
"AZ16","8000","$0.00"
"AZ16","9000","$6,675.00"
"AZ16","9763","$0.00"
"AZ17","1301","$80,600.00"
"AZ17","1406","$490,900.19"
"AZ17","1549","$0.00"
"AZ17","2100","$2,291,144.27"
"AZ17","3600","($58,310.00)"
"AZ17","5700","$0.00"
"AZ17","7523","$999,180.00"
"B502","1205","$219,916.56"
"B502","12C2","$23,406.50"
"B502","1406","$24,707.51"
"B502","1422","$1,956,252.14"
"B502","1434","$24,952.52"
"B502","1435","($0.04)"
"B502","1443","$4,294,427.33"
"B502","1540","$5,378.16"
"B502","1700","$17,622.68"
"B502","1900","$229,745.40"
"B502","2036","$45,961.95"
"B502","2100","$197,986.88"
"B502","2800","$44,425.08"
"B502","3600","$780,117.98"
"B502","4732","$68,573.31"
"B502","4740","$0.00"
"B502","5700","$227,193.61"
"B502","6800","$4,391,430.77"
"B502","6901","($5,506.42)"
"B502","7012","$5,015.00"
"B502","7529","($40,334.04)"
"B502","8800","$82,999.34"
"B502","97AS","($1,350.00)"
"B502","97BZ","$3,874.55"
"B502","97F5","$4,016,648.00"
"B503","12C2","$5,290,961.40"
"B503","12C3","($2,054.00)"
"B503","12D0","$627,515.34"
"B503","1422","$6,788,513.60"
"B503","1425","$38,030.35"
"B503","1434","$7,730.03"
"B503","1443","$853,220.76"
"B503","1448","$536,452.74"
"B503","1450","$24,500.00"
"B503","1700","$8,292,349.20"
"B503","1900","($387,382.90)"
"B503","2100","$14,339,429.40"
"B503","4740","$0.00"
"B503","5700","$20,500.00"
"B503","6925","($2,235.81)"
"B503","7014","$1,108,048.58"
"B503","7022","$572,744.31"
"B503","7527","$0.00"
"B503","7570","$0.00"
"B503","8900","$12,437.50"
"B504","0559","$0.00"
"B504","12C2","$70,758.46"
"B504","12H2","$456,867.13"
"B504","12K3","($2,908.36)"
"B504","1406","$1,757,128.00"
"B504","1422","$30,437.50"
"B504","1425","$0.00"
"B504","1434","$1,308,476.49"
"B504","1435","$877,357.00"
"B504","1443","$12,530.00"
"B504","1448","$1,773,879.62"
"B504","1700","$9,506,797.08"
"B504","1900","$229,779.96"
"B504","2036","($42,684.34)"
"B504","2100","$3,627,488.05"
"B504","3600","$51,250.00"
"B504","5700","$28,325.95"
"B504","6100","$369,806.25"
"B504","6800","$151,599.20"
"B504","6920","$11,096.14"
"B504","7001","$3,006,289.63"
"B504","7012","$5,720.00"
"B504","7523","$429,144.89"
"B504","7524","$3,551,808.00"
"B504","7526","$144,846.80"
"B504","7527","$10,870.04"
"B504","7529","$2,569,906.10"
"B504","955F","$0.00"
"B504","9565","($504.90)"
"B505","1700","$1,237,912.00"
"B505","1900","($38,123.45)"
"B505","2050","$860,284.90"
"B505","2100","$1,171,715.55"
"B505","3300","$18,953.00"
"B505","3600","$158,942.00"
"B505","4732","$2,432,257.80"
"B505","4740","($48,710.65)"
"B505","7008","$8,550.00"
"B505","7012","$4,478,547.20"
"B505","97AK","$2,757,811.73"
"B505","97ZS","$181,080.00"
"B506","0559","$0.00"
"B506","1100","$449,442.66"
"B506","1205","$125,000.00"
"B506","12C2","$332,614.10"
"B506","12D0","$47,396.21"
"B506","12D2","($21,802.11)"
"B506","12H2","$1,177,303.12"
"B506","1344","$380,927.00"
"B506","1422","$39,999.00"
"B506","1443","$274,215.00"
"B506","1448","$460,798.00"
"B506","1450","$443,188.75"
"B506","1501","($7,981.40)"
"B506","1544","$433,621.03"
"B506","1560","$10,000.00"
"B506","1605","($103,099.42)"
"B506","1630","$410,000.00"
"B506","1645","$70,000.00"
"B506","1700","$9,198,847.91"
"B506","1900","$894,816.81"
"B506","2001","$237,600.00"
"B506","2036","$107,972.00"
"B506","2046","$668,050.00"
"B506","2050","$30,465,798.02"
"B506","2100","$769,219.73"
"B506","2700","$0.00"
"B506","2800","$1,491,259.00"
"B506","2900","$12,875.00"
"B506","3300","$79,500.00"
"B506","3600","$1,376,030.57"
"B506","4732","($3,211.33)"
"B506","4740","$43,793.62"
"B506","4900","$1,500,000.00"
"B506","5000","($1,500.00)"
"B506","5300","$1,822.71"
"B506","5700","$3,713,759.24"
"B506","6800","$446,948.46"
"B506","6901","$2,547,290.00"
"B506","6920","$412,344.00"
"B506","6925","($187,478.16)"
"B506","6930","$359,014.00"
"B506","6938","$167,924.94"
"B506","6940","$0.00"
"B506","7001","$1,066,064.80"
"B506","7003","$4,093,448.00"
"B506","7009","$123,009.99"
"B506","7012","$407,349.96"
"B506","7013","$683,816.00"
"B506","7014","$2,538,679.52"
"B506","7022","$3,496,047.73"
"B506","7200","$542,216.00"
"B506","7523","$423,558.24"
"B506","7524","$12,471,328.95"
"B506","7526","$6,997,524.94"
"B506","7527","$433,634.00"
"B506","7530","$6,466,956.80"
"B506","7570","$1,556,559.26"
"B506","8000","$25,000.00"
"B506","8300","$9,828.00"
"B506","8600","$2,989,476.95"
"B506","8900","$1,161,091.11"
"B506","9000","$10,000.00"
"B506","9100","$61,969,592.06"
"B506","9543","$1,908,255.36"
"B506","9568","$44,160.00"
"B506","9748","$2,784,398.40"
"B506","9763","($1,764.34)"
"B506","97AS","$1,089,943.20"
"B506","97F5","$4,924,218.59"
"B506","97ZS","$210,857.28"
"B507","12H2","$359,269.09"
"B507","1422","($25,000.00)"
"B507","1425","$0.00"
"B507","1434","$19,000.00"
"B507","1435","$101,758.60"
"B507","1436","$0.00"
"B507","1443","$808,135.02"
"B507","1448","$150,812.57"
"B507","1450","$0.00"
"B507","1501","$19,980.00"
"B507","1605","$1,136,585.60"
"B507","1700","$924,206.56"
"B507","2036","$1,183,475.50"
"B507","2046","$62,184.00"
"B507","2050","$4,253,316.00"
"B507","2100","$665,440.28"
"B507","2900","($51,910.00)"
"B507","3400","$63,000.00"
"B507","3600","$4,422,402.08"
"B507","5700","$3,800,637.46"
"B507","6100","$0.00"
"B507","6800","$100,870.00"
"B507","6901","$0.00"
"B507","6920","$12,797.00"
"B507","6947","$0.00"
"B507","7008","$75,000.00"
"B507","7022","$917,139.99"
"B507","7200","($387,981.37)"
"B507","7524","($188,430.00)"
"B507","7530","$388,434.00"
"B507","8300","$74,750.00"
"B507","8900","$159,850.00"
"B507","9100","$2,261,088.00"
"B507","955F","$176,906.47"
"B509","12C2","$154,200.00"
"B509","12C3","$0.00"
"B509","12D0","$12,250.00"
"B509","1422","$336,690.57"
"B509","1425","$33,636.91"
"B509","1434","$436,472.65"
"B509","1435","($67,018.78)"
"B509","1443","$400,163.90"
"B509","1448","$257,706.30"
"B509","1700","$27,214.00"
"B509","2100","$5,964,998.96"
"B509","5700","$241,047.46"
"B509","7008","$84,907.08"
"B509","7022","$0.00"
"B510","1205","$358,415.00"
"B510","12C2","$3,620,831.97"
"B510","12C3","($7,601.25)"
"B510","12D0","$177,300.00"
"B510","12E3","$6,375.00"
"B510","12H2","$621,871.95"
"B510","1406","$597,167.57"
"B510","1422","$10,981,411.59"
"B510","1425","$656,558.45"
"B510","1434","$1,346,825.94"
"B510","1435","$6,580,459.61"
"B510","1436","($3,002.88)"
"B510","1443","$5,659,576.33"
"B510","1448","$1,904,404.33"
"B510","1450","$929,027.49"
"B510","1540","$181,764.61"
"B510","1550","$1,069,818.50"
"B510","1605","$166,663.78"
"B510","1700","$3,040,209.30"
"B510","1900","$846,201.35"
"B510","19BM","($6,108.00)"
"B510","2044","($97,425.79)"
"B510","2100","$19,613,804.39"
"B510","3300","$5,850.00"
"B510","3355","$34,023.90"
"B510","3600","$2,558,620.50"
"B510","4732","($786,510.35)"
"B510","4740","$865,623.02"
"B510","5700","$2,770,546.22"
"B510","6800","$25,485,525.43"
"B510","6901","($3.00)"
"B510","6920","$29,350.00"
"B510","6925","$334,048.33"
"B510","6938","$10,000.00"
"B510","6940","($292,507.65)"
"B510","6957","$88,153.62"
"B510","7001","$43,872.70"
"B510","7008","$1,308,162.95"
"B510","7009","$53,300.00"
"B510","7014","$14,577,564.25"
"B510","7015","$0.00"
"B510","7022","($2,730.00)"
"B510","7200","$3,422,874.95"
"B510","7523","$126,321.94"
"B510","7526","$3,993,943.99"
"B510","7527","$172,919.16"
"B510","7529","$85,798.13"
"B510","7570","($1,570.20)"
"B510","8000","$115,999.88"
"B510","8300","$0.00"
"B510","8600","($1,058,256.43)"
"B510","8900","$3,291,028.53"
"B510","8960","($1,674,945.28)"
"B510","97AS","$377,943.15"
"B510","97F5","$5,556.53"
"B510","97ZS","$8,459.33"
"B513","1330","($4,206.30)"
"B513","1425","$0.00"
"B513","1443","$81,716.99"
"B513","1448","$1,493,540.00"
"B513","1700","$367,252.92"
"B513","2100","$2,730,573.01"
"B513","3600","$66,275.00"
"B513","4740","$343,626.55"
"B513","6930","$94,073.77"
"B513","6940","$202,000.00"
"B513","7001","$303,140.70"
"B513","7014","$761,904.31"
"B513","7200","$0.00"
"B513","9100","($90,202.32)"
"B516","12C2","$220,936.05"
"B516","12D0","$150,000.00"
"B516","12H2","$0.00"
"B516","12K3","($327.90)"
"B516","1330","$21,317,311.41"
"B516","1341","($15,006.95)"
"B516","1422","($41,926.89)"
"B516","1425","$74,686.26"
"B516","1434","$1,705,616.97"
"B516","1443","$187,935.58"
"B516","1448","$1,112,518.37"
"B516","1700","$0.00"
"B516","2100","$2,755,379.65"
"B516","3300","$20,500.00"
"B516","4732","($88,426.00)"
"B516","6800","$1,989,626.51"
"B516","7524","$60,694.00"
"B517","12C2","$24,770.00"
"B517","1422","$227,000.00"
"B517","1425","$0.00"
"B517","1434","$1,639,598.32"
"B517","1443","$64,744.13"
"B517","2100","$342,500.00"
"B517","6925","$43,810.00"
"B517","7523","$0.00"
"B517","7529","$12,260.00"
"B517","8000","$46,691.31"
"B518","12C2","$27,000.00"
"B518","12D0","($97,324.00)"
"B518","12H2","$34,000.00"
"B518","1422","$21,288.32"
"B518","1425","$106,370.00"
"B518","1434","($9,843.68)"
"B518","1435","$629,100.00"
"B518","1443","$67,236.21"
"B518","1700","($0.05)"
"B518","2100","$133,426.65"
"B518","6930","$266,928.62"
"B518","7008","$12,000.00"
"B518","7014","$1,396,000.00"
"B519","12C2","$97,037.15"
"B519","1422","$110,359.00"
"B519","1434","$83,017.18"
"B519","1435","$200,000.00"
"B519","1443","$113,097.50"
"B519","1448","$0.00"
"B519","1900","($125.69)"
"B519","2100","$562,733.36"
"B519","3100","$4,403,262.57"
"B519","4740","$15,500.00"
"B519","5700","$26,955.00"
"B519","6920","$16,200.00"
"B519","6925","($1,237.50)"
"B519","6930","$26,803.00"
"B519","7014","$0.00"
"B519","7523","$54,841.00"
"B519","8960","($245,955.73)"
"B520","12C2","$0.00"
"B520","12D0","$387,640.92"
"B520","12H2","($447.40)"
"B520","1422","$5,640.00"
"B520","1425","$304,926.50"
"B520","1448","$0.00"
"B520","1450","$186,789.00"
"B520","2100","($49,713.13)"
"B521","12C2","$661,901.22"
"B521","1341","$0.00"
"B521","1422","$1,136,087.20"
"B521","1425","($198,571.22)"
"B521","1443","$1,512,759.03"
"B521","1448","$86,570.59"
"B521","1450","$0.00"
"B521","1630","$0.00"
"B521","1700","$367,054.67"
"B521","2100","$688,643.86"
"B521","3300","$42,145.00"
"B521","4732","$0.00"
"B521","4740","$2,005,007.04"
